"SUID","__mclCluster","MAA","name","score","selected","shared name"
"1844","16","0.017857142857142856","TRPC4AP",,"false","TRPC4AP"
"1845","2","0.04910714285714284","SIM2",,"false","SIM2"
"1846","345","0.0","OSTF1",,"false","OSTF1"
"1847","2","0.04910714285714284","RAPSN",,"false","RAPSN"
"1848","289","0.0","PGM1",,"false","PGM1"
"1849","197","0.1111111111111111","DPPA4",,"false","DPPA4"
"1850","11","0.0125","SLC30A2",,"false","SLC30A2"
"1851","573","0.0","SCN5A",,"false","SCN5A"
"1852","16","0.017857142857142856","PPP1R27",,"false","PPP1R27"
"1853","352","0.0","DMXL2",,"false","DMXL2"
"1854","11","0.0125","APH1A",,"false","APH1A"
"1855","364","0.0","MOB3A",,"false","MOB3A"
"1856","11","0.0125","PSENEN",,"false","PSENEN"
"1857","230","0.0","SMIM14",,"false","SMIM14"
"1858","901","0.0","ZBTB8A",,"false","ZBTB8A"
"1859","238","0.14285714285714285","MEX3D",,"false","MEX3D"
"1860","4","0.06666666666666667","P2RX7",,"false","P2RX7"
"1861","2","0.04910714285714284","TBX22",,"false","TBX22"
"1862","113","0.0","EVA1A",,"false","EVA1A"
"1863","33","0.0","CLN6",,"false","CLN6"
"1864","8","0.01","YARS2",,"false","YARS2"
"1865","26","0.05128205128205128","BCL2L12",,"false","BCL2L12"
"1866","3","0.0522875816993464","C1orf21",,"false","C1orf21"
"1867","1","0.029654036243822072","DHX57",,"false","DHX57"
"1868","39","0.037037037037037035","LARS2",,"false","LARS2"
"1869","1","0.029654036243822072","XAB2",,"false","XAB2"
"1870","14","0.0847457627118644","REXO4",,"false","REXO4"
"1871","637","0.0","CD82",,"false","CD82"
"1872","499","0.0","MEST",,"false","MEST"
"1873","18","0.020833333333333332","XAGE2",,"false","XAGE2"
"1874","844","0.0","TTC30B",,"false","TTC30B"
"1875","166","0.1111111111111111","ZNF366",,"false","ZNF366"
"1876","2","0.04910714285714284","ASB3",,"false","ASB3"
"1877","11","0.0125","CNPY3",,"false","CNPY3"
"1878","2","0.04910714285714284","AMHR2",,"false","AMHR2"
"1879","16","0.017857142857142856","GRXCR1",,"false","GRXCR1"
"1880","1175","0.0","RNF182",,"false","RNF182"
"1881","4","0.06666666666666667","ABR",,"false","ABR"
"1882","94","0.07142857142857142","VWF",,"false","VWF"
"1883","1231","0.0","DEFA3",,"false","DEFA3"
"1884","216","0.0","SESTD1",,"false","SESTD1"
"1885","16","0.017857142857142856","TRIM42",,"false","TRIM42"
"1886","11","0.0125","PNLIPRP1",,"false","PNLIPRP1"
"1887","116","0.0","FAM134B",,"false","FAM134B"
"1888","18","0.020833333333333332","HMGN4",,"false","HMGN4"
"1889","80","0.1875","BANK1",,"false","BANK1"
"1890","1","0.029654036243822072","MRPS15",,"false","MRPS15"
"1891","8","0.01","MRPS7",,"false","MRPS7"
"1892","18","0.020833333333333332","TSSC4",,"false","TSSC4"
"1893","223","0.0","TBKBP1",,"false","TBKBP1"
"1894","421","0.0","IFITM1",,"false","IFITM1"
"1895","79","0.0625","DNHD1",,"false","DNHD1"
"1896","2","0.04910714285714284","FBXL14",,"false","FBXL14"
"1897","397","0.0","DBP",,"false","DBP"
"1898","419","0.0","CIPC",,"false","CIPC"
"1899","85","0.0","ZSWIM7",,"false","ZSWIM7"
"1900","34","0.10344827586206896","IRGQ",,"false","IRGQ"
"1901","11","0.0125","ZNF599",,"false","ZNF599"
"1902","2","0.04910714285714284","ASB17",,"false","ASB17"
"1903","470","0.0","KIAA0319L",,"false","KIAA0319L"
"1904","1341","0.0","RHOF",,"false","RHOF"
"1905","49","0.0","MVB12B",,"false","MVB12B"
"1906","441","0.0","DCP1B",,"false","DCP1B"
"1907","27","0.0","ARF3",,"false","ARF3"
"1908","3","0.0522875816993464","NFIC",,"false","NFIC"
"1909","603","0.25","WASH2P",,"false","WASH2P"
"1910","603","0.25","TNFRSF21",,"false","TNFRSF21"
"1911","2","0.04910714285714284","ZNF215",,"false","ZNF215"
"1912","956","0.0","CCL4",,"false","CCL4"
"1913","956","0.0","IDE",,"false","IDE"
"1914","1","0.029654036243822072","RHOT2",,"false","RHOT2"
"1915","71","0.0","CUL4B",,"false","CUL4B"
"1916","3","0.0522875816993464","GSTA3",,"false","GSTA3"
"1917","142","0.0","LMO7",,"false","LMO7"
"1918","671","0.0","PCDH12",,"false","PCDH12"
"1919","2","0.04910714285714284","FBXL13",,"false","FBXL13"
"1920","13","0.1076923076923077","CCDC84",,"false","CCDC84"
"1921","220","0.0","FAM189B",,"false","FAM189B"
"1922","3","0.0522875816993464","KDSR","1.0","false","KDSR"
"1923","189","0.0","NUP58",,"false","NUP58"
"1924","2","0.04910714285714284","TADA2A",,"false","TADA2A"
"1925","89","0.13333333333333333","HEBP2",,"false","HEBP2"
"1926","18","0.020833333333333332","PGLS",,"false","PGLS"
"1927","26","0.05128205128205128","RCHY1",,"false","RCHY1"
"1928","176","0.0","MYLPF",,"false","MYLPF"
"1929","2","0.04910714285714284","PPARD",,"false","PPARD"
"1930","3","0.0522875816993464","HTN3",,"false","HTN3"
"1931","887","0.0","DEFA5",,"false","DEFA5"
"1932","197","0.1111111111111111","AIDA",,"false","AIDA"
"1933","561","0.0","GAD2",,"false","GAD2"
"1934","720","0.0","DTNB",,"false","DTNB"
"1935","16","0.017857142857142856","PPP1R21",,"false","PPP1R21"
"1936","2","0.04910714285714284","G2E3",,"false","G2E3"
"1937","148","0.2","LIFR","1.0","false","LIFR"
"1938","2","0.04910714285714284","ARMC5",,"false","ARMC5"
"1939","3","0.0522875816993464","GLYCTK",,"false","GLYCTK"
"1940",,,"IDH1","1.0","false","IDH1"
"1941","89","0.13333333333333333","AKR1C2",,"false","AKR1C2"
"1942","1374","0.0","PIWIL1",,"false","PIWIL1"
"1943","1102","0.0","DDIT4L",,"false","DDIT4L"
"1944","182","0.1111111111111111","GALNT1",,"false","GALNT1"
"1945","22","0.09302325581395349","PAPOLA",,"false","PAPOLA"
"1946","2","0.04910714285714284","ALPK1",,"false","ALPK1"
"1947","101","0.0","TRAPPC6B",,"false","TRAPPC6B"
"1948","18","0.020833333333333332","PNMT",,"false","PNMT"
"1949","669","0.0","ZNF398",,"false","ZNF398"
"1950","867","0.3333333333333333","CSF3R","1.0","false","CSF3R"
"1951","860","0.3333333333333333","CD79B","1.0","false","CD79B"
"1952","683","0.0","HCLS1",,"false","HCLS1"
"1953","1","0.029654036243822072","PRDX6",,"false","PRDX6"
"1954","1206","0.0","EBI3",,"false","EBI3"
"1955","11","0.0125","SLC19A3",,"false","SLC19A3"
"1956","950","0.0","CDK5RAP2",,"false","CDK5RAP2"
"1957","34","0.10344827586206896","BCOR","1.0","false","BCOR"
"1958","8","0.01","CPT2",,"false","CPT2"
"1959","14","0.0847457627118644","ZBTB11",,"false","ZBTB11"
"1960","16","0.017857142857142856","GPR12",,"false","GPR12"
"1961","3","0.0522875816993464","KRT14",,"false","KRT14"
"1962","11","0.0125","DNAJC30",,"false","DNAJC30"
"1963","347","0.0","AGR3",,"false","AGR3"
"1964","66","0.0","PDIA5",,"false","PDIA5"
"1965","563","0.0","RPTOR",,"false","RPTOR"
"1966","2","0.04910714285714284","TRIM36",,"false","TRIM36"
"1967","829","0.0","ATP13A2",,"false","ATP13A2"
"1968","1","0.029654036243822072","RTCB",,"false","RTCB"
"1969","3","0.0522875816993464","CDKN3",,"false","CDKN3"
"1970","17","0.038461538461538464","DZIP1",,"false","DZIP1"
"1971","55","0.0","CORO1A",,"false","CORO1A"
"1972","361","0.16666666666666666","LONRF3",,"false","LONRF3"
"1973","197","0.1111111111111111","CCDC172",,"false","CCDC172"
"1974","197","0.1111111111111111","CXorf57",,"false","CXorf57"
"1975","1147","0.0","CLDN4",,"false","CLDN4"
"1976","8","0.01","MRM1",,"false","MRM1"
"1977","6","0.0","SLC7A1",,"false","SLC7A1"
"1978","130","0.18181818181818182","KLRC3",,"false","KLRC3"
"1979","44","0.08","HSD17B8",,"false","HSD17B8"
"1980","12","0.07575757575757576","PLCH1",,"false","PLCH1"
"1981","8","0.01","MRPL50",,"false","MRPL50"
"1982","60","0.05263157894736842","PANX1",,"false","PANX1"
"1983","136","0.0","FCGRT",,"false","FCGRT"
"1984","8","0.01","GTPBP10",,"false","GTPBP10"
"1985","285","0.0","THAP10",,"false","THAP10"
"1986","44","0.08","GNL1",,"false","GNL1"
"1987","18","0.020833333333333332","HAAO",,"false","HAAO"
"1988","353","0.0","SKAP2",,"false","SKAP2"
"1989","892","0.0","HIKESHI",,"false","HIKESHI"
"1990","16","0.017857142857142856","ZSWIM3",,"false","ZSWIM3"
"1991","11","0.0125","ACSF2",,"false","ACSF2"
"1992","26","0.05128205128205128","MUL1",,"false","MUL1"
"1993","937","0.0","PEAK1",,"false","PEAK1"
"1994","8","0.01","MRPS30",,"false","MRPS30"
"1995","8","0.01","PUSL1",,"false","PUSL1"
"1996","877","0.0","ALPPL2",,"false","ALPPL2"
"1997","2","0.04910714285714284","RNF149",,"false","RNF149"
"1998","55","0.0","VSNL1",,"false","VSNL1"
"1999","16","0.017857142857142856","ELFN2",,"false","ELFN2"
"2000","624","0.0","DPP3",,"false","DPP3"
"2001","476","0.2","CNNM3",,"false","CNNM3"
"2002","84","0.0","SLC9A6",,"false","SLC9A6"
"2003","603","0.25","NSD1","1.0","false","NSD1"
"2004","134","0.0","MSRB3",,"false","MSRB3"
"2005","2","0.04910714285714284","FBXO9",,"false","FBXO9"
"2006","649","0.0","HES6",,"false","HES6"
"2007","98","0.0","YIPF3",,"false","YIPF3"
"2008","66","0.0","FAM83F",,"false","FAM83F"
"2009","342","0.0","EXO1",,"false","EXO1"
"2010","6","0.0","TTC32",,"false","TTC32"
"2011","9","0.05154639175257732","MTBP",,"false","MTBP"
"2012","1224","0.0","DIXDC1",,"false","DIXDC1"
"2013","350","0.0","TYRO3",,"false","TYRO3"
"2014","11","0.0125","CREB3L1","1.0","false","CREB3L1"
"2015","1373","0.0","COL11A2",,"false","COL11A2"
"2016","1373","0.0","DDR2",,"false","DDR2"
"2017","3","0.0522875816993464","CLK4",,"false","CLK4"
"2018","6","0.0","CDK17",,"false","CDK17"
"2019","2","0.04910714285714284","AREL1",,"false","AREL1"
"2020","11","0.0125","ZDHHC21",,"false","ZDHHC21"
"2021","230","0.0","NRG4",,"false","NRG4"
"2022","83","0.0625","PCDH9",,"false","PCDH9"
"2023","39","0.037037037037037035","ANKRD18A",,"false","ANKRD18A"
"2024","16","0.017857142857142856","PPP1R35",,"false","PPP1R35"
"2025","2","0.04910714285714284","MYO3B",,"false","MYO3B"
"2026","9","0.05154639175257732","CASP8AP2",,"false","CASP8AP2"
"2027","44","0.08","THSD7A",,"false","THSD7A"
"2028","1372","0.0","ZBTB12",,"false","ZBTB12"
"2029","1372","0.0","RAP1GAP",,"false","RAP1GAP"
"2030","11","0.0125","RAB23",,"false","RAB23"
"2031","16","0.017857142857142856","CCDC8",,"false","CCDC8"
"2032","177","0.3333333333333333","CCNF",,"false","CCNF"
"2033","206","0.0","PRPH",,"false","PRPH"
"2034","147","0.0","MORC3",,"false","MORC3"
"2035","319","0.3333333333333333","CXCR1",,"false","CXCR1"
"2036","64","0.15789473684210525","CSNK1G1",,"false","CSNK1G1"
"2037","2","0.04910714285714284","KLHL1",,"false","KLHL1"
"2038","2","0.04910714285714284","DLX6",,"false","DLX6"
"2039","1355","0.0","TXNDC5",,"false","TXNDC5"
"2040","1371","0.0","CGA",,"false","CGA"
"2041","1371","0.0","TSHB",,"false","TSHB"
"2042","11","0.0125","SLC29A2",,"false","SLC29A2"
"2043","50","0.043478260869565216","BTN3A3",,"false","BTN3A3"
"2044","2","0.04910714285714284","PRDM1","1.0","false","PRDM1"
"2045","13","0.1076923076923077","EMX2",,"false","EMX2"
"2046","797","0.0","SCARA3",,"false","SCARA3"
"2047","2","0.04910714285714284","PRKY",,"false","PRKY"
"2048","2","0.04910714285714284","TRIM73",,"false","TRIM73"
"2049","108","0.0","ABCC6",,"false","ABCC6"
"2050","18","0.020833333333333332","CRYGS",,"false","CRYGS"
"2051","11","0.0125","TMEM19",,"false","TMEM19"
"2052","16","0.017857142857142856","KIAA0430",,"false","KIAA0430"
"2053","1370","0.0","ERAL1",,"false","ERAL1"
"2054","26","0.05128205128205128","ABCG2",,"false","ABCG2"
"2055","3","0.0522875816993464","CLPS",,"false","CLPS"
"2056","110","0.0","FBXO28",,"false","FBXO28"
"2057","363","0.0","ARFGAP3",,"false","ARFGAP3"
"2058","1362","0.0","KLC1",,"false","KLC1"
"2059","80","0.1875","CST5",,"false","CST5"
"2060","11","0.0125","CES1",,"false","CES1"
"2061","1093","0.0","EIF2AK4",,"false","EIF2AK4"
"2062","2","0.04910714285714284","PAK6",,"false","PAK6"
"2063","697","0.0","API5",,"false","API5"
"2064","24","0.2195121951219512","MN1","1.0","false","MN1"
"2065","72","0.0","MFSD5",,"false","MFSD5"
"2066","2","0.04910714285714284","WSB2",,"false","WSB2"
"2067","82","0.0","LONP2",,"false","LONP2"
"2068","548","0.0","PHLDB2",,"false","PHLDB2"
"2069","87","0.13333333333333333","SPERT",,"false","SPERT"
"2070","101","0.0","REPS2",,"false","REPS2"
"2071","1222","0.0","CCDC141",,"false","CCDC141"
"2072","582","0.25","APOBEC3F",,"false","APOBEC3F"
"2073","2","0.04910714285714284","KCNS3",,"false","KCNS3"
"2074","371","0.0","SPG21",,"false","SPG21"
"2075","240","0.14285714285714285","PPP4R3A",,"false","PPP4R3A"
"2076","12","0.07575757575757576","CHRAC1",,"false","CHRAC1"
"2077","89","0.13333333333333333","GIT2",,"false","GIT2"
"2078","150","0.0","CEP44",,"false","CEP44"
"2079","1","0.029654036243822072","LRRC2",,"false","LRRC2"
"2080","481","0.0","TERF2",,"false","TERF2"
"2081","45","0.0","PGP",,"false","PGP"
"2082","8","0.01","PTCD1",,"false","PTCD1"
"2083","7","0.049019607843137254","SRSF7",,"false","SRSF7"
"2084","1","0.029654036243822072","IK",,"false","IK"
"2085","6","0.0","RCN1",,"false","RCN1"
"2086","3","0.0522875816993464","GGPS1",,"false","GGPS1"
"2087","565","0.0","FOXJ3",,"false","FOXJ3"
"2088","13","0.1076923076923077","ACER2",,"false","ACER2"
"2089","8","0.01","ISCA1",,"false","ISCA1"
"2090","110","0.0","THYN1",,"false","THYN1"
"2091","3","0.0522875816993464","C1GALT1",,"false","C1GALT1"
"2092","13","0.1076923076923077","CSMD3",,"false","CSMD3"
"2093","109","0.3076923076923077","ZNF443",,"false","ZNF443"
"2094","274","0.14285714285714285","NFIL3",,"false","NFIL3"
"2095","11","0.0125","TMEM230",,"false","TMEM230"
"2096","16","0.017857142857142856","SACS",,"false","SACS"
"2097","935","0.0","CCR3",,"false","CCR3"
"2098","3","0.0522875816993464","SLN",,"false","SLN"
"2099","326","0.16666666666666666","ADH6",,"false","ADH6"
"2100","34","0.10344827586206896","CYP19A1",,"false","CYP19A1"
"2101","180","0.1111111111111111","TMUB1",,"false","TMUB1"
"2102","9","0.05154639175257732","MRPL27",,"false","MRPL27"
"2103","101","0.0","TRAPPC1",,"false","TRAPPC1"
"2104","6","0.0","DNAJB4",,"false","DNAJB4"
"2105","18","0.020833333333333332","HAGH",,"false","HAGH"
"2106","1","0.029654036243822072","KLHL21",,"false","KLHL21"
"2107","26","0.05128205128205128","MKRN1",,"false","MKRN1"
"2108","26","0.05128205128205128","CYLD","1.0","false","CYLD"
"2109","530","0.0","ACAA2",,"false","ACAA2"
"2110","18","0.020833333333333332","PCP4",,"false","PCP4"
"2111","1311","0.0","CD1B",,"false","CD1B"
"2112","3","0.0522875816993464","MYADM",,"false","MYADM"
"2113","109","0.3076923076923077","UTP6",,"false","UTP6"
"2114","174","0.1111111111111111","IL23A",,"false","IL23A"
"2115","3","0.0522875816993464","IL15",,"false","IL15"
"2116","1369","0.0","ARFGEF3",,"false","ARFGEF3"
"2117","151","0.0","ANKRD50",,"false","ANKRD50"
"2118","228","0.25","MEX3B",,"false","MEX3B"
"2119","8","0.01","FAM50B",,"false","FAM50B"
"2120","754","0.3333333333333333","SETD6",,"false","SETD6"
"2121","41","0.038461538461538464","MYO18B",,"false","MYO18B"
"2122","477","0.2","DDX51",,"false","DDX51"
"2123","508","0.0","KDM4C",,"false","KDM4C"
"2124","113","0.0","NDUFA4L2",,"false","NDUFA4L2"
"2125","182","0.1111111111111111","SEC23A",,"false","SEC23A"
"2126","126","0.0","FAM189A2",,"false","FAM189A2"
"2127","108","0.0","FMO3",,"false","FMO3"
"2128","712","0.3333333333333333","TXN2",,"false","TXN2"
"2129","29","0.05555555555555555","ZFP1",,"false","ZFP1"
"2130","3","0.0522875816993464","CRYM",,"false","CRYM"
"2131","486","0.0","CCDC91",,"false","CCDC91"
"2132","11","0.0125","PTDSS1",,"false","PTDSS1"
"2133","225","0.0","PHYHIP",,"false","PHYHIP"
"2134","8","0.01","MALSU1",,"false","MALSU1"
"2135","16","0.017857142857142856","SFI1",,"false","SFI1"
"2136","11","0.0125","ADTRP",,"false","ADTRP"
"2137","1252","0.0","TTK",,"false","TTK"
"2138","158","0.1","DYRK1A",,"false","DYRK1A"
"2139","1368","0.0","DYRK3",,"false","DYRK3"
"2140","812","0.0","CYBRD1",,"false","CYBRD1"
"2141","108","0.0","CR2",,"false","CR2"
"2142","947","0.0","SMOC1",,"false","SMOC1"
"2143","1","0.029654036243822072","PHAX",,"false","PHAX"
"2144","107","0.0","EED",,"false","EED"
"2145","2","0.04910714285714284","TNK1",,"false","TNK1"
"2146","75","0.058823529411764705","CENPV",,"false","CENPV"
"2147","184","0.0","RDH13",,"false","RDH13"
"2148","12","0.07575757575757576","KCTD9",,"false","KCTD9"
"2149","14","0.0847457627118644","RRP7A",,"false","RRP7A"
"2150","638","0.0","TOR1B",,"false","TOR1B"
"2151","618","0.0","FMNL1",,"false","FMNL1"
"2152","618","0.0","SRGAP2",,"false","SRGAP2"
"2153","1","0.029654036243822072","ENAH",,"false","ENAH"
"2154","289","0.0","MTMR14",,"false","MTMR14"
"2155","230","0.0","RHBDL3",,"false","RHBDL3"
"2156","2","0.04910714285714284","LIMK2",,"false","LIMK2"
"2157","298","0.0","DPYSL3",,"false","DPYSL3"
"2158","55","0.0","CDK5R2",,"false","CDK5R2"
"2159","723","0.0","SLC25A4",,"false","SLC25A4"
"2160","638","0.0","TOR2A",,"false","TOR2A"
"2161","11","0.0125","SPOCK3",,"false","SPOCK3"
"2162","281","0.0","KRT20",,"false","KRT20"
"2163","1287","0.0","SYNE4",,"false","SYNE4"
"2164","16","0.017857142857142856","CSRNP3",,"false","CSRNP3"
"2165","124","0.0","YIPF5",,"false","YIPF5"
"2166","197","0.1111111111111111","PLEKHF2",,"false","PLEKHF2"
"2167","2","0.04910714285714284","NTRK3","1.0","false","NTRK3"
"2168","889","0.0","PSMF1",,"false","PSMF1"
"2169","1","0.029654036243822072","STRBP",,"false","STRBP"
"2170","41","0.038461538461538464","GSE1",,"false","GSE1"
"2171","6","0.0","LAPTM5",,"false","LAPTM5"
"2172","490","0.0","CLUH",,"false","CLUH"
"2173","71","0.0","ZBTB40",,"false","ZBTB40"
"2174","334","0.0","PIP4K2C",,"false","PIP4K2C"
"2175","488","0.0","FCN2",,"false","FCN2"
"2176","629","0.0","AKNA",,"false","AKNA"
"2177","258","0.0","HN1L",,"false","HN1L"
"2178","597","0.0","ICAM5",,"false","ICAM5"
"2179","2","0.04910714285714284","KLHL13",,"false","KLHL13"
"2180","632","0.0","EZH1",,"false","EZH1"
"2181","411","0.0","STRADB",,"false","STRADB"
"2182","590","0.0","NBAS",,"false","NBAS"
"2183","3","0.0522875816993464","ABHD2",,"false","ABHD2"
"2184","358","0.3333333333333333","STAT6","1.0","false","STAT6"
"2185","83","0.0625","ADGRA2",,"false","ADGRA2"
"2186","1367","0.0","CREBZF",,"false","CREBZF"
"2187","1367","0.0","CREB3L3",,"false","CREB3L3"
"2188","128","0.0","FOXN2",,"false","FOXN2"
"2189","8","0.01","HARS2",,"false","HARS2"
"2190","492","0.0","PUM3",,"false","PUM3"
"2191","24","0.2195121951219512","KLF16",,"false","KLF16"
"2192","8","0.01","MCU",,"false","MCU"
"2193","2","0.04910714285714284","UTP20",,"false","UTP20"
"2194","2","0.04910714285714284","FBXO10",,"false","FBXO10"
"2195","1366","0.0","OIP5",,"false","OIP5"
"2196","1366","0.0","MIS18A",,"false","MIS18A"
"2197","102","0.0","C4BPA",,"false","C4BPA"
"2198","34","0.10344827586206896","LTBP1",,"false","LTBP1"
"2199","89","0.13333333333333333","ANKRD46",,"false","ANKRD46"
"2200","7","0.049019607843137254","CLK1",,"false","CLK1"
"2201","467","0.0","CDK10",,"false","CDK10"
"2202","334","0.0","MAL",,"false","MAL"
"2203","606","0.25","TBC1D23",,"false","TBC1D23"
"2204","434","0.0","DDHD2",,"false","DDHD2"
"2205","1365","0.0","TXNL4B",,"false","TXNL4B"
"2206","1364","0.0","SSTR3",,"false","SSTR3"
"2207","1364","0.0","SSTR2",,"false","SSTR2"
"2208","3","0.0522875816993464","DYDC2",,"false","DYDC2"
"2209","124","0.0","PIGN",,"false","PIGN"
"2210","56","0.047619047619047616","ZC3H11A",,"false","ZC3H11A"
"2211","132","0.0","PHF1",,"false","PHF1"
"2212","2","0.04910714285714284","ZBED4",,"false","ZBED4"
"2213","176","0.0","PRR14",,"false","PRR14"
"2214","1168","0.0","TYSND1",,"false","TYSND1"
"2215","16","0.017857142857142856","CASC1",,"false","CASC1"
"2216","71","0.0","TUT1",,"false","TUT1"
"2217","80","0.1875","CHST11",,"false","CHST11"
"2218","159","0.1","C9orf78",,"false","C9orf78"
"2219","223","0.0","MTPAP",,"false","MTPAP"
"2220","27","0.0","C9orf72",,"false","C9orf72"
"2221","23","0.047619047619047616","PTK7",,"false","PTK7"
"2222","1","0.029654036243822072","IGSF8",,"false","IGSF8"
"2223","341","0.16666666666666666","KLB",,"false","KLB"
"2224","672","0.0","PRPF40A",,"false","PRPF40A"
"2225","71","0.0","ZNF334",,"false","ZNF334"
"2226","1","0.029654036243822072","BUD31",,"false","BUD31"
"2227","110","0.0","ITPKB",,"false","ITPKB"
"2228","44","0.08","CCDC170",,"false","CCDC170"
"2229","50","0.043478260869565216","FOXP3",,"false","FOXP3"
"2230","44","0.08","PPP1R15B",,"false","PPP1R15B"
"2231","66","0.0","ATP12A",,"false","ATP12A"
"2232","139","0.0","GIP",,"false","GIP"
"2233","5","0.025210084033613446","RNPEP",,"false","RNPEP"
"2234","2","0.04910714285714284","PARK2",,"false","PARK2"
"2235","11","0.0125","TMEM140",,"false","TMEM140"
"2236","2","0.04910714285714284","CAMK2G",,"false","CAMK2G"
"2237","26","0.05128205128205128","SH3RF3",,"false","SH3RF3"
"2238","2","0.04910714285714284","KLHL36",,"false","KLHL36"
"2239","11","0.0125","AQP5",,"false","AQP5"
"2240","45","0.0","MT-CO3",,"false","MT-CO3"
"2241","195","0.0","SF1",,"false","SF1"
"2242","127","0.09090909090909091","YEATS2",,"false","YEATS2"
"2243","41","0.038461538461538464","ZSCAN23",,"false","ZSCAN23"
"2244","109","0.3076923076923077","PANX3",,"false","PANX3"
"2245","13","0.1076923076923077","ALS2CR11",,"false","ALS2CR11"
"2246","948","0.0","ZNF607",,"false","ZNF607"
"2247","1","0.029654036243822072","RPL10L",,"false","RPL10L"
"2248","2","0.04910714285714284","FBXL18",,"false","FBXL18"
"2249","36","0.0","TBC1D9",,"false","TBC1D9"
"2250","50","0.043478260869565216","IFNA2",,"false","IFNA2"
"2251","930","0.0","NFYC",,"false","NFYC"
"2252","2","0.04910714285714284","ZBTB49",,"false","ZBTB49"
"2253","2","0.04910714285714284","RPS6KL1",,"false","RPS6KL1"
"2254","967","0.0","PHF2",,"false","PHF2"
"2255","3","0.0522875816993464","ISL2",,"false","ISL2"
"2256","6","0.0","ANXA10",,"false","ANXA10"
"2257","1044","0.0","RBMY1J",,"false","RBMY1J"
"2258","1","0.029654036243822072","RAB40B",,"false","RAB40B"
"2259","195","0.0","JPH1",,"false","JPH1"
"2260","11","0.0125","SLC41A3",,"false","SLC41A3"
"2261","361","0.16666666666666666","ZBTB44",,"false","ZBTB44"
"2262","28","0.0","MRPS24",,"false","MRPS24"
"2263","34","0.10344827586206896","TXNDC11",,"false","TXNDC11"
"2264","1","0.029654036243822072","OSGEP",,"false","OSGEP"
"2265","83","0.0625","FREM2",,"false","FREM2"
"2266","280","0.0","NDUFB11",,"false","NDUFB11"
"2267","2","0.04910714285714284","NR1I2",,"false","NR1I2"
"2268","44","0.08","EVX1",,"false","EVX1"
"2269","2","0.04910714285714284","TRIM74",,"false","TRIM74"
"2270","16","0.017857142857142856","VPS54",,"false","VPS54"
"2271","26","0.05128205128205128","PDCD2",,"false","PDCD2"
"2272","598","0.0","SMCO4",,"false","SMCO4"
"2273","425","0.0","YTHDF3",,"false","YTHDF3"
"2274","400","0.0","POLR3GL",,"false","POLR3GL"
"2275","1086","0.0","UBR3",,"false","UBR3"
"2276","861","0.0","UHRF1",,"false","UHRF1"
"2277","72","0.0","IFITM3",,"false","IFITM3"
"2278","3","0.0522875816993464","CCDC94",,"false","CCDC94"
"2279","11","0.0125","DOLK",,"false","DOLK"
"2280","26","0.05128205128205128","ATXN3",,"false","ATXN3"
"2281","283","0.0","PNMAL1",,"false","PNMAL1"
"2282","126","0.0","CCDC191",,"false","CCDC191"
"2283","1363","0.0","NNT",,"false","NNT"
"2284","9","0.05154639175257732","ELAVL3",,"false","ELAVL3"
"2285","2","0.04910714285714284","KLHL10",,"false","KLHL10"
"2286","12","0.07575757575757576","COG7",,"false","COG7"
"2287","253","0.0","MICA",,"false","MICA"
"2288","113","0.0","PTPRS",,"false","PTPRS"
"2289","244","0.14285714285714285","ZNF385A",,"false","ZNF385A"
"2290","2","0.04910714285714284","DMRTA1",,"false","DMRTA1"
"2291","151","0.0","CD164",,"false","CD164"
"2292","8","0.01","MRPS28",,"false","MRPS28"
"2293","279","0.0","NIF3L1",,"false","NIF3L1"
"2294","481","0.0","ACR",,"false","ACR"
"2295","2","0.04910714285714284","KSR2",,"false","KSR2"
"2296","627","0.0","C11orf57",,"false","C11orf57"
"2297","581","0.25","DPEP3",,"false","DPEP3"
"2298","2","0.04910714285714284","KCNG1",,"false","KCNG1"
"2299","71","0.0","ZNF843",,"false","ZNF843"
"2300","2","0.04910714285714284","STYK1",,"false","STYK1"
"2301","632","0.0","JARID2",,"false","JARID2"
"2302","8","0.01","MRPL54",,"false","MRPL54"
"2303","5","0.025210084033613446","HIST1H2BL",,"false","HIST1H2BL"
"2304","274","0.14285714285714285","DCX",,"false","DCX"
"2305","526","0.0","COA7",,"false","COA7"
"2306","205","0.0","ZFP42",,"false","ZFP42"
"2307","16","0.017857142857142856","HYDIN",,"false","HYDIN"
"2308","968","0.0","FCHO2",,"false","FCHO2"
"2309","1362","0.0","RUSC1",,"false","RUSC1"
"2310","371","0.0","PDHX",,"false","PDHX"
"2311","1213","0.0","POM121",,"false","POM121"
"2312","3","0.0522875816993464","BMF",,"false","BMF"
"2313","3","0.0522875816993464","CRYGA",,"false","CRYGA"
"2314","1340","0.0","LAMP3",,"false","LAMP3"
"2315","758","0.0","SPINT3",,"false","SPINT3"
"2316","9","0.05154639175257732","PPM1J",,"false","PPM1J"
"2317","200","0.125","CPEB3",,"false","CPEB3"
"2318","8","0.01","MTG1",,"false","MTG1"
"2319","2","0.04910714285714284","PSKH2",,"false","PSKH2"
"2320","5","0.025210084033613446","XRN2",,"false","XRN2"
"2321","529","0.0","OBSCN",,"false","OBSCN"
"2322","439","0.2","KIAA0408",,"false","KIAA0408"
"2323","2","0.04910714285714284","FBXW11",,"false","FBXW11"
"2324","362","0.0","TXLNA",,"false","TXLNA"
