interaction_id	a_alias	b_alias	a_id	b_id
896914	A8K287	Q9BV40	907267	1634875
896925	B0LPE5	Q00987	929751	1386965
896929	Q9UNN5-2	P25445-2	2637595	5115478
896957	P29350	P29597	299897	2218557
897169	P27037	A8K571	2627717	3030371
897284	XP_005258466	P53667-3	862702	4437203
897376	Q9UQF2	O14733	259368	1874372
897405	Q99727	P08253	1202349	3971681
897558	P06126	P61769	1489986	3475688
897618	P60880	O14964	163867	5123142
897733	P84022	P17275	506434	3482397
897792	P08631-4	P22681	221523	4739027
897831	P46060	B0QYN7	3606500	4600608
897883	P12931	P27986	863768	3503650
897887	Q15843	P61081	3670225	5015644
897903	P45983	O14733	856398	1874372
897907	P29350	P19235	299897	4246011
897992	Q9Y6K9	P33993	961525	2272676
898021	Q9Y6Q9	Q01094	2296393	4572002
898064	P63165	P25445-2	3034498	5115478
898100	P12004	P39748	618017	2838393
898125	P19447	P11274	2751205	4305807
898155	P19388	P62487	1235005	3107076
898174	Q09472	Q15788-3	820620	3390649
898214	P11802	P46527	3621324	4358568
898286	P55036	P62195	1951806	5186717
898288	P04637-8	P45984-5	1885413	2889070
898432	P46109	Q92918	327364	4824597
898456	Q15003	O95347	314212	2670129
898717	O15519	O75618	2756095	4671530
898732	Q9P253	Q96AX1	131074	1622643
898900	G4XH65	P05412	4157895	5155720
898926	Q99623	G4XH65	2168044	4157895
898948	P07355	B4DN26	2522401	5017188
898995	P51610	O43889	3964106	5032510
899128	B7Z8H0	Q99741	2337625	2909998
899148	P20366-2	P21452	26492	4376557
899174	P09769	P43405	3921019	3999360
899219	P55036	P43686-2	1951806	5266921
899234	P05019-2	P24592	1154557	1285483
899391	P60510	Q5MIZ7	322805	9645257
899459	O75643	P31946	410724	3909139
899597	Q15796-2	P05412	1160340	5155720
899665	XP_005245514	Q06124-2	1541327	5369795
899688	P10912	P27986	1240138	3503650
899710	Q9UBT6	Q9UBZ9	916650	3257482
899893	NP_000035	Q15233-2	508037	649743
899907	P21860	O14511	3231405	4949966
900053	Q96C24	P61006	3063081	4341167
900142	P48444-2	P53621-2	671816	977673
900390	D6RGJ2	XP_005263086	2674173	2681838
900394	Q06587	O00257	3338825	4367092
900492	NP_000594	Q8IVI9-2	2185744	13511341
900603	P24522	Q13561-2	487164	2601413
900704	Q13546	K9JA46	3479525	3691852
900738	P30533	Q92673	4203299	14007865
900808	Q8N668	XP_005274205	1175704	4629164
900948	Q92560	P51610	2083017	3964106
900952	Q13490	B4DWA2	1925908	4835623
901000	P55036	Q16186	1951806	4912811
901004	Q13158	Q14790	1651152	4874921
901019	P62312	A4D0W0	2747665	2800997
901045	O43526	O43525	830458	1441929
901055	O43561	P27986	3344377	3503650
901075	Q13263	O15164	163267	2541362
901110	Q02388	XP_005246459	4235014	14006253
901184	Q08881	P10747	1529623	2304874
901294	P61201-2	P10827	3096373	4303804
901299	P06239	P16070-19	1065781	3739030
901342	Q99496	P35227	3583773	5232295
901420	Q9UGN5-2	P09874	228912	4501358
901528	Q9UKV5	P60604-2	1501213	3638857
901754	O43186	O15265	4463193	4724590
901764	O15530-4	B0LPE5	315652	929751
901880	Q9UQC2	P27986	2876530	3503650
901891	P63208	Q13309	232848	4492196
901959	P04198	P61244	1992355	2334209
902191	P25787	O14818-2	1431607	2489355
902497	P20618	P49720	1549507	2168400
902620	Q53G59	Q92997	1341502	5032859
902642	Q06265	Q13868	1433597	2920749
902676	P17936	NP_997639	5156786	14006253
902750	P07996	NP_997639	4741479	14006253
902818	P52434	P24928	2174789	5821236
902849	P61981	Q8IYB3	4303895	4821148
902987	P62191	Q15008	3369267	4386137
903054	P08069	P29353-5	638045	1871880
903072	P40937	P35249	1845044	5218674
903119	Q02297-6	P21860	2491091	3231405
903136	P27986	P15509	3503650	4570731
903144	P18847	K7PPA8	548010	1885413
903161	Q14686	P41235-7	222284	2946713
903311	Q14457	Q6ZNE5	517184	2186948
903332	Q12860-2	P46531	4712062	5074778
903450	P46109	P42229	327364	2791829
903586	Q9NS23-7	Q13043	2742570	5124712
903726	D1MGQ2	D9YZU5	2991901	4975462
903738	P28074	P25787	749684	1431607
903789	P62166-2	Q86UW9	633442	5311699
903790	O14543	Q15369	861279	3207314
903871	K9JA46	B4DJ51	3691852	4264365
904031	P19419	P11831	1892793	3653674
904107	Q9HAU4	Q8N0X7	1393325	2738319
904120	Q9NS61-3	A4D0V9	305097	4486924
904170	P78362-2	P26368-2	1637096	2191992
904388	Q96BD5	O60341	3615270	3925064
904509	Q9GZV5	P62258	2963020	3077030
904539	P15927	P27694	69516	1613993
904644	Q8N6T7	Q12873	3803098	4374234
904674	B0LPE5	Q05513-2	929751	5247574
904780	P00533	B4DJ51	2135848	4264365
904787	Q92769	O60264	2662282	4882386
905020	Q14626	A8K3F7	800244	1901473
905021	Q99708-3	P61968	548744	1013002
905112	Q13882	P21860-5	2601025	3231405
905127	P18848	P35638	399028	4947898
905303	L7RRS6	D0PNI1	321631	746078
905368	Q92934	P10415	351104	4831970
905414	Q16584	Q92918	3222726	4824597
905522	P04637-8	NP_775970	1885413	14006955
905536	P51685	P22362	1625895	1704717
905570	P04632	NP_001739	4040199	16816634
905612	Q15796	P62987	1160340	4820577
905619	P01024	NP_000177	677627	5299055
905677	D0PNI1	K7PPA8	746078	1885413
905847	O14920	Q00839	5151310	9650703
905850	P23771	P25800	1396470	4559306
906035	Q96G23	P27449	1773305	4019589
906252	P21580	Q13571	24031	3405751
906262	XP_005272110	Q9UK97-3	232848	2655293
906321	Q16543	P08238	2348958	4732923
906407	P78347	P11831	1605620	3653674
906424	P50148	P25098	1806051	2347958
906465	B4E1U9	P52565	2556870	3211116
906586	Q15014	Q9Y605	806588	3762388
906592	P62316	P00533	548234	2135848
906604	P00533	P35070	2135848	3662990
906717	Q92769	P06400	2662282	4863907
906799	O75581	P56704	3018299	3958278
906911	A4D0W0	Q9Y333	2800997	2930074
907039	Q16649	P35638	3831942	4947898
907071	NP_000035	P07900-2	508037	3691852
907269	P54132	P40692	1933837	4465042
907295	O00198	P10415	1907019	4831970
907488	O60674	O15524	3976855	4992485
907503	P07204	P00734	715162	1842618
907847	P10276	F1T097	2304613	2636147
907985	Q13868	Q9NQT4	2920749	4912597
908024	O43765	P21246	3803247	4497883
908048	Q15796	O95405	1160340	4473831
908060	P04637-8	P35354	1885413	4690032
908154	XP_005257673	Q9Y6X2	3027803	4331029
908195	P28074-3	P20618	749684	1549507
908308	Q9Y4K3	Q8N5C8	2981808	5820355
908382	P20339	Q15075	4029999	10013050
908398	Q9NR55	P17275	2186833	3482397
908504	Q13393	B1AKZ4	560615	2628672
908531	XP_005253812	Q9GZV5	1615252	2963020
908700	P35568	P42345	3143545	5142994
908718	Q9NR55	P35638	2186833	4947898
908725	A8K881	O60674	3197085	3976855
908784	P55316	Q9UGL1	2015211	2303396
908796	A8K287	P51809	907267	2378913
908942	Q13241-3	P26715	16822217	16824741
909002	P21980	P02751	3985867	14006253
909024	P22303-4	P05067-7	783251	2186087
909041	Q01094	Q14188	4572002	5406649
909205	Q9Y490	P18206	1349134	1449530
909248	F1D8Q5	F1D8N1	2071127	3316014
909271	P28288	P33897	1130622	3410891
909498	P27695	A8K5I0	498749	3202052
909526	P02753	E9KL36	400670	4608361
909560	P15172	XP_005255181	483984	4774660
909706	P42166	P20700	126772	5212606
909939	P29350	P27986	299897	3503650
909997	Q99748	P56159-2	1014954	4168707
910007	P27986	Q06124	3503650	5369795
910190	O00267-2	NP_001269883	897627	1801038
910285	NP_000035	P09429	508037	864205
910291	P01189	P33032	997677	4338246
910384	O95751	P48552	1703459	4563998
910429	P62316	P62304	548234	3795051
910431	Q9P2R6-2	P54259	1944031	4115704
910440	Q96MA1	Q14005	2119571	5824315
910599	P12004	P38936	618017	941370
910655	P62308	Q16637-4	1305399	3698509
910728	P21731-2	P50148	1706277	1806051
910733	O43524	XP_005273549	2807626	5151310
910830	B2R4P9	A2ABF8	1447330	1529536
910994	O00221	Q9UPN7	642705	3172747
910999	P10451-4	O43765	1001745	3803247
911143	Q13635	A4D1K5	2972294	4298240
911183	NP_001191809	Q9BV68-2	596393	2578531
911272	P54756	P52797	2451596	2710855
911386	P98170	O43353	686131	4557976
911400	L7RTG7	P07949-2	809658	4561216
911458	P47897	P54136	469853	3399321
911461	P00751	P27918	1013783	4828392
911557	Q9GZS1	O15160	4787142	4916471
911602	Q00610	O14964	3371516	5123142
911792	Q03405-3	P00749	1855991	4358771
911797	Q99750	Q9UBX3	4475099	5149198
911830	Q7L5N1	P61313	2309550	4716441
911863	Q9Y2W7-3	Q03060-23	3091813	11792364
911935	Q16665-3	Q9H6Z9	488952	3718257
911961	P23497	P63165	62083	3034498
912004	P48730-2	O15534	3960548	5363082
912023	P98155-2	P30533	546944	4203299
912043	P01137	Q14766	4705467	14006934
912161	P19256	P06729	633566	2084336
912229	Q92851	Q14790	459368	4874921
912630	O75525	Q5VWX1	990431	2374256
912669	Q14318-2	P07900-2	1438735	3691852
912788	O15111	P07900-2	1960612	3691852
912850	Q15475	O00167-2	1375750	2146559
913180	A7UKX8	G4XH65	1386965	4157895
913254	Q92900	Q8IU60	3427613	11792507
913428	O14543	Q15370	861279	1105296
913440	P06241	P42768	2079075	4531310
913471	Q92973	P62826	3168228	4251325
913584	Q6ICG6	P61981	991650	4303895
913617	P13987	P02748	2838125	4953551
913626	P17480-2	P24941-2	4366994	5081339
913695	Q9Y6A4	P61981	3995997	4303895
914121	NP_000256	N0E4C7	2528098	5251677
914269	XP_005270321	Q00653-4	910608	1225374
914273	P60953	P42768	2556870	4531310
914407	P67809	P61978	168143	5118416
914427	P01024	NP_000564	677627	14005959
914449	P48023	B0LPF3	414846	4056103
914544	O15105	Q96DE7	73857	1393325
914564	P19419	P63165	1892793	3034498
914611	Q13616	Q01094	3342392	4572002
914681	Q92905	P61201-2	2080390	3096373
914706	P63165	Q9P0U3-2	3034498	5397065
914773	O95631	P43146	9147768	9213510
914791	Q8IUH5	NM_002111	1254521	14006660
914834	Q99828	Q9H4B4	710334	3633225
915002	P10721	P19174	1981907	3550890
915010	Q9UQC2	Q06124-2	2876530	5369795
915036	Q9H444	Q96FZ7	2189474	4413692
915101	XP_005246706	P40692	4416613	4465042
915129	XP_005265372	Q9Y2D5-4	948625	5288232
915151	Q14126	P14923	2854798	3739151
915613	O43439	Q06455	2453542	4061474
915616	Q92993-2	B2R4R0	2623348	2973208
915627	Q8WUF5	P62136	212951	2413104
915866	P42768	Q8TF74	4531310	4892880
915882	Q00610	O00291	3371516	4270364
916013	O00244	P35670	17514	4667954
916017	Q14596	Q658J6	3921852	5091618
916068	E9PBB9	P98164	259368	5343346
916203	P13498	NP_000256	1961922	2528098
916228	P15374	Q15843	1436761	3670225
916427	P08631-4	XP_005272234	221523	4154210
916444	B4E1U9	Q13153	2556870	4004555
916461	P17987	P48643	1482562	4320654
916507	P00533	P62993-2	2135848	4056103
916598	Q92905	Q7L5N1	2080390	2309550
916614	P54252-3	XP_005251632	2043465	2271732
916618	NP_003831	P50591	125977	2251971
916719	P49815	P31946	2387858	3909139
916728	Q16594	Q16514	1611110	3305883
916767	C6EMX8	Q7L590	2272676	5345097
916791	P05107	P05362	1027325	1721557
916795	O75676	P16220	1337826	2768047
916804	P20783	P23560	1667838	4536144
916845	Q14254	O75955	3499180	4749107
916900	P28482	P05412	3357491	5155720
916947	O75444	P01100	129590	3805630
916970	Q9Y6K9	Q99558	961525	2024366
916977	P63167	P78352-3	1279185	5309542
917024	O14490	P78352-2	1884736	5309542
917076	Q9UN37	Q9HD42	2763982	4649907
917118	Q15796-2	XP_005255181	1160340	4774660
917303	P51681	A0N0R1	3747743	3968630
917356	Q9NRG4	K7PPA8	921735	1885413
917466	Q15642-2	P42768	685046	4531310
917471	Q9Y4K3	P51617-4	2981808	3635743
917483	O95628-2	P62837-2	2095083	4601808
917498	Q13115	Q16539-4	2746595	3378486
917523	P21580	XP_005273549	24031	5151310
917537	NP_001171559	XP_005264394	1039820	1644162
917555	O00268	Q16514	2086336	3305883
917591	NP_000035	O43294	508037	1740042
917756	P60842-2	Q2TU89	1655367	4369126
918027	O15169-2	O14640-2	4398244	4990573
918039	P62330	P49407-2	1325425	4397910
918060	P29353-2	P11274-2	1871880	4305807
918065	P08069	E9KL35	638045	2961203
918152	P48509	P05556-2	1477815	1979966
918219	Q03164	O00255	3829664	16823354
918227	Q9Y4K3	Q9NQC7	2981808	5125341
918248	Q15024	Q01780-2	2044079	2532732
918281	XP_005267745	P19447	654732	2751205
918380	Q13257	Q15013	1977606	2860102
918570	Q8IYD1	P11940	2234138	4926237
918594	Q92585	P46531	4436788	5074778
918652	P25208	P23511-2	2602138	5282369
918720	P00533	P36542	2135848	2659519
918763	O00401	P16333	3545065	4456845
918857	P41594	B4DJ51	127462	4264365
918932	P56545	Q8WW38	722955	1966936
919175	P78345	Q99575	1313875	4872336
919213	P29350-3	A8K379	299897	4083603
919259	Q9H4E5	B3KNX7	1891816	4004555
919269	P16619	P51681	337846	3747743
919287	P62136-3	O00566	2413104	4877534
919459	Q13596-2	O60749	3202745	4001262
919737	P33151	P14923	2314077	3739151
919793	Q5JY77	P35372	2289770	3529144
920079	Q93063-2	Q16394	328289	2556549
920169	Q7Z497	XP_005261230	373282	3165919
920259	Q9UKB1-2	Q13616	900017	3342392
920265	O95257	P38936	86338	941370
920383	P07333	P22681	2596377	4739027
920393	O15234	P61326	665554	3781384
920486	Q13501	Q9H0R8	3502869	4805603
920511	P41236	P36873	2702587	4122724
920699	P10515	Q15120	3451590	3634163
920700	Q99613	P60228	751057	3970918
920736	P50553	Q02078	3858617	4804264
920745	O96017-12	Q9H4B4	2841951	3633225
920768	O95256	Q14116	72675	1795534
920922	Q8IZP0-11	Q9Y2A7	3078390	4868023
920978	B4DJ51	Q04206-2	4264365	4629164
921092	Q9UBX5	Q08397	278155	2547021
921111	O00238	P36897	554160	3837793
921329	P51681	O60674	3747743	3976855
921381	P11717	Q9UJY4	788005	4506918
921495	Q7Z4F3	NP_001153582	40293	2185744
921646	P01130	P11021	912086	3333598
921716	Q502X2	Q13489	3553514	4170192
921806	O00470	H0YLB0	4802528	5096654
921821	Q8WV28-2	XP_005256043	1211827	1561215
921917	P12755	Q13485	513299	3087482
922001	NP_000129	P98095	436382	2258310
922061	P35250-2	P40937-2	424000	1845044
922092	P17676	P49715	3962824	4398609
922134	Q9P253	O15400	131074	2867414
922140	Q08117	O95343	1795878	4484934
922238	Q8IUQ4	P43146	3326851	9213510
922331	O95996	P35222	4468330	4717503
922353	Q9Y2Y4	Q9BQY4	2017198	4035043
922540	O75381	P50542-3	970667	1785064
922638	P18206	P35221	1449530	3160534
922785	Q9Y2D1	P49427	1017962	2423457
922836	F8WEZ8	B4DHN5	186242	5079244
922945	Q92806	P48051	266519	4651122
922971	P08833	P05019	580227	1154557
923131	P42574	Q14790	3329408	4874921
923171	D9ZGF1	Q92754	56855	3660563
923207	P15884	P41134-2	629682	2458978
923277	P15336	P06400	952160	4863907
923338	Q8WXD5	Q9H840	1026134	2581064
923354	P20226	Q13487	4197396	5237892
923357	P18848	Q15744	399028	4425897
923433	A7UKX8	O96017-12	1386965	2841951
923437	P06241	P06729	2079075	2084336
923730	P01892	P61769	3436829	3475688
923844	Q14686	D2KUA6	222284	2201336
923867	O75469	Q15788	639929	3390649
923992	Q92769	Q04206-4	2662282	4629164
924262	Q9Y2S0	O15160-2	3847454	4916471
924288	P15336	Q16520	952160	3961535
924492	Q16513	O43639	2785977	4765909
924630	P00533	Q9UKW4	2135848	4010791
924700	Q9Y6K9	Q9UHD2	961525	1382021
924725	P39905	P56159-2	680146	4168707
924781	XP_005263816	XP_005268087	589918	1245944
924782	Q06587-2	P35226	3338825	3939116
924840	F1D8N5	K7ENL3	508037	3027803
924883	P02768	P55899	2726528	3332609
925010	P61923	P53618	249772	1695600
925030	P54764	Q15768	3134370	4008916
925039	Q9NPJ4	G4XH65	919397	4157895
925089	A7UKX8	O15151	1386965	5154015
925091	P45985	Q16539-4	133359	3378486
925322	Q13077-2	Q9Y6Q6	1508903	3032639
925366	Q13155	Q0VDD7-2	4512926	5304129
925390	P49841	O15169-2	1562406	4398244
925660	P16471-8	P15498	878555	1274382
925726	P00533	NP_005018	2135848	2392885
925820	P33176	P61981	399772	4303895
925825	Q15375	P52803	2194565	2898495
925885	O75381	P40855	970667	5056284
925935	Q99558	Q12933	2024366	2547906
925965	P16220-3	Q16539-4	2768047	3378486
926127	B4DJ51	Q05682-3	4264365	8972633
926226	O75474	P49841	397899	1562406
926398	Q9NP84	Q12933	1619858	2547906
926444	Q92831	Q13363	1991355	2222878
926746	P21781	P22607	90974	656326
926785	P12004	Q9UIF7-6	618017	844606
926814	P22301	Q13651	4751697	11007418
926913	Q86VP6	P62877	374649	3594045
926935	P17096	Q9H2X6-3	2219336	2523926
926999	P51809	O14617	2378913	4605542
927332	Q14790-5	O14763-2	4874921	10724585
927358	Q7Z2E3	P09874	29378	4501358
927416	Q09028	P06400	1366033	4863907
927587	Q07960	P60953	1377931	2556870
927816	P26358	P06400	3666283	4863907
928004	Q13889	P19447	1356607	2751205
928032	O15488-2	P13807	3256129	3712222
928117	P48023	Q96RU3	414846	2667611
928242	P06239	XP_005252553	1065781	5116986
928308	Q12834	NP_001228	257902	1688346
928316	Q9HC29	O43353	1378693	4557976
928426	P12319	P30273	3019261	4124698
928439	P05362	P20701	1721557	2533720
928533	P26368-2	O75400-2	2191992	4855352
928546	O14733	Q16584	1874372	3222726
928585	P29460	P29459	180018	3206371
928618	P24864	Q13618	2349500	4862491
928640	P06239	P27986	1065781	3503650
928737	Q09472	F5GXF0	820620	5059508
928826	Q13077	O15519-2	1508903	2756095
928955	Q92769	P25490	2662282	3404979
929003	B2R812	P46934-4	235547	14007162
929031	P05161	P41226	2650406	4079121
929209	Q15436	O95487-2	4304148	5395778
929370	P01189	P32245	997677	4360442
929411	P04629-3	P01138	337760	3771992
929416	P08047	P17676	3095898	3962824
929463	O60828	Q9Y2W2	1672467	3685893
929498	P27348	Q9H0B6-2	448835	4542893
929505	Q9BT88	Q92624	69067	4474494
929519	P12956	Q14191	504941	1077593
929567	O00459	B0LPF3	2392885	4056103
929687	Q13884	NP_003998	5080711	14006088
929706	O95817	A8K5I0	2856334	3202052
929713	P18146	K7PPA8	783116	1885413
929796	P01106-2	Q92830	1368998	3614980
929800	P62306	B4DP61	390359	3698509
929830	P48681	Q00535	2370580	3189023
929839	Q15843	Q13618	3670225	4862491
929880	O95751	P51116	1703459	3243741
929962	P25054	Q9NR80	1251604	4549419
929984	P42566	P00533	900408	2135848
930103	Q9UQF2	Q07954	259368	9441770
930202	P04626-3	P12931	711574	863768
930423	XP_005273940	Q13547	2779711	3908752
930479	P63165	Q9GZR1	3034498	4900884
930500	P61204	B4DXH2	3249432	3648611
930517	Q14563	Q96I90	2933533	3660758
930529	Q9UPN9	Q13485	1527003	3087482
930641	XP_005264394	P42768	1644162	4531310
930680	XP_005253293	P35240-5	3739030	5114696
930769	Q13191	XP_005274553	1403224	4662323
930897	Q14114	P30533	3463628	4203299
930934	P22303-4	Q9Y215-7	783251	1275666
931022	Q96QF0-8	P61006	1823685	4341167
931373	Q07812	Q16548	31292	3139239
931563	Q02413	P14923	1401239	3739151
931571	P68133	A2VCK8	402740	4876251
931641	Q9UKV8	Q9UL18	859181	2814531
931887	P40425	P55347	2291749	2871666
931975	P35398	P62195	2287374	5186717
931986	K7PML8	P11802	966425	3621324
932146	P61966-2	O43747	374830	1661851
932155	Q9UBU8	Q92993	343518	2623348
932194	P19174	P22681	3550890	4739027
932374	NP_002627	Q15910-3	875318	5202298
932379	D0VY79	Q92905	488952	2080390
932384	Q7L8J4	P61981	1208663	4303895
932500	P18848	Q99871	399028	3191228
932615	A5X2V1	P46934-4	4969520	14007162
932750	Q03164-2	Q9UNP9	3829664	5216019
932765	P38398	Q01094	4280011	4572002
932866	P27797	P04114	1947840	14005522
932881	Q7LCB3	P48552	4416305	4563998
932887	P61970	P62826	2202248	4251325
933059	Q13563	O60610	3519396	5309316
933221	P26374	P20339	364304	4029999
933296	Q15545	P21675-4	1879716	3476704
933381	A4D2P0	P35228	886779	4140270
933456	Q99460-2	Q16186	1058808	4912811
933470	P62195	P43686-2	5186717	5266921
933509	Q99741	Q13416	2909998	4231106
933677	Q9Y6K9	Q16543	961525	2348958
933691	Q15038	Q8N1L9	1119923	4382871
933763	P56270	P43146	5255908	9213510
933848	P63208	Q9Y3I1	232848	2327243
933984	P56693	P23760-3	1078558	4629944
933999	Q13362	P67775-2	4546350	5278338
934014	F1D8N5	Q09472	508037	820620
934053	Q15262	P04183	498439	3468957
934117	Q9NPD3	P42285	750330	1274617
934201	Q16576	P06400	3667797	4863907
934254	P00533	NP_002728	2135848	16822233
934260	P0C0S5	B2R4R0	196003	2973208
934391	O43593	Q13547	3274609	3908752
934418	Q15008	P43686-2	4386137	5266921
934486	P15170	Q92900	1410809	3427613
934503	P52333	P42229	1397156	2791829
934725	P68400-2	P22626-2	632859	3152384
934831	P49848	P21675-4	3371469	3476704
934885	Q13547	O75446	3908752	4633797
934934	NP_060873	Q8IU60	2996247	11792507
935002	A7UKX8	P32121-5	1386965	3130413
935150	P12004	P35251	618017	2991792
935255	NP_000450	O15123	2477344	3478834
935279	F4ZW62	XP_005259952	2299279	2436210
935293	P27986	P10398	3503650	4748546
935300	O14818-2	B4E0X6	2489355	4162059
935372	Q9H081	Q96IY1-2	305965	4642519
935388	P28482	Q13233	3357491	5344278
935520	P05067	P02649	2186087	4560000
935564	G4XH65	Q7LCB3	4157895	4416305
935626	P60709	NP_000256	2255804	2528098
935700	Q9UHB7	O60563	2610670	4981197
935733	Q9Y4H2	P61981	3303555	4303895
935763	P18848	P53567	399028	4394607
935813	Q99816	Q53EZ4	2256074	4267722
935875	P52434	P19387	2174789	4446425
935939	D2KUA6	Q15788	2201336	3390649
936003	Q14457	Q8NEB9	517184	4021969
936030	F1D8N7	P04637-8	1609728	1885413
936038	Q9NR46	Q9Y371	929983	2278161
936061	G4XH65	P10589	4157895	4590798
936263	XP_005269647	P51610	2492809	3964106
936278	O95571	XP_005274205	1014719	4629164
936406	P62993-2	P46527	4056103	4358568
936423	O75469-4	F1D8Q5	639929	2071127
936425	P05019-2	P22692	1154557	5266811
936443	P62136-3	O95793-3	2413104	4452356
936554	Q9HB96	O15287	276276	2621204
936722	P60520	Q9GZZ9-2	2183154	3690765
936732	Q9Y3F4	D2JYI1	121585	1226600
937026	B3KR54	Q9BQY4	95769	4035043
937036	Q9UFF9	O75175	3548059	3727942
937133	P56524	P61956-2	1734411	4691983
937249	Q9UMS4	P61981	643805	4303895
937349	Q99683	O95382	150325	1029729
937452	A4D1G0	P30281-2	2403972	4984842
937658	P62993-2	Q06124-2	4056103	5369795
937693	Q96ST3	P51610	3572785	3964106
937857	Q9HAU5	Q92900	36106	3427613
937863	P25791	P15976	3321411	4957959
937965	P35869	P27540	776998	3010888
937980	P19438	Q12933	1020765	2547906
938068	O60716	Q86T24	2215931	3187340
938145	Q13114-2	P36941	974711	1740156
938253	Q9Y6J0	Q14814	1174370	2533040
938259	XP_005263086	P20749	2681838	9148179
938335	Q13322	P06213	4664766	9769294
938388	O75400-2	XP_005261358	4855352	5076086
938393	P08949	P28336	1011442	4446753
938518	O60716-5	P28827-2	2215931	3849779
938556	P01374	Q06643	1610378	3856867
938666	NP_000035	P06396	508037	4327650
938682	Q9BYX4	M1P2Z0	1492532	3280269
938872	P48556	P55036	749598	1951806
938977	Q9Y2L1-2	Q01780-2	1395576	2532732
939123	XP_005272234	NM_000051	4154210	16816000
939164	Q9Y262	Q9UBQ5	1354314	4054553
939239	P25963	Q15653	2963834	2976835
939254	Q96HA8	P00492	3887353	4651869
939701	P62136-3	Q9H175	2413104	4072461
939872	Q99728	P38398-4	602537	4280011
939946	P36956	P02545	1615709	3429103
939964	Q9H0I2	Q99750	2735991	4475099
939993	Q14566	B4DWW4	2127787	3556920
940004	P55036	Q15008	1951806	4386137
940017	XP_005271593	Q04864	201818	3513892
940247	P37023	NP_000651	201410	4705467
940294	Q15796	B4DHF6	1160340	4867693
940414	Q00987-11	P25490	1386965	3404979
940458	P42229	P19235	2791829	4246011
940486	O76031	Q16740	63836	2283315
940558	Q14683	Q9UQE7	233780	3607869
940634	P35222	B4DLF5	4717503	4861001
940689	P12956	P10909	504941	3723605
940694	P27930	P18510-3	1531424	3339989
940711	Q9Y297	P30304	910608	1390823
940727	P05231	P08887-2	730638	3774440
940735	Q8IXK0-2	Q96GD3-4	806284	1668278
940757	O43734-2	O14920	3673111	5151310
940809	P05067-7	Q02410	2186087	3272373
940900	P08069	P61981	638045	4303895
940959	P25942	Q12933	2235823	2547906
940972	Q00597	O15360	2079429	5093917
941068	XP_005248917	XP_005254510	2903058	5365212
941178	O43426	P49418	3831745	4581404
941211	Q8TBB1	Q96M61	4279115	14006955
941438	O15533	B1PKY1	2899366	3902802
941439	P24386	P20336	2899340	3016069
941755	P20366-2	XP_005275091	26492	2054502
941879	Q5THJ1	P06400	3407738	4863907
941915	P20273	P62993-2	3449654	4056103
941991	P62136-3	Q2L6I0	2413104	5269027
942046	P17676	P06400	3962824	4863907
942078	Q9H6Z9	Q99814	3718257	3839008
942293	B2R6Q4	P29353-5	958432	1871880
942309	P00519	P05412	4154210	5155720
942389	O95271	Q9UIQ6-3	239181	2422750
942506	P30793-2	P30047	988801	2236992
942534	O15530-4	O00141-4	315652	2613246
942588	Q8WXE1	Q13535	4602540	5280551
942744	Q13451	K9JA46	2985508	3691852
942788	P51572	P27824	2980254	4616280
942965	O14745	P35222	172914	4717503
942976	Q9UK53	O75446	1109800	4633797
943308	P25787	P25789	1431607	4297789
943312	P16333	P22681	4456845	4739027
943601	P29353-2	P35968	1871880	3242633
943764	Q14289	P22681	3912212	4739027
943837	P05556-2	O14713-2	1979966	3788187
943900	B2R4P9	B2R4R0	1447330	2973208
943941	XP_005265161	P05113	2325968	4886382
943952	P17858	P08237	2918866	4166863
943976	Q13224	XP_005262303	807344	3077142
944002	A4D1W7	Q13705	1684229	1751295
944006	P63208	Q8N3Y1	232848	9442632
944042	P02748	P07357	4953551	5107041
944131	O75832	P62195	2228623	5186717
944137	P05067	P49757	2186087	4791544
944164	B0LPF3	P00519	4056103	4154210
944335	Q92900-2	Q96Q15-3	3427613	4319325
944336	P56545-2	P48552	722955	4563998
944362	K7PPA8	Q12888	1885413	3756065
944386	P49768	P35222	2726989	4717503
944457	P04637-8	Q13535	1885413	5280551
944459	P10586-2	P35222	2570936	4717503
944537	P22681	Q06187	4739027	5234989
944665	Q9NZN5	Q14344	2843707	5278141
944773	Q13114	P25942	974711	2235823
944802	O94875-7	P22681	1894256	4739027
944888	Q9Y6Q9-5	XP_005255181	2296393	4774660
944889	P50402	P02545-4	2266085	3429103
944895	P61201-2	Q13098-5	3096373	3403142
944963	Q9UQB8-5	P60953	1279386	2556870
945047	Q9H869-7	Q01844	563929	799425
945062	O14795	Q14183	676875	2254472
945081	P35916-1	P62993-2	1522844	4056103
945087	P21854	P06127	4838688	9442996
945178	A4D2P1	Q13153	886779	4004555
945200	XP_005266623	Q8WTW3	3484806	5259232
945262	O43734-2	O43318-4	3673111	4300278
945290	Q14155	Q9Y2X7	202100	964752
945407	P29323	P98172	1210034	3995436
945495	P00533	P19174	2135848	3550890
945577	XP_005262228	Q14558-2	35185	785031
945774	Q15669	P52566	691693	4369338
945968	Q01196	O43439	886751	2453542
946103	P09486	P02452	1053734	14005899
946148	XP_005270151	P14923	509135	3739151
946169	P35250-2	P12004	424000	618017
946189	P50570	Q9Y5X1	1193583	3767375
946201	O96006	O15287	2568393	2621204
946206	Q96EP0	Q9BYM8	636523	4251563
