interaction_id	a_alias	b_alias	a_id	b_id
852971	P38398	A7E2E1	4280011	5253180
852984	O95870	Q15424	24456	4968159
852987	P62917	O95376	18532	584101
852989	Q9BWC9	Q92993	2323569	2623348
853009	Q9Y2L1	Q13868	1395576	2920749
853046	O75376	G4XH65	899063	4157895
853151	Q13153	P16333	4004555	4456845
853181	Q9NTM9	Q8TBB1	3062050	4279115
853263	Q96EZ8	P40425	1180921	2291749
853287	P05386	P21673	3870887	4925944
853291	Q8IW76	XP_005273549	384850	5151310
853316	Q9Y6H5-2	O60260-5	2375737	2682300
853328	P33991	Q08945	1749544	4720276
853329	NP_000369	Q15007-2	1588896	3458534
853349	P42566	P49757-4	900408	4791544
853366	Q00613	P17676	867906	3962824
853393	Q96NE9	P61981	45102	4303895
853447	Q9Y3C7	Q96SN7	3756319	4503511
853452	Q96S59	P51784	783937	3431532
853453	Q9UNZ2	P39687	2879199	4453536
853456	Q96CW1-2	O43493-2	1150330	5406757
853530	Q8N6P7	Q9GZX6	3068428	5009581
853563	P42574	Q07820	3329408	5192379
853594	Q9NX65-2	Q9NWS9	507400	3399955
853640	A4D2P1	O15056	886779	1039820
853746	Q9UGM3-7	P35247	997260	5097775
853761	A7UKX8	P62913	1386965	4920113
853778	Q15051-3	B4DJ51	2087441	4264365
853782	P20138	Q06124	2368573	5369795
853783	P42261	O00560	193246	5079244
853812	Q13387-4	P04626-3	467320	711574
853857	Q9UKT9	P63279	373133	4600608
853917	O43809	P18206	1034179	1449530
853954	P05556	P26006-1	1979966	2082182
853970	Q9H496	O14656	2233081	3524854
853978	Q13620-3	Q16531	1514270	3699097
853981	Q15041	P37268	442447	478220
854001	Q3KQU3	Q7L5N1	1044541	2309550
854036	Q96QL3	P61769	3469538	3475688
854068	P20226	P05412	4197396	5155720
854116	P06493-2	Q99640-2	857930	1683341
854117	XP_005253735	Q15102	986959	5108955
854138	Q92734	Q9P2H0	4979086	9644680
854144	Q9NZC7	Q15459	5049941	5076086
854322	P84022	P46531	506434	5074778
854324	Q9Y6I3-3	Q9Y3C7	3083997	3756319
854360	Q9BVJ6	P54274	4497269	5406538
854362	P68400-2	P15336	632859	952160
854369	Q03113	P07900-2	2451498	3691852
854406	P17947	P49715	2246861	4398609
854437	Q13425	NP_003998	3997229	14006088
854452	P40855	NP_004804	5056284	16826049
854463	P02458	XP_005255423	4144664	14007381
854478	Q14289	F1T0G6	3912212	5151844
854503	B7Z3D6	P24864	857930	2349500
854504	P18847	P17535	548010	3252387
854508	Q9UKV8-2	Q9UPQ9-1	859181	5831988
854521	Q13547	NP_001230153	3908752	4638894
854545	P20226	P20749	4197396	9148179
854603	O60341	J3KN32	3925064	4977455
854610	P29353-2	P27986	1871880	3503650
854639	P60891	Q9NZD8-2	35185	3080942
854659	NP_001091970	Q9NQT4	473227	4912597
854736	Q15369	Q8TEY7	3207314	4813873
854764	P08047	NM_002111	3095898	14006660
854838	P21926	P05556	450905	1979966
854847	O00221	O75170	642705	1550600
854935	P04626-3	P78352-3	711574	5309542
855011	Q14134-2	Q08379	4053865	9644677
855044	Q9NPF8	P26641	901639	1235047
855061	Q92547	P29590-14	3725670	5365212
855135	P55899	P61769	3332609	3475688
855167	P22415-2	P78347-2	1576328	1605620
855211	XP_005245504	XP_005254996	127538	449536
855274	P05783	D0PNI1	721123	746078
855290	Q9UBT2	P63279	3451127	4600608
855300	P08621	O75554	138193	463371
855365	P61604	P10809	1255394	4121257
855371	P11233	P15879	499730	3701972
855381	Q9UJX4	Q05516	1220562	4706299
855395	Q13418	P48059	1941659	2974113
855438	P01106	P08047	1368998	3095898
855451	F1D8N5	H9NIM3	508037	4158003
855499	P28562	Q16539-4	2299390	3378486
855538	Q53Y90	P05161	1847038	2650406
855545	B2R5T5	Q9H8W4	1629502	1943966
855565	Q15834	Q96C24	1627438	3063081
855569	P25786	Q15008	4162059	4386137
855583	Q8IY97	Q96KM6	1661851	2695738
855669	P09429	P61978	864205	5118416
855681	E9KL35	P62873	2961203	5228967
855695	Q15276	P17677	1868729	5078871
855721	Q96S53	P31946	2250301	3909139
855743	P12956	P14859	504941	5219859
855849	O95251	O95295	2655775	4475702
855856	Q9NP98	P43364	1943889	3971313
855861	Q9UGU0-2	P05412	2152499	5155720
855906	Q8IWV1	B0LPF3	3681057	4056103
855925	O60674	P07947	3976855	4728973
855943	Q9UKK6	Q9H4D5	3519443	4466042
856008	P33991	Q9Y5N6	1749544	4680436
856014	Q9H2X6-3	XP_005255181	2523926	4774660
856072	Q04759	P27448-8	5116986	9768717
856088	Q9Y2I6	Q8N5R6-6	3173579	5298089
856105	Q9Y496	Q16584	3092166	3222726
856108	NP_001186776	P61586	4687717	5001936
856132	Q92993	O14737	2623348	2656219
856179	A8K7D5	O95716	1926269	4246634
856181	D0VY79	Q09472	488952	820620
856187	P15172	P11831	483984	3653674
856269	E9PBB9	O43283	259368	5261559
856275	Q53ET0	P61981	3474557	4303895
856313	O15315-1	O75771-2	556845	2656048
856336	P15172	XP_005257673	483984	3027803
856361	Q9BVP2-2	P04637-8	1333459	1885413
856397	Q9H8T0	Q12789	3842540	5406611
856428	P24522	P06493	487164	857930
856431	Q7Z6B0	Q96BS2-2	630169	2545437
856484	Q9UGJ1	Q8N5Z5	631808	5337581
856498	P20618	Q9Y244	1549507	2974551
856535	P22301	Q08334	4751697	4755490
856569	Q15834	XP_005267633	1627438	1898596
856589	P35626	A0N0Q1	2466772	4342681
856625	P09467	P51116	1592154	3243741
856665	Q12959-2	Q96KB5	1143071	1313757
856667	Q96ID5	P05091	3879041	4933842
856700	O75530	Q9UBC3	2392011	4941082
856711	Q12933	Q13261	2547906	2956356
856724	P25054	Q96RT1	1251604	2721163
856771	P27694	P54132	1613993	1933837
856804	O15519-2	O43353	2756095	4557976
856811	NP_001191809	Q8IUQ4	596393	3326851
856884	P63261	P18206	1170182	1449530
856923	P62917	Q11203-18	18532	2207359
856986	Q15038-2	Q6FIE9	1119923	2269862
857008	O43516	O00401	883318	3545065
857095	P13987	Q13485	2838125	3087482
857105	Q04206-4	XP_005253707	4629164	10013539
857109	P33993-3	Q99741	2272676	2909998
857169	Q96KM6	Q96GQ7	2695738	5136376
857203	P01024	P00751	677627	1013783
857210	XP_005255288	P10827	2287965	4303804
857232	P27348	P22681	448835	4739027
857238	Q9UHD2	Q9H6S1-5	1382021	2868757
857241	Q00653-4	Q02878	1225374	4979489
857253	Q6PD56	O00401	2141127	3545065
857332	P59665	O60925	2952113	3854928
857336	Q92738	Q12929	3823151	4384063
857363	Q9BRG1	Q96FZ7	1852948	4413692
857405	Q12962	P20226	860563	4197396
857451	P05230	P11362	2654427	4196970
857465	Q9UK45	P25929	4589935	5221850
857507	O14649	P60903	1533912	4718423
857532	O43399	P55327	1119744	4889015
857556	Q32MH5	NP_001073349	5336798	11790664
857562	P35222	P98161	4717503	14007381
857621	B2R4R0	Q16576	2973208	3667797
857655	E7EPZ0	Q86YM7	642899	5205638
857664	Q9NYJ8	P51617	2248140	3635743
857690	P26641	P20827	1235047	1297481
857718	P18206	P31943	1449530	2284410
857803	P09455-2	P98164	3787132	5343346
857820	Q16254	P06400	4137481	4863907
857841	O75886	O14964	1673548	5123142
857865	P14923	O95405-2	3739151	4473831
857874	P04637-8	Q15573-2	1885413	4938198
857914	P31946	P19634	3909139	4760054
857918	Q14116	P29466-4	1795534	1923050
857934	Q14686	XP_005255181	222284	4774660
857947	P55286	P35222	2753640	4717503
857991	Q9NRX3	P22459	1925521	3828636
858004	O60674	P28223	3976855	4774675
858010	Q9Y2L1	Q96B26	1395576	4958497
858022	Q14194	P14555	585351	1557511
858035	P62993-2	XP_005272242	4056103	4789076
858054	Q96AE4	XP_005248000	426372	585351
858060	P61981	Q13523	4303895	5205790
858122	P27695	P12004	498749	618017
858178	Q9UIV1	P78543	20696	4269849
858180	O15198	Q8NFD5	3236710	5290795
858304	P00533	P01133	2135848	2162120
858359	Q9HAU4	Q9UL26	1393325	2666745
858396	Q8N668	Q13617	1175704	1881339
858404	K7PPA8	P61086	1885413	4264259
858481	Q15464	L7RT18	1536973	2886402
858498	O95257	Q9BVJ6	86338	4497269
858504	P68400-2	P20042	632859	668683
858517	A4D0W0	Q92900	2800997	3427613
858525	P12004	P22674	618017	4893998
858583	O95817	P19174	2856334	3550890
858590	B0YIY5	P07766	427486	928381
858642	P62136-3	XP_005248691	2413104	14008486
858661	Q99497	P37840	2333986	3643191
858676	Q15276-2	Q9UJ41-2	1868729	5373033
858759	P06241	Q13444	2079075	9214147
858848	B2R6F3	P61978-2	1201603	5118416
858854	P62993-2	P56945	4056103	4092924
858885	Q12834	Q9UI95	257902	2682650
858907	K7ENL3	O43318-4	3027803	4300278
858930	P11831	Q01543-4	3653674	4670892
859020	Q15834	Q8TES7	1627438	5317216
859033	Q12933	Q9C0A6	2547906	5397358
859044	J3KPZ3	P61981	230776	4303895
859092	O75525	Q6ZVK8	990431	2355471
859134	P09211	P21980-2	2633152	3985867
859148	Q13158	M1P2Z0	1651152	3280269
859169	P26367	O94829	1975704	2192728
859183	Q15831	Q8N1F8	5157965	9442894
859194	D4Q8H0	Q8N184-1	3826315	5435403
859225	XP_005263086	Q04864	2681838	3513892
859236	Q8WV44-2	Q96BR9	1302547	4257920
859245	Q8IW35	O43303	2145333	5298803
859246	P35251	Q13547	2991792	3908752
859263	Q00653-4	Q92896-3	1225374	1952111
859264	P61244	Q05195	2334209	3995515
859278	P06400	P39880	4863907	9213487
859353	P61019-2	Q8NEG0	3131955	3499563
859371	O15198-2	Q8NAM6	3236710	4192874
859429	Q14781-2	P18206	335385	1449530
859481	Q12834	O95997	257902	1453300
859485	P40189-2	P08631	190090	221523
859516	P16144-2	Q03001-11	4919225	14005663
859543	P63208	Q9NRD1	232848	2333013
859577	Q15628	P25445	4660946	5115478
859603	Q03135	P62136	40293	2413104
859661	Q15834	Q12929	1627438	4384063
859707	Q9H944	Q9BUE0	3088223	3424036
859773	Q12967-2	Q92963	776494	4582088
859778	Q07954	P11150	9441770	9442492
859783	K9JA46	Q13233	3691852	5344278
859822	O75530	Q12972	2392011	4602573
859833	Q01844	E9PB14	799425	1865169
859836	O75427	Q99750	3358028	4475099
859864	P29074	O43424	3319119	9442665
859919	P08621-3	Q9Y3C5	138193	4372825
859922	P27824	P00451-2	4616280	5042452
860072	Q01844	P81877	799425	1421047
860085	Q16665-2	F1D8N5	488952	508037
860086	Q5XPI4	XP_005266460	1987115	3236710
860092	F6KD01	P03950	105791	1452221
860136	Q09472	Q04206	820620	4629164
860151	P12004	Q9H211	618017	9378317
860183	P12004	A4D2J4	618017	1185946
860192	Q01201	XP_005260086	5146399	5253180
860202	P25024	P09341	224479	1993827
860242	P63241	Q9H0D6	146918	4367751
860245	Q09472	P55209	820620	3600472
860268	Q13490	P55211	1925908	2474442
860298	P08621	Q07955-3	138193	661696
860335	Q10586	P05412	61974	5155720
860346	P55211-2	Q13489	2474442	4170192
860349	D0VY79	P27540-2	488952	3010888
860359	P49842	P78395	369533	4508996
860405	Q13705	A8K571	1751295	3030371
860428	O75400	O95466	4855352	11392505
860493	P24534	Q05639	1508715	4521632
860579	Q8N715	Q15834	1065413	1627438
860584	P49023	O14669	2178303	4709721
860606	O75494	Q13595	1031471	2620559
860626	Q9UQC2	Q9BWJ1	2876530	3536546
860642	Q14318-2	B4DJ51	1438735	4264365
860662	O60318	Q9NPA8	816419	1405517
860740	Q14137	B2RDF2	1996133	3254823
860810	P54259	Q99698	4115704	4563875
860831	Q9NYB9-2	O43639	1380238	4765909
860862	Q32P44	P61981	3653450	4303895
860889	P61289-2	Q9Y6Q9-5	687228	2296393
860936	P47897	Q12933	469853	2547906
860989	Q15834	O43395	1627438	4965944
860993	Q12959-4	P22459	1143071	3828636
861157	Q92871	P20340-2	830149	4592376
861189	P84022	Q15052	506434	2322933
861223	Q16254	Q14188-7	4137481	5406649
861244	P15172	A2TDB8	483984	1754323
861257	P00533	Q99962	2135848	3008487
861285	P25025	P49407-2	4138380	4397910
861356	Q01844	Q96G75	799425	3208936
861378	Q92561	O95568	1901835	4735773
861388	Q9UKB1	P30304	900017	1390823
861391	A4D177	XP_005252740	703905	2803067
861432	Q13077	Q9NP84	1508903	1619858
861479	Q96FJ0	Q15645-2	1515072	2204433
861657	Q495M9	Q9Y6N9	198979	1981308
861658	F8VYA6	XP_005266403	1225201	2045327
861682	P15311	Q8WX93	4258047	14007296
861690	Q15942	XP_005252401	562452	659945
861708	Q9NRD5	NP_001077089	3758086	3895614
861728	P10515	P08559	3451590	3487095
861740	Q9NYN1	Q13485	138082	3087482
861770	O75525	Q8IUQ4	990431	3326851
861788	P12956	P50453	504941	1219293
861826	Q16539-4	P51617-3	3378486	3635743
861832	P28562	Q13309-2	2299390	4492196
861834	P15172	P15923-2	483984	1810929
861851	Q9UGI0	Q9Y4K3	105171	2981808
861863	Q13671	P20339	3383125	4029999
861965	P43246	P52701	813561	5066750
862045	P49795	P19086	2875903	3655035
862076	Q9BVA6	P42858	2147327	14006660
862081	P15336	P17544-6	952160	3006313
862193	Q9HC52	XP_005245698	1522904	5006590
862205	P18428	Q03591	1618144	1643630
862231	Q8WWW0-2	P01116-2	1772114	4377376
862281	O00303	P21246	1600741	4497883
862291	Q14181	P09884	1438080	4795065
862377	O95751	Q5VWN6-2	1703459	3107756
862392	Q09472	Q15797	820620	1373290
862411	P61244	P50539	2334209	4695745
862461	O00231	P55036	1224042	1951806
862470	Q09472	P25490	820620	3404979
862512	Q15262	O00231	498439	1224042
862595	P24385	Q7L590	4865286	5345097
862601	P10827	Q02078	4303804	4804264
862631	O43688-3	Q13432-2	2814512	4972844
862676	Q01892	P17947	1731800	2246861
862731	Q32NB8	O95166	655062	3589204
862739	Q13009	NP_002728	2157967	16822233
862745	O60341	Q13432-2	3925064	4972844
862748	P25024	P80162	224479	5126605
862857	O00303	O15198-2	1600741	3236710
862878	F1D8Q5	P17936	2071127	5156786
862908	Q6ZR29	Q9NSC5-5	5319649	5330805
862952	Q14999	P62877	889777	3594045
863070	P01127-2	P16234	740298	3059970
863087	P45985	XP_005255246	133359	3544711
863150	P05783	P05787	721123	5279905
863179	P27037	P09529	2627717	3078508
863186	Q12962	O15265	860563	4724590
863232	P49842	Q99808	369533	4694393
863259	A8K401	P06400	1066643	4863907
863289	B4DJ51	Q9UM54	4264365	5353143
863290	Q9NRL3	Q6T4P5	1225201	4524609
863291	P48556	XP_005245305	749598	2106983
863311	P37268	Q9Y230	478220	1103259
863383	P12956	P12757-5	504941	10724543
863447	Q01130	XP_005261230	129717	3165919
863451	K7PML8	Q7L590	966425	5345097
863496	Q07912	Q8N431	1039182	3410491
863531	NP_001193725	Q9NQT4	1538112	4912597
863551	Q92793	NM_002111	4774660	14006660
863586	P17480-2	Q9UJU2-5	4366994	4442839
863592	P00966	P10398	4653287	4748546
863632	L7RRS6	P62070	321631	4770079
863636	Q99523	P30533	2153339	4203299
863638	O43252	Q13432	4828513	4972844
863660	O15116	Q9BU61	576210	1943427
863661	P52272	P49023	607323	2178303
863715	Q14974	P70168	875557	3956325
863742	Q14746-2	NP_001182068	2884459	14005925
863748	XP_005271593	P41220	201818	808478
863807	O15105	P12956	73857	504941
863850	P41208	A8K8P3	2090935	2251963
863865	P04183	Q13432	3468957	4972844
863869	Q13526	Q86YD1	1894250	2385819
863872	Q8TC90	Q99750	3053241	4475099
863896	Q9UBY0	XP_005272234	496525	4154210
863935	P52292	Q15653	1551221	2976835
863980	Q07955-3	Q99590	661696	1437454
863985	Q96PU8-6	Q9UKA9	765978	2273827
864051	P17693	P61769	1670185	3475688
864081	Q9H4B6	Q13188	1572217	4056662
864088	O75419-2	Q13416	2679977	4231106
864201	P31942-5	E9KL36	2394559	4608361
864239	P33993-3	P49736	2272676	2609893
864258	Q7L8J4	Q9Y2I6	1208663	3173579
864260	P12956	Q99728	504941	602537
864267	O15198-2	B2ZZ89	3236710	3916305
864294	P26367	P40424	1975704	5096654
864312	Q7Z4F3	XP_005271139	40293	2570936
864334	Q9BX70	Q96KM6	114725	2695738
864393	P34130	P08138	3864380	4896685
864397	Q15797	Q8TAI7	1373290	3045205
864416	P62136-3	Q96KR7-3	2413104	4924132
864430	Q12834	O14965	257902	4424310
864446	NM_002997	O00560-3	4122454	5079244
864467	O00311	P11802	3490381	3621324
864548	Q13526	P19784	1894250	4038294
864570	Q8N5F7	Q86V42-2	1068068	3055808
864624	O95292	P23763-2	66889	978715
864680	P36897-3	P62987	3837793	4820577
864681	Q99959-2	O15198-2	2791010	3236710
864709	NP_001234930	Q15573	1365685	4938198
864773	P62316	Q9Y333	548234	2930074
864788	Q9Y262	Q14152	1354314	1433449
864799	XP_005250065	Q9Y478	737582	3713468
864852	A2RUF7	P62993-2	3992769	4056103
864885	L7RTI5	P16284	2473416	3432435
864889	P19022	P14923	2912791	3739151
864901	P48736	P01112-2	1315449	2229473
864902	Q16534	P35638	3613960	4947898
864953	P29353-2	P08138	1871880	4896685
864955	P05556-2	P49023-4	1979966	2178303
864989	Q9Y253	Q9UBZ9	2046729	3257482
865000	Q8N6C5	P27037	1162565	2627717
865053	XP_005251714	P21854	405716	4838688
865081	P61289	K7PPA8	687228	1885413
865090	P61604	Q6FII3	1255394	1316718
865097	P09848	P11021	1904569	3333598
865119	P35080	Q9Y6Y0	176450	342400
865139	B2R6Q4	P49407	958432	4397910
865174	Q04637	P11940	233647	4926237
865209	P13688-10	Q06124-2	2983350	5369795
865213	Q5M9N0	O94868	3069881	5317357
865250	P49768	P55210	2726989	4835623
865252	P63252	Q14005	4361155	5824315
865256	Q86YD1	Q08495	2385819	4445973
865281	O00187	E9KL26	3980999	4979240
865292	Q2TU89	Q9BUB5	4369126	4536176
865330	Q6Q9Z5	Q15910-3	2313900	5202298
865405	Q03135	P25445	40293	5115478
865407	A8K147	P38646	2654427	4871405
865448	D3YJ43	P51531	762977	1586754
865466	P54257-2	NM_002111	11791409	14006660
865477	Q9UBU8-2	Q96QT6	343518	3594359
865499	Q9BS34	Q96EK5	3890997	4701985
865529	P21580	Q8NFZ5	24031	2674173
865536	NP_002266	NP_001180395	14006818	16821974
865538	P02768	XP_005250467	2726528	4717061
865578	P28749	Q14186	314383	1960858
865618	Q99708	Q13422	548744	3877317
865694	Q9NWF9-3	Q9Y3C5	2435434	4372825
865740	P12004	Q13547	618017	3908752
865758	Q9NP79	Q05516	3708196	4706299
865764	Q9GZM8-2	Q9NS73-3	1124639	5344929
865783	O43809	P26641	1034179	1235047
865791	XP_005255753	P20023-3	3950983	4381848
865823	NP_000035	Q99816	508037	2256074
865825	P67809	D3DW85	168143	16821806
865838	NP_005018	P21860	2392885	3231405
865852	P01106	Q13952-2	1368998	3660000
865913	O60674	Q13322	3976855	4664766
865962	Q14676	XP_005271621	1904421	16816000
865995	L7RRS6	P10415	321631	4831970
866012	Q96CD2	P07108-2	353786	784214
866029	Q59FG9	P78556	2252361	5227249
866049	P30556	P32121-5	2271250	3130413
866070	Q9HB65	P02794	2968865	4173488
866229	P12755	Q14938-3	513299	5355329
866238	P55072	Q9Y4K3	2271732	2981808
866263	Q70EK8	Q12933	2164965	2547906
866279	O43609	P57678	4170340	9148605
866305	P49790	Q9HAV4	3904620	4764076
866311	NP_056468	Q8IYF3-3	430034	4952585
866328	Q16537	XP_005266460	2997756	3236710
866410	P37088	NP_001257384	2127495	4867693
866439	Q9BUV0	XP_005254209	2451224	5300501
866447	Q9H8W4	P61244	1943966	2334209
866453	Q59GJ0	Q9BUB5	1588838	4536176
866455	O95267	Q13574	1004806	4254184
866468	P13500	P41597	2775574	3032487
866473	A4D2P1	Q14185	886779	4092105
866483	Q8TAP6	Q96EK5	1969568	4701985
866487	Q13588	P10721	1529050	1981907
866505	O95983	Q13547	2903457	3908752
866536	Q96SN8-4	P26641	158852	1235047
866590	Q548N1	Q99816	2120582	2256074
866600	E5KN95	A8K0V9	3713316	4967019
866715	P18206	P20618	1449530	1549507
866716	Q9UBT2	Q8TDN6	3451127	4821935
866762	P10911	P61586	4602703	5001936
866789	NP_055386	Q13571	932032	3405751
866833	Q07955-3	XP_005261230	661696	3165919
866854	P98155-2	P10909	546944	3723605
866883	Q13148	Q9H0D6	2707431	4367751
866901	P62308	Q7L5N1	1305399	2309550
866927	Q13547	Q9GZN2	3908752	5225201
867026	A2I2P0	O00327-7	1839995	4377200
867028	Q99640-2	Q13526	1683341	1894250
867045	P52565	P46527	3211116	4358568
867094	P43005	O75915	2539443	4192326
867119	P15311	P32004	4258047	5088449
867125	Q9Y5S9	P38919	816216	852155
867138	P29274	P14416-2	457485	3983756
867168	P21728	P00813	1052617	1700404
867198	P45983	P01112	856398	2229473
867246	O95707	Q99575	516265	4872336
867293	Q9NTK5-3	NP_001269883	1108340	1801038
867294	P60228	Q59EK9	3970918	4863569
867337	Q09472	A7UKX8	820620	1386965
867351	P49810-3	XP_005263958	53381	570073
867373	Q15797	P35711-3	1373290	5097065
867406	Q06323	Q92979	2803395	5194743
867409	D0VY79	Q9GZT9	488952	3092782
867415	Q00653	O14920	1225374	5151310
867487	Q12834	Q9NS23-7	257902	2742570
867599	Q9H169-2	Q16891-2	3302041	4783914
867661	Q92917	O60231	3403694	4121546
867743	P01106-2	P25490	1368998	3404979
867819	Q07157-2	P48165	162104	3227287
867934	P06241	Q86WV1	2079075	5203777
867953	P19174	P61586	3550890	5001936
867956	P61981	P10398	4303895	4748546
867957	XP_005270321	Q13616	910608	3342392
867979	P20336	Q8TDW5-2	3016069	3889615
868022	P07585-4	P14555	222771	1557511
868034	Q07812	P10415	31292	4831970
868046	Q12933	E5KN95	2547906	3713316
868127	XP_005266460	Q9BRR9	3236710	5376078
868141	Q86UR1-2	Q8NFA2-4	1189213	3712667
868147	Q96DE7	E5KN55	1393325	4605667
868171	A8MZ54	Q00535-2	382851	3189023
868192	P21926	P19397	450905	3078719
868230	B3KT21	Q92843	2668400	14005586
868317	P52799	O43639	2368170	4765909
868356	F1D8N7	Q15788-3	1609728	3390649
868363	P11802	P04632	3621324	4040199
868405	Q02241-2	P31946	1079109	3909139
868503	Q9Y3C5	P46934-3	4372825	14007162
868513	Q13418	Q9NVD7	1941659	2724729
868527	P06241	P16871	2079075	2659032
868565	XP_005262303	Q9NZ94-2	3077142	3467017
868668	P35580	P51572	2441196	2980254
868694	P12931	Q9Y4K3	863768	2981808
868703	P17024	P54257	4862268	11791409
868781	XP_005252574	XP_005273427	473227	8972961
868790	P53618	Q9Y678	1695600	3485207
868820	P51610	P14859	3964106	5219859
868831	P12004	Q13428-2	618017	1774833
868846	P06493	Q99741	857930	2909998
868908	A4D1C5	P56945	218817	4092924
868984	Q15276-2	Q9NZ52-3	1868729	3112844
869009	P28749	O75884	314383	4500968
869090	P19525	P05198	384850	2213453
869092	P29350	Q7Z6A9	299897	14005684
869132	P40818	P62993-2	2260078	4056103
869133	A8MZ54	P08670	382851	2053332
869152	P84022	Q99814	506434	3839008
869161	XP_005262303	P98164	3077142	5343346
869174	P51116	Q96BR9	3243741	4257920
869207	Q9UJY5-5	Q99523-2	461963	2153339
869208	P51692	P06213	2552256	9769294
869223	A8ASI8	P10415	2668400	4831970
869269	O75791	O95630	1706107	2618592
869299	O14920	Q99759	5151310	5255272
869306	XP_005246432	XP_005262303	1180258	3077142
869309	Q9NRQ2	O95967	1274784	2836526
869340	O43707	O75382	2778378	4620916
869349	O95870-2	O75391	24456	2574463
869352	P40189-2	XP_005248444	190090	956773
869426	Q15645	Q8N720-4	2204433	2804639
869431	XP_005248000	Q9Y6I3-1	585351	3083997
869472	Q13077-2	Q13546	1508903	3479525
869495	Q9HB63	O15162	4701701	4926164
869527	O75381	Q92968	970667	2319229
869555	P35900	NP_002266	4783131	14006818
869590	P55273	Q9HA65	3175944	14007984
869612	Q14186	Q01094	1960858	4572002
869630	P49757	P46531	4791544	5074778
869652	P54253	P39687	1594998	4453536
869681	Q68DB7	O00231	1214633	1224042
869704	P61981	Q9Y2U5	4303895	4721116
869715	P49841	Q96BR1	1562406	2164918
869744	P55040	Q9NR12-3	1387008	4831004
869762	Q13950-3	P17480-2	1128724	4366994
869837	Q9NVC6	A0JLT2-2	3481359	5345783
869841	Q86X94	Q15424	910184	4968159
869917	P62487	P24928	3107076	5821236
869931	A8K7B7	XP_005249267	749723	4246867
869941	Q8TDN6	Q15047-3	4821935	5006590
869955	Q99653	P19634	662145	4760054
869964	NP_000035	P04406	508037	986959
869969	Q15797	Q04323	1373290	2693745
869992	P10242-7	P63279	1593552	4600608
870030	Q99683	D0PNI1	150325	746078
870055	Q92925-3	Q8IZH2	3163745	4975719
870059	Q96KB5	Q9P2H0	1313757	9644680
870069	O15116	Q96B26	576210	4958497
870077	G3V1J5	Q9NYS3	1395576	5276944
870142	P27986	P15311	3503650	4258047
870144	P45973	XP_005264299	5056622	14006301
870190	P12931	NM_004393	863768	10012997
870192	P08670	Q9UHX1-2	2053332	3229339
870197	P15260	P01579	2861341	4202157
870205	P07948	Q9NWQ8	4083603	5195790
870219	Q15942	Q8N8S7	562452	1971017
870275	P30533	Q9NQC3	4203299	4364879
870322	L7RT18	Q92918-2	2886402	4824597
870337	Q12933	Q96EK7	2547906	5199100
870354	Q9Y613	Q99942	907592	1724797
870413	P10276	Q05086	2304613	4656121
870481	Q13137	Q8TCX5	3144076	4491903
870526	P11137	B9A012	2373588	9213829
870532	P63208	Q9UKA2	232848	3294176
870550	XP_005272539	P05412	607323	5155720
870562	Q15853	P38398	2862996	4280011
870611	P46109	P29353-2	327364	1871880
870615	P12004	P43246	618017	813561
870633	Q13490	Q12933	1925908	2547906
870648	P30281-2	Q9H063	4984842	9213748
870666	P43405	P78314-2	3999360	4625948
870805	Q9BPW8	Q9HA65	3081518	14007984
870830	P61244	Q99583	2334209	2541607
870847	Q92831	XP_005255181	1991355	4774660
870868	P51148	Q15075	4125761	10013050
870892	Q9ULZ3-3	O15553	1880606	4033107
870986	Q6Q9Z5	Q14188-5	2313900	5406649
870993	Q9UMX0-2	Q96DC7	3184048	4700222
870994	O14727-4	P55211	124814	2474442
871014	O14933	Q05086	261783	4656121
871069	P51114-3	O95084	3607626	3678099
871134	XP_005251714	O43157	405716	4771277
871206	P13232	P16871	1507158	2659032
871285	XP_005257673	Q07666	3027803	3573425
871383	Q8WZA2	Q9UQ26	1483750	5376775
871389	O15350	P00519	2791218	4154210
871431	O95711	Q99467	2134891	9378654
871434	Q14055	Q99689-2	209173	3884235
871488	Q9H270	P56945	2548260	4092924
871513	P01344-3	P17936	292123	5156786
871545	O00214	P05556-2	632771	1979966
871582	O15126-2	O15127	4428062	4765451
871599	XP_005258274	P46939	943142	3030688
871726	Q15796-2	P35556	1160340	2430019
871748	P49023	Q8IVW6	2178303	4718733
871766	P12931	P29323-2	863768	1210034
871774	P21860	P16333	3231405	4456845
871831	P22607-3	Q15486	656326	2997852
871857	P29353	P20273	1871880	3449654
871879	Q8TDX5	G5E962	2160777	3971313
871976	O95751	Q8TBB1-2	1703459	4279115
871982	O00238	Q8TAI7	554160	3045205
872017	O14787	O95988	1160697	3959476
872090	P49023	P05387	2178303	2353871
872118	Q13480	P27986	1066766	3503650
872122	Q16543	P07900-2	2348958	3691852
872151	P12004	Q9Y253	618017	2046729
872161	O75528	P17097	628054	3013056
872305	Q7Z6G3	Q8IYF3	3414094	4952585
872361	Q9BXW9-3	NP_001230673	1434959	2079429
872386	P23025	Q9HCN4-3	3540080	3798071
872392	Q04724	XP_005267151	3082885	4667440
872427	D3DPA4	Q9H0T7	3303645	3326978
872428	D6RGJ2	Q04864	2674173	3513892
872464	XP_005272539	Q8TAP4-4	607323	1487979
872477	Q9H2G2	O94985	4159302	4173294
872538	P12931	Q9Y3L3	863768	1911373
872551	NP_000035	Q05086	508037	4656121
