a_alias	b_alias
P15336	P17544-6
Q9HC52	XP_005245698
P18428	Q03591
Q8WWW0-2	P01116-2
O00303	P21246
Q14181	P09884
O95751	Q5VWN6-2
Q09472	Q15797
P61244	P50539
O00231	P55036
Q09472	P25490
Q15262	O00231
P24385	Q7L590
P10827	Q02078
O43688-3	Q13432-2
Q01892	P17947
Q32NB8	O95166
Q13009	NP_002728
O60341	Q13432-2
P25024	P80162
O00303	O15198-2
F1D8Q5	P17936
Q6ZR29	Q9NSC5-5
Q14999	P62877
P01127-2	P16234
P45985	XP_005255246
P05783	P05787
P27037	P09529
Q12962	O15265
P49842	Q99808
A8K401	P06400
B4DJ51	Q9UM54
Q9NRL3	Q6T4P5
P48556	XP_005245305
P37268	Q9Y230
P12956	P12757-5
Q01130	XP_005261230
K7PML8	Q7L590
Q07912	Q8N431
NP_001193725	Q9NQT4
Q92793	NM_002111
P17480-2	Q9UJU2-5
P00966	P10398
L7RRS6	P62070
Q99523	P30533
O43252	Q13432
O15116	Q9BU61
P52272	P49023
Q14974	P70168
Q14746-2	NP_001182068
XP_005271593	P41220
O15105	P12956
P41208	A8K8P3
P04183	Q13432
Q13526	Q86YD1
Q8TC90	Q99750
Q9UBY0	XP_005272234
P52292	Q15653
Q07955-3	Q99590
Q96PU8-6	Q9UKA9
P17693	P61769
Q9H4B6	Q13188
O75419-2	Q13416
P31942-5	E9KL36
P33993-3	P49736
Q7L8J4	Q9Y2I6
P12956	Q99728
O15198-2	B2ZZ89
P26367	P40424
Q7Z4F3	XP_005271139
Q9BX70	Q96KM6
P34130	P08138
Q15797	Q8TAI7
P62136-3	Q96KR7-3
Q12834	O14965
NM_002997	O00560-3
O00311	P11802
Q13526	P19784
Q8N5F7	Q86V42-2
O95292	P23763-2
P36897-3	P62987
Q99959-2	O15198-2
NP_001234930	Q15573
P62316	Q9Y333
Q9Y262	Q14152
XP_005250065	Q9Y478
A2RUF7	P62993-2
L7RTI5	P16284
P19022	P14923
P48736	P01112-2
Q16534	P35638
P29353-2	P08138
P05556-2	P49023-4
Q9Y253	Q9UBZ9
Q8N6C5	P27037
XP_005251714	P21854
P61289	K7PPA8
P61604	Q6FII3
P09848	P11021
P35080	Q9Y6Y0
B2R6Q4	P49407
Q04637	P11940
P13688-10	Q06124-2
Q5M9N0	O94868
P49768	P55210
P63252	Q14005
Q86YD1	Q08495
O00187	E9KL26
Q2TU89	Q9BUB5
Q6Q9Z5	Q15910-3
Q03135	P25445
A8K147	P38646
D3YJ43	P51531
P54257-2	NM_002111
Q9UBU8-2	Q96QT6
Q9BS34	Q96EK5
P21580	Q8NFZ5
NP_002266	NP_001180395
P02768	XP_005250467
P28749	Q14186
Q99708	Q13422
Q9NWF9-3	Q9Y3C5
P12004	Q13547
Q9NP79	Q05516
Q9GZM8-2	Q9NS73-3
O43809	P26641
XP_005255753	P20023-3
NP_000035	Q99816
P67809	D3DW85
NP_005018	P21860
P01106	Q13952-2
O60674	Q13322
Q14676	XP_005271621
L7RRS6	P10415
Q96CD2	P07108-2
Q59FG9	P78556
P30556	P32121-5
Q9HB65	P02794
P12755	Q14938-3
P55072	Q9Y4K3
Q70EK8	Q12933
O43609	P57678
P49790	Q9HAV4
NP_056468	Q8IYF3-3
Q16537	XP_005266460
P37088	NP_001257384
Q9BUV0	XP_005254209
Q9H8W4	P61244
Q59GJ0	Q9BUB5
O95267	Q13574
P13500	P41597
A4D2P1	Q14185
Q8TAP6	Q96EK5
Q13588	P10721
O95983	Q13547
Q96SN8-4	P26641
Q548N1	Q99816
E5KN95	A8K0V9
P18206	P20618
Q9UBT2	Q8TDN6
P10911	P61586
NP_055386	Q13571
Q07955-3	XP_005261230
P98155-2	P10909
Q13148	Q9H0D6
P62308	Q7L5N1
Q13547	Q9GZN2
A2I2P0	O00327-7
Q99640-2	Q13526
P52565	P46527
P43005	O75915
P15311	P32004
Q9Y5S9	P38919
P29274	P14416-2
P21728	P00813
P45983	P01112
O95707	Q99575
Q9NTK5-3	NP_001269883
P60228	Q59EK9
Q09472	A7UKX8
P49810-3	XP_005263958
Q15797	P35711-3
Q06323	Q92979
D0VY79	Q9GZT9
Q00653	O14920
Q12834	Q9NS23-7
Q9H169-2	Q16891-2
Q92917	O60231
P01106-2	P25490
Q07157-2	P48165
P06241	Q86WV1
P19174	P61586
P61981	P10398
XP_005270321	Q13616
P20336	Q8TDW5-2
P07585-4	P14555
Q07812	P10415
Q12933	E5KN95
XP_005266460	Q9BRR9
Q86UR1-2	Q8NFA2-4
Q96DE7	E5KN55
A8MZ54	Q00535-2
P21926	P19397
B3KT21	Q92843
P52799	O43639
F1D8N7	Q15788-3
P11802	P04632
Q02241-2	P31946
Q9Y3C5	P46934-3
Q13418	Q9NVD7
P06241	P16871
XP_005262303	Q9NZ94-2
P35580	P51572
P12931	Q9Y4K3
P17024	P54257
XP_005252574	XP_005273427
P53618	Q9Y678
P51610	P14859
P12004	Q13428-2
P06493	Q99741
A4D1C5	P56945
Q15276-2	Q9NZ52-3
P28749	O75884
P19525	P05198
P29350	Q7Z6A9
P40818	P62993-2
A8MZ54	P08670
P84022	Q99814
XP_005262303	P98164
P51116	Q96BR9
Q9UJY5-5	Q99523-2
P51692	P06213
A8ASI8	P10415
O75791	O95630
O14920	Q99759
XP_005246432	XP_005262303
Q9NRQ2	O95967
O43707	O75382
O95870-2	O75391
P40189-2	XP_005248444
Q15645	Q8N720-4
XP_005248000	Q9Y6I3-1
Q13077-2	Q13546
Q9HB63	O15162
O75381	Q92968
P35900	NP_002266
P55273	Q9HA65
Q14186	Q01094
P49757	P46531
P54253	P39687
Q68DB7	O00231
P61981	Q9Y2U5
P49841	Q96BR1
P55040	Q9NR12-3
Q13950-3	P17480-2
Q9NVC6	A0JLT2-2
Q86X94	Q15424
P62487	P24928
A8K7B7	XP_005249267
Q8TDN6	Q15047-3
Q99653	P19634
NP_000035	P04406
Q15797	Q04323
P10242-7	P63279
Q99683	D0PNI1
Q92925-3	Q8IZH2
Q96KB5	Q9P2H0
O15116	Q96B26
G3V1J5	Q9NYS3
P27986	P15311
P45973	XP_005264299
P12931	NM_004393
P08670	Q9UHX1-2
P15260	P01579
P07948	Q9NWQ8
Q15942	Q8N8S7
P30533	Q9NQC3
L7RT18	Q92918-2
Q12933	Q96EK7
Q9Y613	Q99942
P10276	Q05086
Q13137	Q8TCX5
P11137	B9A012
P63208	Q9UKA2
XP_005272539	P05412
Q15853	P38398
P46109	P29353-2
P12004	P43246
Q13490	Q12933
P30281-2	Q9H063
P43405	P78314-2
Q9BPW8	Q9HA65
P61244	Q99583
Q92831	XP_005255181
P51148	Q15075
Q9ULZ3-3	O15553
Q6Q9Z5	Q14188-5
Q9UMX0-2	Q96DC7
O14727-4	P55211
O14933	Q05086
P51114-3	O95084
XP_005251714	O43157
P13232	P16871
XP_005257673	Q07666
Q8WZA2	Q9UQ26
O15350	P00519
O95711	Q99467
Q14055	Q99689-2
Q9H270	P56945
P01344-3	P17936
O00214	P05556-2
O15126-2	O15127
XP_005258274	P46939
Q15796-2	P35556
P49023	Q8IVW6
P12931	P29323-2
P21860	P16333
P22607-3	Q15486
P29353	P20273
Q8TDX5	G5E962
O95751	Q8TBB1-2
O00238	Q8TAI7
O14787	O95988
P49023	P05387
Q13480	P27986
Q16543	P07900-2
P12004	Q9Y253
O75528	P17097
Q7Z6G3	Q8IYF3
Q9BXW9-3	NP_001230673
P23025	Q9HCN4-3
Q04724	XP_005267151
D3DPA4	Q9H0T7
D6RGJ2	Q04864
XP_005272539	Q8TAP4-4
Q9H2G2	O94985
P12931	Q9Y3L3
NP_000035	Q05086
Q13363-2	Q92769
P12931	P62993-2
Q9H0M0	Q16630
A8MZ54	P51809-3
P01344-3	P24592
P41220	Q08345-4
P51693	P61604
P15498	O15524
P12931	B4DLF5
B9A6J3	Q96B86
Q9Y3Q8	Q13257
Q13443-2	Q9UI95
P07766	P27986
P49888	XP_005245698
XP_005246432	P29353-5
Q9NYB9	Q9Y3C0
Q15796-2	Q15052
Q14566	Q8IVB0
Q15797	P36894
P49023	P21333
P62266	A2RUM7
Q96K62	Q9Y3C7
P01106	P25208
Q99767-2	Q96P71-2
P21673	XP_005259599
Q16658	Q6FIF1
NP_001191189	P15036
P84022	O43524
P25963	Q12923
Q8IYD1	P62495
P20042	F5GZ08
P10619	Q5JQI0
Q96IY4	P00747
XP_005273417	P02545-2
P49639-3	P28799
Q99728	NM_000937
Q9BXP5-2	P57678
Q05209-2	O75592
P49023	P20936
A4D0P7	P25205
O60828-6	P09497-2
P49336	P24863-2
Q16236	A8K3E0
P01912	P01903
Q96B02	P19387
Q14494	Q9ULX9
B4E1U9	P46940
B2R6Q4	B4DFF1
Q15528-2	B3KNK9
P53779-4	P32121-5
P07948-2	Q96QH2-2
Q16778	O60907
Q13393-2	P61586
O00231	Q15797
Q8IWV7	O43261
P45983	P17275
Q8N720	A8K0V9
B4DJ51	Q13936
P18848	P53539
Q13541	NM_000051
Q6ZVK8	Q9UI14
P38936	Q99459
Q9Y333	P31689
Q9HCK4	Q08945
P49137	Q16539
Q15366	P11940
O75971	O94818
P98170	Q6GPH4-2
Q14956	Q13485
P38398	NM_000051
P17980	P62333
P51693	NP_002113
P61586	O60610
P60510	Q8TF05-2
Q8WZA2	A8KAH9
P18206	O14979
P53350	O14818-2
O00238	O75995
P42684	L7RT18
O60784-2	Q00610
P98160	Q14112
P62993-2	A8K3M3
P19438	O95429
Q9UEW8	P55011
Q8WV28	P11912
Q13191	Q9H8Y8
D2JYI1	P61812
Q9HB96	Q9BXW9-3
Q16828-2	Q8IYF3-3
P06729	Q5JPT6
P51610	Q13105
P61604	P32456
P29350-3	P43403-2
O15162	Q92734
P20226	Q04206-4
O95409	P08151
Q9BUZ4	Q8TD31
Q13077-2	A8K0V9
Q9UNI6	Q9P2H0
P45452	Q96GW7
Q9BU76	Q9H190
P06241	O15524
P27797	B4DN26
Q9H0H5	P61981
P26992	P40189
P10909	P36897
Q01130	Q86X95-2
P22607	Q9Y4H4
NP_000035	Q12778
P46013	P45973
Q14289	B4DTL2
Q9BRP4	A8K2M0
O14744	B2R4R0
P00533	P15514
O95166	NP_003556
Q13191	P00533
P63279	P05412
Q07812	Q92843
NP_001002273	Q92835-2
Q15796-2	B0QY90
O43264	Q9H900
Q15041	P51116
Q99963	Q9BQD7
Q9UJX4-3	P36897-3
Q9NWS9	Q96IT1
A4D2P1	Q86UP2
Q12933	Q8N2X6
O14745	P35240
Q9H8W4	O95810
F5GZ08	B2R4P8
Q13835-2	NP_000517
NP_000256	Q13153
Q13501	P37840
Q9BWF2	Q13077
P68400-2	B0QZ35
Q13480	B0LPF3
P46459	O95249
Q9UL33	O43617
P17947	P23769
P20338	Q9Y5K6
L7RT22	Q9HD67
XP_005251997	NP_997639
P35462	P21333
Q9H1I8	Q9HA65
O75962	Q13867
Q15796	Q12955-6
Q13501	Q05513
B7Z3D6	P61024
P48556	O15198
P06746	NP_006288
P35250-2	O75943-4
Q5VWX1	P38159
P62993-2	B4DLF5
Q13547	Q05516
Q08345	Q7L4P6
P25963	O15379
Q9Y2M5	XP_005250467
A8K3T2	P07947
Q04206	Q01201
F1D8S4	K9JA46
Q15796	P30626
Q9BWH2	Q92995
D0PNI1	P10636-3
Q9UJY5-5	Q15276-2
Q02790	D3DPA4
Q9H788	Q9UJU6
P05019	Q8N6C5
Q12988	P39687
P49247	P51116
XP_005265645	XP_005263185
P29084	Q6VMQ6
P12931	P07900-2
P60953	P17252
Q15796	Q2M389
P36508	Q15797
Q01844-6	G5E962
Q9UM11	P12757-5
Q13023	XP_005248594
Q12846	P54920
P83876	Q8TAI7
Q92993	Q9H1D9
Q09472	P54725
Q9Y2I6	O60293
P05067	P01137
J3KN59	B4E1U9
Q07955-3	O43172-2
P06400	P49716
P09874	P78527
P62258	Q9Y2U5
P68400-2	Q13547
Q9UJC3	Q9H8T0
E9KL37	Q9P2H0
P29350	Q14289
Q7Z465	I4AY87
Q14031-2	P05067-10
P41235-7	Q15649
Q08999	P21675-4
Q13838	Q9H2X6
Q15233-2	Q8WXF1
Q9H5F2	XP_005245698
Q96GX9	Q8TBB1
P28360	P20226
NP_001191189	Q92922
P62258	P01137
P21333-2	NP_000050
Q00987-11	XP_005268205
Q01196-3	P05412
Q92769	Q9UQ80
Q9H4B6	Q13043
P02795	Q15139
Q15797	Q9UIS9-5
Q99963	P18077
P28749-2	P11802
Q9UIV1	P24941
Q8WYA1	O15516
P35372	O14939
Q6FII3	P25445-2
Q9BVJ6	P17028
O60603	Q15399
P49848	NP_003175
K7PPA8	P03070
P06400	P03255
Q5JWF2	P30518
Q96MA1	Q9GZT8-3
Q9Y6K1-3	Q13105
L7RRS6	O60674
Q9H2Y7	P12757-3
B7Z240	Q9P0V3
Q8WUB8-2	Q13432-2
XP_005262835	Q9GZT8-3
Q14181	Q8NAV1
Q99665	Q14765
L7RTI5	XP_005248050
O75376	F1D8N1
A4D2P1	P53365
A8MZ54	F1T0G1
Q9P0W2	P08670
P56556	P62380
Q14244-3	Q9HBA0-6
XP_005256778	Q00722
P60880-2	P63027
P14921	P28069
P10275	P82094
P49768-3	P21333-2
P02768	P02760
O75444	O14867
O96011-2	P40855
Q03014	P29590
Q9H201	Q9Y3C5
D0PNI1	P55851
XP_005261230	O95218-2
P10275	Q08117
XP_005273574	P54257-3
P07948	Q08499
Q969T9	P46934-4
O43586	P42768
P50402	O75531
P10275	Q15596
Q5SR56	Q01780
P47224	Q9BVJ6
Q15700	P23634-6
P18847	P53567
P00533	P15941
Q15796	O00231
P12931	P18433
P11684	P98164
Q9BXJ9	P41227
Q03135	P36897-3
P52292	Q04206
Q13136	Q9NS73-3
Q14980-2	P11171-4
P18206	NP_005779
P06400	P24385
Q16695	O60341
P83731	A4D0W0
Q8TF65	Q13432-2
Q15834	XP_005268120
P18507	O95166
P35236	Q16539-3
B4DJ51	O14829-3
O75553	Q07954
Q96KQ7	O14964
O43318-4	Q8N5C8
P11362-3	P13591
P54762	P16333
Q15645	Q15013
P17098	Q15797
P11277	P02549
P18206	P30533
L7RRS6	Q96S96
Q12846	P63027
Q9UMX0	XP_005266460
Q9UQ84	NM_000535
P56134-4	P04632
Q8N5R6-5	Q96ED9-2
P37287-2	Q9BRB3-2
Q99750	Q9HB75-3
Q15751	Q13571
XP_005253973	F1T0G6
O15400	P54920
O96006	Q86YR5
Q9Y4K3	M1P2Z0
O00410	P62826
P15498	G5E9K3
Q5SW96	P98164
NP_001239058	Q13137
Q9BPX1	Q96HA8
F1D8Q5	P48552
Q6ZVK8	O96006
O60269	Q99750
P27658	P49023
Q15560	Q99962
Q86X27	P31946
Q96QD8	O75558
Q92844	Q14164
Q12933	Q8TES7
O95271	P54274-2
Q8TC92	Q05516
Q05519	D3DU92
P16284	P14923
P18206	P07355
P50542	Q5T2W1
O75177	Q15427
P08493	C8C060
Q02413	Q13835-2
P29074	B4DII7
F1D8S4	Q6P3U7
P61289-2	NP_006860
XP_005273940	P29374-3
B3KT61	XP_005262216
Q8WZ19	Q9H6L4
P06748	Q04206-2
O95807	Q8WVR3
F1D8T0	Q12772
Q92934	P31946
Q9NTK1	NP_002266
A8K571	Q13253
XP_005245514	O14796
Q5T170	O00512
Q09472	Q9UK53
P19838	Q01094
Q12933	B2RE76
P63146	Q9NS91
Q09472	Q92831
B4DIP2	Q99569
P98082-2	P62993-2
A8K2I7	P11166
Q8WWW8-2	P62993-2
P29353	Q9UKW4
Q8WWW0-2	XP_005247286
Q9Y333	Q9UK45
P09619	Q92569
P06239	Q12959-4
P07196	P61981
Q96RT1	Q13485
P36542	P30281
Q8TAB5	Q5JR59-3
Q8WYJ6	Q6FIE9
P11215	Q9Y679-3
Q9Y2S0	G5E962
P68400	N0E4C7
Q15645-2	Q86YR5
P43405	Q9NWQ8
P62310	Q9H0D6
O60869-2	F1D8R8
Q13323	P10415
O95870-2	Q96KC8
P62258	Q99759
Q9UMX1-2	P08151
Q9Y262	Q9NYV6
P12931	Q9Y210
Q99816	NP_002266
Q10586	P35638
XP_005255288	Q15637-4
Q16557	Q9BZL6
P11387	P63165
Q96Q42-2	P31946
P07814	Q15046
P84022-4	B4DZG1
Q16650	O14936-3
Q12972	Q99459
Q9H0B3	B4DJ51
Q9NPJ4	Q9NPI6
XP_005263086	XP_005253707
Q15596	P35222
Q96BA8	O43889
O60244	Q15648
Q15139	P19174
O60861	O95466
Q6ZU52	Q96ED9
Q16633	P14859
Q9P0K7-3	P61981
P11802	P30281-2
Q93033	Q13243
D3DPA4	Q6PF15
B7Z240	Q8WXE9
XP_005251065	A8K379
XP_005249240	P20151-2
Q16663	P51677
O00267-2	P19387
XP_005260406	Q96RS0
P61981	Q99759
Q68CP9	Q969G3
P26718	Q9UBK5
P10275	P63279
P30048	P43364
O60934	Q92878
P16220-3	B3KWV4
P51825	Q03111
P63167	O75363
P11362-18	P09038
XP_005272745	Q8N6Y0
P12931	P98082-2
O60716-21	Q9UII8
Q9UGK8	Q96KP1
Q7Z7J5	Q8TBK6
P46060	P61956
Q9UBH0	Q14566
Q6UY14	Q8NEC5
P62942	Q92990-2
O14625	P51677
O95782	O00291
Q15796-2	Q92963
Q6P1J9	P35222
P21980	NM_002111
Q3KQU3	Q5RL73
O94993-2	Q12933
F1D8Q5	P19838
Q9GZT6	NP_857634
Q12947	P20226
Q6P4G0	O95985
P18846	P38398
O75925	XP_005246733
Q9Y2I6	O15015
P59998	Q86XS8
F1D8S4	O75448-2
Q96F86	Q9NPI6
B0LPE5	P15056
Q92804-2	P18206
Q01844-6	P49327
P49023	P05388
P49888	Q13432
P61968	P38398
Q06547-4	O15287
P29460	Q9NPF7
D3GC14	P08047
O75030	P19532
P29074	P06858
P36956	P63279
P35568	Q92569
Q53TS8-3	P08670
P45984	P17535
P62942	Q08209
Q99963	XP_005263754
Q9NVP2	Q86UE8
Q9BQY4	Q86UW9
P55072	P25963
P46379	O15145
Q8IW41	P53778
Q9BVV2	O60232
P32519	XP_005263086
P35613-3	P53985
P27348	P55851
NP_005671	P20226
Q9UKW4	P06213
P31947	J3KPH8
F6KD01	P68036
Q15013-3	XP_005245698
Q9UHD9	Q9Y3C5
P35251-2	P24385
Q99613	Q14152
P04070	P05154
P21246	B9A6J3
Q96NE9-2	Q8NHQ8-2
P68400-2	P09038
P10071	Q15915
P04083	P05787
P43246	P61244
Q9Y265	Q92993
A4D0P7	P49736
P62312	Q9UK45
B7Z2P9	P52565
P20042	Q13432
F1D8N4	Q92793
P08069	Q9NZN5
Q9Y4K3	A4D196
P35568	O14920
D0PNI1	B0LPE5
Q96KM6	Q06481
P35548	P56178
Q9UKV8-2	Q9UHI6
P52565	P61586
A0M8W9	O75955
Q15464	P23458
E9PBB9	XP_005270032
O60315	O15198
O15116	NP_705582
O43463	P26358
P51116	Q9HAF1-3
P48681	Q15078
P12318	P43405
O15111	O14920
O14746	Q86US8
P00533	B4DTL2
P28799	O60563
P12004	NM_000123
Q13323	Q92843
Q9BQD3	Q8WYH8
P46459	P05386
P12931	P03372-4
A8K583	O15162
P10586	O75334
O94817	Q99750
P01100	P20823
O60907-2	O15379
G5E9K3	P62993-2
P12980	P25791
Q13569	Q13485
P15311	P26038
Q12778	XP_005255181
Q9UQF2	P00533
Q6FII3	P31942-2
Q96J02	P49757
Q12967-2	P10301
I4AY87	Q9H9D4
Q9Y3Q8	Q9UJX2
P63165	O75925
Q9Y2I6	E5KN95
O95424	Q9BTW9
Q53GS9	D3DPA4
P46527	XP_005248398
Q13867	P47914
XP_005248000	P05091
Q9HC77	P11171
Q9UGJ1-2	Q9Y6D9
P04626	Q14289
O76061	P21246
Q9BWJ1	P51812
A4D1C5	O43294
O14737	P13686
Q15643	P06400
Q07157	P57087
Q9Y3C7	NP_001265611
Q9NRF9	Q9NRG0
Q9BXW9-2	Q9NVI1-1
Q16819	Q16820
P49888	P04637-7
Q06787	Q7L576
Q08881	O15524
P06400	Q16533
O14503	Q9UKY1
Q92574	P15311
B3VK56	Q15700-5
Q14934	XP_005255181
O14879	Q05D60
O14776	Q13435
P04637-7	B4DP61
P49642	Q96DV4
P11142	Q9NZL4
B2R4P9	Q9NVP2
Q13625-2	Q13432-2
P10721	P07948
P35226	Q9P2H0
P12931	Q05193
O43557-2	O95407
Q9P0T4	Q99750
O95166	P02786
P24522	P38936
A8IE48	Q02447-5
Q04724	Q9UJU2-5
Q92769	Q9Y232
P07585-5	NM_001622
Q9UKG1	P42336
P08069	P46934-4
Q9Y2X7-2	O60925
Q93096	P17544-5
P23458	P40763
P33993-3	Q9Y5N6
Q01844	Q9NRG1
Q9NPD3	P14550
Q02413	Q02487-2
Q15834	O43663
P28074-3	Q9Y244
P34741	B0YJ33
P08754	P49796
A2A3R6	O95793-3
O14745	P35228
A8K881	Q96EY1-2
O96017-12	Q96NY9
O95866-4	Q06124-2
Q53G59	Q16630
Q9Y6D6	Q9Y6D5
P18847-4	Q0IJ44
P35080-2	O43765
Q6P2C8	A0JLT2-2
Q15599	P13569
O14745	B0YJ88
Q9Y3Q8	Q9H8Y8
P54727	Q01831
Q68DB7	Q8WUA2
P27695	Q09472
Q9UBN7	Q01201
Q03468	Q13216
P18206	P40126
XP_005251621	P49023-4
P06400	Q9NY61
P51693	Q8WUB8-2
Q07960	P61586
Q07666	P16333
B3KNU0	Q9Y4E5-4
P20151	P01011
Q9BX70	Q14194
P62318	P14678
Q96D21	D3DPA4
Q96DW6	Q9H4T2
Q5VTB9	Q93009
Q15645-2	Q6P9B6
P62258	B4DIG0
Q9H8W4	Q9H832
Q9NRL2	O15198
Q13547	O60341
Q9UQB8	Q6FII3
Q09472	P15036
Q08722	P07996
P46019	XP_005266460
Q15233-2	Q9Y6D9
O14776	NM_002111
Q7Z5L9-2	P14316
Q9NVV9	Q8N5F7
P42575	P42858
O15169-2	P39687
P78348-1	Q9NRD5
P45985	Q13233
O15105	Q7LFL8
P28562	L7RXH5
P07333	P07948-2
Q96CS7	Q92900
Q64364	Q00987
Q9BY43	Q8WUM4
Q13526	P48357
XP_005264838	O15511
Q9Y3Q8	Q8N5R6
Q13042	P30260
P55036	XP_005262229
Q01196	Q8WYB5
P09619	Q13596-3
Q14242	P16109
Q9Y463-2	Q16539-3
P05154	P03951
P11233	Q13485
XP_005248000	Q99832-4
Q12933	Q969F0
O14641	Q9H0I2
Q14116	Q13478
Q15038-3	Q15019
P28222	P28221
XP_005257673	P07900-2
Q16478	B7Z647
Q06787	P63279
XP_005257425	P51812
Q16637-4	P62304
Q9NWV8	Q9NXR7-4
P02745	NP_001724
P50613	P10827-2
Q16534	P05412
Q12933	A8K0V9
P04626	P43405
A8K6C2	O15198-2
Q9BT78	Q8N6Y0
Q13131	Q9Y478
Q9Y6C2	Q13287
P83916	Q13111
Q15653	O15446
Q13616	O14757
A7UKX8	Q13547
Q9H410-4	P45973
O14964	Q8N5R6
O75554	O43670
Q9HAU5	Q99623
A4D1B1	F1T0G6
P07477	P50452
Q15005	Q9NZ72
O75400-2	Q9NS15
P25963	P49407
Q12933	Q15628
P13612	P05556
Q16820	NP_997639
O75409	NM_002111
Q9UKG1	P43146
K3W4U1	P20023-3
XP_005256890	E7EW33
Q07666	Q13702
P59998	P61160
P35568	P06213
Q99490	Q86YM7
O75351	Q9HD42
P15056	Q04917
P31946	O15151-2
P01106-2	Q99741
P20226	Q8IZX4
P18206	Q9NZT1
Q7Z743	Q9HC62
Q59FG9	P13500
P27348	Q92574
P49703	Q8N959
Q01844	Q9P2K8
O95622	Q08462
Q96RU7	Q92993-4
P54284	Q13936
Q03135	P61586
Q96AQ9	Q96EY1-2
P27540-3	P29590-14
Q07889	P16333
Q9NSA3	P35222
Q9NUQ8	P62380
P29353	Q9NWQ8
Q99576	P05412
P24522	P12004
O95793-2	P11940
F1D8R3	P24468-2
O75604	Q96ED9
O75376-2	O75446
P08069	Q9Y4H2
Q9NRQ2	O15162
P23470	B7Z647
Q5T681	Q99750
P08069	Q9UKW4-3
Q01844-6	Q15637-3
P09382	B4DT49
Q9Y6I3-1	Q13571
Q14315	Q86SQ0
P84022-4	P98082-2
F4MH47	XP_005259691
P59998	A4D275
P11940	Q9NZC7-5
Q9Y4D1	O14640
Q92993-4	O95295
P25054	Q92845
P00742	O14880
P00533	I6S2Y9
O75943-4	NP_001230153
Q06609-4	O43543
Q8WUM4	B0LPF3
P29323-2	P52799
P21817	Q13061
P29474	O43707
P49023	P08123
P34947	P30518
O75554	P42768
Q9Y295	P04632
O75376	Q9BZK7
Q02388	XP_005245207
O15116	P62312
Q99627	Q9UNS2
P30279	Q00535-2
NP_003181	Q9Y678
Q969Q1	Q9BYV2
Q9Y3Q8	Q9UHY1
Q9BWF2	Q13045
Q6P3X3	D3DPA4
P09429	P20226
Q9Y333	Q05516
P62995-3	Q13242
P14136	Q5T2W1
P07996	NP_000079
Q8N2W9	Q9UJU2-5
Q92636	E9KL35
Q05516	Q96HS1
P62191	Q13200
P28482	Q16828-2
P07477	P08697-2
P12931	P22681
Q15596	F1D8Q5
Q13190	Q16891
Q99963	Q9H3H3-3
P15172	P06400
P16389-2	Q13303
I3WAC9	Q16270
P29323-2	P00519
Q96CW1-2	B9A6K1
P17676	XP_005260086
P21246	Q13200
XP_005273574	NP_002266
P52657	P62380
Q99704	O60880-4
P84022	Q92793
G4XH65	B4DJ51
O14641	Q96CW1-2
P07948-2	P19235
P19174-2	P00519-2
Q92905	Q16539-4
O15492	Q14344
Q9NXK8	Q14802-2
O75528-2	Q09472
O15111	P25963
P62136-3	O95405-2
Q99750	Q96LJ7
P14921-3	P63279
Q9Y2U9	XP_005250020
Q71U36	P49023
Q9Y2Q5	rogid:BJt5g+7y1mQiuHcTmcxO4HUK+909606
P24864	XP_005260086
P48552	P05412
P40189	P29597
Q15751	Q9Y3C5
Q7Z6L1	A9UGY9
Q9UL18	Q9UPQ9-2
Q13485	Q9UHP6
P15408	P17544-6
P26678	P16615-2
O00221	P14923
Q9Y297	P19838
O60318	Q9UKK9
Q96J02-2	Q9Y3C5
L7RTG7	P62993-2
O14543	O60674
Q9Y2D1	P17676
P21579	NP_000059
O95352-3	O95166
O60671	A4D2F2
P25105	P32121-5
Q92904	Q9NQZ3
O43913-2	Q99741
Q96DB2	P38936
P27694	P16870
P01024	P15529-15
Q96PM5	K7PPA8
Q96EY7	P62380
P15924	P14923
O14965	Q9NWT8
Q13547	Q06455-2
XP_005260130	P24278
A8K287	Q9BV40
B0LPE5	Q00987
Q9UNN5-2	P25445-2
P29350	P29597
Q16539	Q9HBH9
P55084	P18206
Q6NZI2	NP_001192225
A4D1C5	Q15227
Q8IYX3	Q99750
Q9Y6K9	Q8IX12
Q9BQD7	P54257-3
P27037	A8K571
O14503	P40763
O14639-5	Q08379
P49023	P27635
Q9HCC8	P36542-2
O14548	G5E962
XP_005258466	P53667-3
Q96L34-2	XP_005257425
Q9UQF2	O14733
O15230	Q14118
Q99727	P08253
XP_005260130	Q96EZ8
P06126	P61769
P60880	O14964
P49888	Q5RL73
Q15038-3	O43251-9
P84022	P17275
P49023	Q06830
P23610	NM_002111
P08631-4	P22681
Q9HDC9	O43374-2
P46060	B0QYN7
Q9H788	P43364
P12931	P27986
Q15843	P61081
P45983	O14733
P29350	P19235
P27986	NP_001690
Q96QK1	Q96KM6
P29597	P22681
Q9Y6K9	P33993
Q9Y6Q9	Q01094
P63165	P25445-2
P12004	P39748
P19447	P11274
P19388	P62487
Q9BVI4	P19012
Q15024	Q92551-2
O95990	Q9Y2I6
Q09472	Q15788-3
Q13137	B4DXY4
P11802	P46527
P05549	P06400
A8K881	P01579
P55036	P62195
P04637-8	P45984-5
P00533	XP_005272234
NP_002686	P05060
Q9H8T0	Q9BVJ6
P46109	Q92918
Q15003	O95347
