a_alias	b_alias
P31016	Q86Y97
O08774	P15056
Q81P26	P15822
Q08722-3	P25445-2
Q9UHD2	Q04864
NP_066289	P07205
P06685	NP_066289
P68431	Q8NI51
Q9NR12	Q8ZAN0
Q86UR1	Q16539
Q96F44	Q8ZJM6
P20248	P03129
P40337	rogid:HGfpW4EoUp1y3bA0yRg4GDIHrsY9606
Q9NQ76	P00519
P42226	Q8ZJB3
P00533	rogid:q8F6M01vRmDEtbEmCGbwHUzF1c810116
M9PGG4	O00512
Q8TAQ2	P04326
A1YLA2	XP_005255181
Q00403	P42643
P78347	P35991
P55072	P28702
P07550	Q7Z362
P52565	P26038
Q9NQT4	P50750
P22087	P57678
Q99873	Q92956
Q15113	P02458-1
P62330	Q9Y4L1
NP_066289	P62877
Q9P2S5	rogid:rQmrata4grf/TabfwmgKQoH+1u49606
P06241	Q8WX92
P35222	Q13402-3
P12236	O14798
O60739	P47813
F1D8N4	Q6ZU52
NP_001258090	P78317
P27694	O15287
P10242	Q5TI25
Q9Y2X9	O15550
Q8ZHG8	Q5VUA4
P05997	P12107
Q08211	P16104
P08575	L7RXH5
P05161	Q14258
Q15599	Q05738
P49736	Q9BW61
Q99567	P78406
Q9ESJ4	B0LPF3
Q53GC0	O94864
P62995-3	O75531
P0C762	P28799
Q9NP59	A5PL27
Q7Z2W4-2	Q8TEE9
P25942	P22061
Q9H9E1	O88907
Q8N488	Q9BSM1
Q9NX31	Q8ZFU4
P01375	P49589
P22061	A9UGY9
P35080	P11171
P01848	Q8ZDJ2
Q86UL8	P24928
Q8N6N3	P14921
Q658J6	Q8IYT8
P25963	P61457
Q9Y305	Q8CZX8
Q03135	O00194
Q9DC48	NP_001186776
P37108	P62330
Q13418	Q9UBM7
Q9UBS0	Q06187
Q8TAQ2	P01106
Q9UPW6	O94776
P62750	O75815
Q99759	XP_005253791
P34932	Q6W2J9-4
Q9UEW8	Q969Z4
A8K3M3	P34152
P47871	Q13873
Q15796-2	J3KPC8
Q9UHP3	Q15843
Q12841	Q13705
Q8NFW8	Q81LB0
P78310	rogid:/WePnPZi8VS+0MOKcVk0LdLgHZc28282
O95171	P31947
G3XAG3	Q86VK4
Q15796	rogid:fM4viVY7ENyYgr1M2567ulIhfxM9606
A9UGY9	rogid:c64NJQAG+Nvlqu5U4npFfXCALGA9606
NP_031386	O43914-2
Q15084	Q9Y4K3
B4E1P5	Q13885
P63165	P08047
P53355	O95273-3
Q9UKX2	Q16760-2
Q9UQC1	P41279
O43815	P62714
B0LPF3	P23760
P21810	O95388-2
P05114	Q03468
Q77E16	P26045
P30480	O15067
Q71U36	P61244
Q13224	Q7Z7J9
O60739	Q16658
Q96JB5	Q8N4L2
Q99607	Q8ZCR0
P55060	D0PNI1
O60603	Q15654
P10915	P08253-3
P61604	Q14164
P08571	Q14689
Q00969	P49715
P31947	P30305-2
O60739	P00451
Q13813	O08719
Q15027	Q8ZA76
Q7Z5J4	Q8N653
Q15797	rogid:kjdLN3gduHUpbMnsUi/i6zcpJ/49606
NP_066289	P15880
P35222	P05412
XP_005257685	Q08170
O75376-2	Q15393
P49841	rogid:uSFO+u7Zlejz4/G5/NbwR7vFRgs9606
P30304	P49137
Q99598	Q81K27
P19438	P05771
Q9Y239	Q9UBW8
O95402	Q96PU8-6
Q9UM73	P46199
Q9NYL9	Q70EL2
O60739	H9ZYJ2
Q5VWX1	Q15424-2
P22234	Q9UET6
Q9Y508	B3KSH4
Q9Y4K3	O00487
Q8JSK4	P06400
Q01538	P53350
Q9UNE7	P13569
P14373	B3KSH4
Q92905	P55072
P05106	O88322
P25788-2	Q9BQ83
Q96Q07-3	Q7L5N1
rogid:x9Wff3VDf+DY8CFX8NohZNqtAYM9606	rogid:wBnWTB2vr+4nPOeyrjCoJQ9XgA89606
Q9H368	Q9Y4E8
P68371	B4E1P5
Q15796-2	P25490
P19474	NP_066289
Q96QT4	P35580
Q13131	P15531
P05556	O00182
P12004	O43918
P29350	P09619
P62330	Q9BPX3
Q99750	A6NN06
Q16512	A1A4S6
P18846	Q06547-4
Q13503	P35269
Q9Y4K3	P54577
O76024	NP_001186776
D0PNI1	P55327
D9IAI1	Q9UET6
XP_005258557	Q9P286
P78396	Q9UJZ1
O00165	Q8ZDX4
Q96JB5	P01834
Q9Y2U5	XP_005253791
Q9NRM2	Q9NQ84
P68366	P53350
Q96DG6	Q9UHX1
P05091	Q8TCE6
Q08211	Q7L2J0
P84022-4	P26447
P41970	Q02363
P55084	Q9BSB4
Q15796	rogid:dbQQ8mIgc9+M6Cl4h3QTHVjLzG49606
P34998-4	P55090
F1D8N4	Q08209
Q52KG5	B0LPF3
NP_066289	P11021
NP_066289	B4DHF6
P49756	P17778
P01100	P08708
P32851	rogid:kCFZ0tgTecliPkfLreAx8zLrnl89606
P11233	P30533
P31153	Q14164
O15111	Q53G26
Q15697-2	P17024
P13726	rogid:MWCIxgGcY1uSG0GHXm5U2oiNvYc9606
Q9UKE5	P25787
P56524	P25490
Q9NRF9	O75943-4
Q96L73	Q8ZA76
P49768-3	rogid:rMFU7lqCAoeDdIfc6FB3iOlVXzY562
Q16611	P24356
XP_005245305	P51665
Q86YN6-2	P98182
G1UCX3	O94966-3
P62330	P12268
P63165	Q9Y4B4
Q15796	Q92769
Q15796	Q8N608
Q9UKV0	Q05516
P07305	O95373
P54253	Q86UT2
Q14164	P16152
Q9P1Z2-3	P68431
Q13151	Q5VWX1
P84040	Q86YP4
P19091	Q92922
L7RRS6	Q12967
Q67296	Q92997
Q8K387	P36897
Q4VCS5-2	Q5T2T1
Q9HB96	Q3E835
Q96JP5	P49450
P84022-4	NP_001029025
P30480	Q7ARD3
O75173	O60687
Q15544	Q10570
P11142	P60709
Q6GQQ9	Q8IVM0
P28288	O14832
B4DF66	Q9Y230
P06241	O14974
P02462	P35542
Q8IZT6-2	O15350-4
Q9H4A3	Q12912
Q8N3R9	Q8JZS0
Q09028-4	Q9H836
Q93034	O54927
P30405	P21796
Q2NL98	P58492
Q8WVZ9	Q12789
Q04637	O75822
Q86TA4	Q81S14
Q92934	O60238
Q03173	Q8IZP0
Q9Y4H2	G4XH65
P04062	P11279
Q6UVK1	P05556
P13473	Q62625
Q6FIE9	XP_005260987
P57078	Q12933
O60318	Q7CIS2
Q14192	Q15796-2
Q9Y5K6	P10144
P68400-2	P02829
P61956-2	Q9Y4B4
P11388	Q9H211
Q08378	Q99598
O15371	B0LPF3
P35968	P35222
O00267-2	Q96IT1
P23297	P17600-2
Q12888	Q04206-4
Q9UBM7	NP_057445
Q15554-3	B4DIS6
NP_066289	E9KL30
O75376	P62258
Q92547	Q13535
Q9NR96	Q6IA17
P31947	Q9NSI8
Q9H8T0	rogid:zUaSv3RogdqgQoCmAASX+4671LY9606
K9JA46	P07901
L7RRS6	Q61097
P21757	Q86VS8
O75554	P0CG13
Q74XD3	P14317
Q9BSQ5	O00506
Q14164	P61106
D0PNI1	Q9HBL0
Q16637	P06790
O15111	P28562
Q14258	Q8D0D4
O75056	P20908
P05109	Q9NUX5-2
Q14164	P27958
Q13569	P63279
O75896	P00521
P40937-2	NP_066289
P34932	Q96JB5
Q3T906	Q58CS8
P10242	O60293
P30613-2	Q99972
P13987	P01732-2
Q92544	P20339
P36957	Q13885
O75419	P11802
O75376-2	O75925
P12004	Q9Y4K3
P25098	P51681
Q8CFN2	O00401
P03495	Q8NF50
P51149	P20340-4
Q9UPN9-2	XP_005270770
Q9UET6	Q9P258
P22303	P17182
P19838	P69970
P12931	P30307-3
Q9UHD2	Q13568-4
B0LPF3	P51787
Q9NVV9-2	O15294-3
Q99963	Q5HYK7-3
P19838	Q8ZCW0
O95721	O95782-2
P62330	O94925
Q15631	Q9Y478
P27694	O00255
P61224	Q5EBH1
Q08AD1	P01100
NP_066289	XP_005255588
P36578	NP_001157206
P00734	rogid:TiJi2RYYJzIJZXFB6Ee7UBdetaI0
P15927	O43913-2
Q16611	P03126
Q7Z3B4	P52294
P84022-4	F5H282
Q9BQ15	Q8N201
NP_066289	Q9UMX0
B2R5T5	P19338
rogid:Sw2XMqG3sW7bEpka/C8xUfmBu5U9606	rogid:pOIDFLUIEYSBePo1Fo7mDVoI6Oc11676
Q09472	O35800
O00505	P06914
P13569	P21333
Q86X55	P12931
O14813	P05412
O76021	Q9NX58
O43679	Q5U651
P84090	P78330
P31994	L7RT18
Q99801	Q02446
Q9BUZ4	A2I2P5
Q86SF2	P31016
Q14164	Q14166
O14929	Q16695
Q8N5U6	Q5UIP0
Q9HCU8	P28339
Q9Y375	P10809
Q8TEW0	P35221
P35637	P38217
B0LPE5	Q53GL0
P06239	P25963
B2RDW1	Q9UBT2
NP_066289	Q15773
Q5U5J2	Q8K1M6
NP_066289	P43405
Q9GZN1	Q9Y3F4
P62204	P01116-2
P01857	P01709
Q9UHF0	Q96AW1
P05067	P23927
P05204	B0LPF3
Q6ULP2	Q8ZJ79
Q8ZIC6	P52948
Q92876-2	P01008
Q64355	P06241-3
XP_005271593	P05423
P10809	Q81QB6
P50148	P50607
Q8CWI1	Q9Y520
P09958	P50281
Q9Y4K3	E7DVW5
D0PNI1	P22392
P12004	O75365
Q4KMX6	NP_066289
Q59H77	Q5U0E6
P60520	P54577
Q15554-3	Q2L6I0
Q96JN0-2	P56524
P11217	Q07788
Q96RU3	Q9H0R8
O75925	O15169-2
Q6FII1	rogid:I0Ro3HSRiCuSTSbbiEfjCCZAk/o9606
P14618	Q8ZA77
NP_066289	P56192
P30480	Q9NR28
P68133	Q9HAU4
O00214	Q15583
P11021	O88907
P31483	Q9NPI6
Q8ZIH1	Q9HCM1
O75886	NP_066289
NP_066289	Q01831-2
P22682	Q15811
O14526	A7BFV9
L7RT18	Q9Y5H9
Q9NX00	Q8WVZ9
P23435	Q6UW01
XP_008679	P62136
Q8N2Z9	Q86U55
O68743	P13747
E5KLB5	P00519
B7Z6F6	Q13501
P35568	Q13322-2
Q06710	O94985
Q9P2W9	Q12981-2
P56537	rogid:cPnYJrPY+C5MFK1NzBHVAEbg9ZA9606
P16871	P10809
XP_005245305	Q9ULG1
P31016	Q8NFA0
O43707	Q8TDR0-2
P13693	P00533
Q8TBC4	P54727
P36405	Q8IWN7
P31943	P10809
Q7Z6E9	Q81K75
P02340	Q12873
P55060	Q7ZYI0
P23297	Q6P1J6-3
Q9BWT3	P23511
P30480	P55786
O60759	O43739-2
P11801	Q13424
P08670	P60022
Q9UBB4	Q9Y5J5
NM_000331	P08572
Q9Y294	G4XH65
Q9BRP8	Q2HR75
O00257	P35227
P31483	Q7ARD2
Q92830	P16104
P49662-2	P01584
P04626-3	XP_005253293
Q7L2J0	Q13435
Q14164	P09874
O60260-5	A8K5I0
Q91WC1	Q96AP0
Q9UGI0	XP_005267626
D3DR86	P07437
P12931	Q15036
Q6FII1	B9A6J2
NP_066289	Q12933
Q05586-2	O14578
P17382	P42574
P11021	Q62627
Q86WZ6	G3XAG3
Q13418	rogid:OYTGPI7ZqtKYCELgs1vqur0gAgY9606
Q96PM5-2	NP_066289
P06730	Q9NRG4
P01834	Q8D0D4
XP_005257673	P06400
NP_066289	P07195
P35326	Q92817
Q8ZCR1	Q15170
AAD54283	rogid:Us7hTgYZfKZ2R/p8P/gAgdIJTcA9606
XP_005266754	Q16539-4
Q9NVI7-2	P40692
P60866	Q9C0C9
O00505	P03496
A2RTX5	Q9Y478
O75390	P23508
P09238	P10915
P10276	O43593-2
Q9H0E7	Q9Y4P3
P35813	Q562F6
Q13451	Q04864
P52435	Q81S14
Q9BUZ4	Q07011
Q9C004-2	O43597
NP_066289	P40938
P04637-7	D2CFK9
P34932	Q13155
Q09019	Q9UET6-2
P50549	P16389
Q86YP4	Q16777
P0CG47	Q99759
Q62696	P48050
P14625	P04179
Q2L6J1	B3KSH4
D3DR86	P0CG47
Q13087	B0LPF3
Q92769	P61956-2
P49768	O35430
Q8IXW5	Q5VUJ6
Q8IXW5	Q9NRZ9
NP_066289	Q9Y263
Q8IWE0	Q13501
Q13114-2	Q12933
Q9UQC1	P25963
P06748	P23508
Q92794	P68431
P12931	Q9HCU4
Q9ULH0	Q15139
Q03164-2	P50750
O15519	Q96JH8
P46940	Q81VT8
Q96BK5	P35544
O60739	P37108
O95477	Q13009
P10276	XP_005255181
P10809	P50750
P17031	Q8ZIH1
Q5T2W1	Q8ZJN2
Q9BQS8	Q9H0R8
P01350	P16870
Q91ZW3	Q9UIG0
P11233	Q5JS13-3
XP_005270321	Q6PGQ7
Q15545	Q16514
Q9BXW4	Q2TAZ0
P30480	rogid:BIZhEzevIy6A+gSNf1M79jCN8co9606
Q92830	P35908
Q9P1Z2	Q67296
P42224-2	P35968
P60842	Q7Z2D5
P84022-4	Q96ST3
P62937	Q79791
Q546Y9	O00505
Q92831	P35659
P28749	Q15654
Q9Y2A7	rogid:q2AIqqQ+xQ0btXVDhfUm89AyBZQ9986
P29353	Q62120
XP_005271086	P10276
NP_066289	P42766
Q15084	O88907
Q9NRY6	Q9X6B0
P40337	P23919
Q15262	P42680
Q09472	P17678
Q9Y253	P63146
Q9Y230	Q8NBZ0
Q10587	Q79RC1
Q7Z3S9	Q8D0T1
Q14240	Q81P27
P34932	P15559
Q15714	P58107
Q9Y5V3	rogid:KhfspncgSzx6VnbKhFypdSHNokY9606
Q96IZ0	P70392
Q13219	P22692
XP_005262229	XP_005274205
Q53GS9	Q9UQ80
Q92968	B0LPF3
Q15714	rogid:4hRF1S4D6rRWKxLaR86ucJ8d7UA9606
A4D2D6	P69961
O95425-2	Q99572-3
Q5TAQ9	Q13620-3
A4D177	P41229-3
Q13617	Q9UBC3-3
P17931	P02763
P42224	P03255
O95347	Q9HC98
Q13283	Q8NI36
Q8WWL7	A8UKE6
Q12834	Q96JK9
NP_066289	Q96B26
Q14008-2	NP_003591
Q6FI13	P09874
B0YIY3	P17600-2
Q9Y5A9-2	Q7L2J0
Q00341	Q7CJV2
Q15014	Q96BA7
NP_001234930	Q9NSU2-3
Q9P0W5	O95433
Q68DS7	Q3KSU1
Q13263	P30480
Q6IE81	Q81X78
H0UI80	P14854
Q9D6J5	H6UYS5
P07384	Q86U55
P61024	E1JIR3
P62258	Q8ZG99
P49959	P04296
Q9Y4K3	P08754
O60285	NP_066289
B0LPF3	P48357
NP_001269883	Q8WYA6
Q9H816	Q9BXW9-3
Q16778	Q15573
O95400	Q9NTZ6
Q15020	O43447
Q92538	O75365
D0PNI1	P04183
P54646	NP_066289
P35609	Q86TC9
Q5JY77	P32300
O00625	P20749
A8K5I0	O14920
P04020	Q01094
Q09472	P04326
Q16576	Q8NHZ7
Q7LCB3	XP_005255181
Q9Y4W2	P01100
P60953	P42574
P84022-4	Q02591
P09429	P35713
NP_060919	Q9UN86-2
P16871	P31946
Q7L2J0	P40938
Q53FP9	Q9UMX0
Q14974	Q9Y230
Q9NRA0	P06241
P26196	O94817
P15924	NP_066289
Q13772	P23204
Q9BY77-2	Q9NUX5-2
Q13573	Q9H0N5
K7ENL3	Q14289
Q13352	Q92665
P60510	Q9NZT1
Q81Y46	Q96EV2
P13804	Q9Y4K3
P55345	P06748
Q9UM73	P23471
Q9UHR5	P54274-2
Q16820	rogid:xu8Joxj65Qwep93eGS9hJKLk3Og32630
O43918	P11388
Q86YV0	Q9H4A3
Q96ST3	O96028
O00560	Q8ZEU8
Q14164	P47756
Q13129	P70425
Q9UKE5	P62263
P40337	Q14203
Q9BYB0	P58700
Q8NHG7	XP_005261333
P06702	Q8ZIL5
P49848	P58644
Q7ARD3	A6NHR9
Q9UBC2	NP_066289
Q9Y4K3	P16070
P04629	P23467
M1P2Z0	Q69027
Q8WWW0-2	P46821
Q9P296	Q74XD3
Q9UKE5	P35606
Q9HAW0	P11177
Q3TW14	P36897
Q9BZG8	P04637-7
NP_066289	Q8WUM0
P08865	Q5VVX9
Q8IXI2	P56536
P35561	P31946
P84022-4	Q13643
Q07812	L7RTI5
F1D8N4	rogid:Us5rknSQuumH5y/1HCcKzPVkCZY9606
Q14161	Q9ES28
Q9Y2K6	Q6IQ21
Q9UQ35	P11177-2
P55210-2	P46934-3
P78396	Q96AG4
Q15475	Q99504-2
Q6ZW49	O15550
Q14164	B0LPF3
L0N195	P17181
P17693	P30457
P16401	Q14680
Q14469	Q13547
P07437	P37231
Q8ZED8	Q16134
NP_001161861	P20226
D0PNI1	Q9HCI7-2
Q92769	Q9UM07
rogid:KpCLr/ECSvPvm228+M2eR7PTEkM9606	Q14525
XP_005260042	F1T0I5
O60469-2	Q13153
P06239	Q08881
P50991	NP_066289
Q13098	Q13309-2
NP_066289	P31689
Q9Y6K9	P63261
Q96CB8	rogid:vyiG1EJxb7H46+WjNiTeYYqPpDA9606
XP_005272539	Q9NS56-2
NP_001254483	Q09019
P41220	Q7TN74
Q9H3D4-7	Q9UL18
P48995	Q8ZJ10
O75173	P16112
NP_001272915	NP_066289
Q13002-2	Q13131
P35226	P13010
Q86U55	P17028
NP_005969	P25815
Q92927	B0LPF3
Q9NPF8	H6UYS5
Q15156	Q15910
Q9BQ83	B4DJ51
XP_005273242	Q9NQX3
Q9P2K9	P06731
Q99607	Q61549
A4D1U5	Q9HCK5
AAA61295	rogid:31n2zbDNMdsLRtEjv3RWnjcsokE8692
P19532	Q08211
P63103	K7PPA8
Q9BUE0	Q9UHV7
O60739	Q9NR99
Q9Y478	Q9UBX3
O95402	Q9NVC6
D3DU92	Q8IUR7
Q96QK1	P60520
Q5U5J2	P67871
XP_005260676	P63165
Q13131	Q9UGI9
O60739	P63279
O75326	P16333
rogid:2K3jJa7i5F4gT1yuOr3uHC7VtRY9606	P61769
rogid:A1XmlldzXprj5+0ItTkYNiRam5A9606	P12757
P68104	P04590
O14980	Q9BZL6
P62333	P03255
P48995	Q8ZEL7
Q96JA1	P22681
Q05655-2	P02686-4
P22681	P61081
Q8TB72	Q8ZJF3
Q9GZT3	P11171
Q93074	G4XH65
Q9JHL4	Q9UPX8
Q9Y230	A2ABF8
O00203	A4D0Z3
Q13501	L7RXH5
P43403-2	P40259-2
P84024	Q13485
Q96ST3	F1D8N6
NP_066289	C6EMX8
Q9ULJ1	Q7ARK4
O60941	Q81TW1
Q13131	NP_037434
rogid:+w5PXCh9ng3aGIfmrfll4yWxnTM9606	rogid:q7IHI74jBtijC6+xXUpMzFrUJ4Q32630
O00238	Q8CDU1
P21860-5	P04843
O15355	P49286
Q15554-3	Q9UPW0
P0C736	P04275
Q709C8	Q81WR4
O14490-2	Q9C0D5
A4D2P1	Q8IW93
P54652	P09874
O43909	P27986
Q12962	XP_005245644
Q15691	Q13586
P34932	Q6XZF7
P08174	complex:uH9OT6jMayqlh4VhtYJTv1/J+o4
complex:uH9OT6jMayqlh4VhtYJTv1/J+o4	Q914E0
O95251-2	P68431
Q9GZM7	P04013
Q9NZQ3	P00519
P26583	XP_005255181
P43246	P61956-2
Q9Y230	Q9ULZ2
P06462	Q13227
P12931	P55196
XP_005264072	B4DT49
Q13144	P49840
P84040	Q92831
O15350-4	Q96BD6
O75145	B3KUN1
P04626	Q9Y2R2
O14802	P78406
P31751	rogid:KGM5SbDTod9YHWZ0c3poKfbzcyw9606
Q04724	P55771
Q07021	NP_001157206
Q5XPI4	Q9H0R8
Q99814	P00748
Q99683	P61981
A2ABF8	A3R0T8
Q99547	Q5UIP0
P32246	K7ENL3
P18564	Q60FE5
P23588	Q13177
XP_005266754	Q96QT4
O75116	Q96C90
Q9UBU7	O43929
Q9NRC8	P68431
P27694	Q3E835
Q99832-4	E7EVC7
Q8N3C0-3	P05412
P06241	O60493
O75323	P78527-2
P61586	P25445-6
Q6UX04	Q01094
Q6ZV49	Q7CGI0
P60953	O76187
Q9Y230	Q92956
P00533	P06702
Q8NI35	O00254
NP_066289	Q5T848
E5KNY5	P23508
O94817	Q99729
P63172	Q8Z9S7
NP_001254483	Q96RL1
P38936	Q61187
Q9C035	Q2Y080
Q99542	Q81WT3
Q9NVP2	P21675
Q96PU8-6	Q9BTT4
Q92598	P19784
P30504	Q8CZQ3
Q9BW61	P30084
P49736	P32780
Q07960	Q06124-2
NP_001186776	P36896
L7RT22	Q9BY76
Q00577	P09651-3
Q9Y2H0	B0LPF3
Q9H467	O75807
P15151-2	P63172
Q06124-2	NP_001690
Q9UET6	O43765
P04899	P42866
Q9Y3A3	Q9BRV8-2
Q13546	Q5VWQ8-3
O15105-2	Q9H0M0
Q96D16	Q9BQ66
Q9UMX1	Q8BKI7
D4Q8H0	rogid:JoGbtnOSc20mQ5vX1r9dbRI/0fk9606
P67809	NP_066289
Q13610	NP_066289
Q9UHI6	Q9NY12
P18615	P61981
Q9Y6Y9	Q8IWL1
P48047	Q14164
Q09028-4	Q8NHZ7
P06241	O60721
Q9NYU2	P30504
Q5C9Z4	Q12800
Q92889	Q86U55
B2R6Q4	Q12913
rogid:dobaeYpohKyDSnm4fBbcy0ZbYwM9913	rogid:qRYjlevaCj7AL72JPuUZTSXg+Mo9606
Q9Y6K9	complex:uJrlmOnJphUbMOXa+77OEiHADH0
complex:uJrlmOnJphUbMOXa+77OEiHADH0	Q13535
Q53T26	NP_066289
O43815	Q9P289-2
Q92793	rogid:miASMRkv7ij/jkAVq4GFXKlhl7M9606
Q9Y478	P09874
O75528-2	XP_005258153
Q8BH64	Q9NZM1
Q5VWX1	O00425
P09429	P14653
NP_066289	P40337-3
Q14565	O81303
Q9BWH6	XP_005275091
P36404-2	XP_005249267
Q12841	P08571
Q13627-4	Q13243
NP_066289	Q13233
Q9UNE7	P10914
XP_005246062	Q92785
Q71U36	P25963
Q9C0E2	P70392
Q96C23	Q8IX04
Q59H77	Q20BG9
NP_001267725	O14936-3
Q9H501	P22736
O95243	Q13547
O60282-2	Q6P597-2
Q14164	P09960
Q99832-4	P62714
XP_005257425	P62714
AAO17821	rogid:u8Fz4GO+bcI1n59VeAxwq/zm0Tg9606
Q9Y5J5	Q13619
Q68CZ2	Q96QB1
NP_066289	O15118
Q96HF1	NP_000269
O14512	rogid:v8Wjk8fj2frj4ixGw7xXdjEiR1E9606
P53803	Q9BTT4
Q9Y605	P06400
Q9BSB4	P26639
P61026	Q9UHD8-4
Q12962	O94864
Q6P2Q9	Q8ZHG7
Q92769	Q7CJM9
P68133	XP_005259256
H9ZYJ2	rogid:ZFpn35OEjk316zBCdGrz+KVHHSI9606
P43403-2	Q8IWV1-3
NP_066289	O60346
P05067	P39060
Q15257-2	XP_005267626
Q9UET6	P55209
AAC08957	rogid:cwcs1nK7veHUELyQMgO+kXzLKvU9606
Q00610	Q15027
P09651-3	Q96KR1
P0CAP2	Q9P289
Q12834	complex:ul4AuxHQozP28022sKT0GEetj/M
complex:ul4AuxHQozP28022sKT0GEetj/M	Q13257
P37198	P52294
Q15156	O15379
P53999	Q96BK5
Q8NF99-3	Q9NWS9
Q92560	Q8ZA28
Q9HC98	Q6UB35
Q9NPD8	Q9Y675
complex:ULBv2nh5RsiW6jgPoNHZ/v3NhP8	P00734
complex:ULBv2nh5RsiW6jgPoNHZ/v3NhP8	P07359
P12235	NP_057852
Q15691	P07498
Q9NSK0	P31946
Q9UJQ4	NP_001272915
Q7LBR1	Q81UI7
P13405	Q8IX07
M9PFT9	Q15545
Q9Y2B0	Q96BK5
Q59GL1	Q7L2J0
Q9D3G9	P36897
P34901	P21359
Q12962	P17858
B0LPE5	Q6R327
Q9NY27	Q9UHI6
P36897	Q8BRG4
Q66K74	O35718
P68366	Q9NQP4
P22392	Q15365
Q9Y6Q9	Q15910
P68400-2	Q96ST3
Q86WH2	Q8ZI61
P68431	B4DPT1
Q9Y230	P30876
Q9BYH8-2	Q00653-4
Q16576	O75446
rogid:qCGoz6ideR7L/+TkDZGFP+4fjis9606	rogid:hnwu/FqoscYhz46W2/QwbGkR0QA32630
Q27970	A8K3M3
P09411	Q92598
Q9BTT4	Q9UHV7
NP_073619	P51784
O96017	P14737
A0N071	rogid:A+eNkpWf4w678bO/XgYmqNix/PU9606
Q6VN20	D3DU92
P41279	P11021
Q6ZV49	Q8ZHH3
Q9UBN6	Q8IUC4
Q8IYH5	XP_005257685
NP_001191189	Q8TD08
P43243	Q81VT8
Q6UW32	Q9H665
Q13393	Q81WH6
P04629	Q62077
P04406	Q14207
K7PML8	P23508
Q05209-2	Q9H939
Q969Q1	A2RTA0
P01011	rogid:Q/9ulDGuVxzKXGikAFvBs3v71YU9606
Q9UGL1	Q8NDT2
Q5U0E6	P78371
P31016	O14638
Q9H3D4-7	O15151-2
rogid:tYGHp8/Yy//nB0bK/9pTotwKITM9606	rogid:n1gyIhlDEpgmUjnFJNcEgYo3lJ832630
Q9Y2K6	B4DJ51
P49756	Q8IYB3
Q8NCE0-4	Q7Z6J9
XP_005257685	Q9Y3C7
Q9HAC8	Q9Y2X8
rogid:/Pdn0Bp52duPtoJN+IFOxB1ySaQ9606	O00141
P16989-2	P25208
P62068-3	O75317
P23611	P10914
O00507	XP_005246706
O15399	Q62936
D0PNI1	Q7Z401
P60520	Q00005
O60671	Q13535
Q9Y5B0-2	Q00403
Q6FII1	P78347
P17096	P09874
P35739	P98077
Q14164	P11177
P40337	XP_001129774
Q96BK8	Q14181
P12931	G3V1Q1
P68466	O00571
Q7Z3K3	Q7CGI0
Q92574	Q9BXF6
P26651	Q8Z9S7
Q09019	Q6IBU4
P34932	P30658
G8H6I3	Q9UHP3
P68104	Q8TDR0-2
Q99497	O60260-5
Q15139	O60602
O60739	P13797
Q12967-2	Q13158
D0PNI1	Q29495
Q9NPH2	Q14164
P10745	P46531
Q5VVJ2	Q9H4B7
Q9Y3U8	O43353
Q9Z1E3	O15111
Q96EY7	rogid:r5ifikVSXuXpcIUa7N8wgy+mezw9606
A4D2P1	Q9Z101
Q13547	rogid:/KMIdIJhhHoSRG5uS0jRMZF1GV440674
O43353	Q4G148
P35222	Q9UPQ9
NP_066289	Q96KE5
O15530-4	Q9UQ80
Q08211	E9PGF9
XP_005270321	O60346
Q13177	P62750
A0PJ79	Q8CZQ3
O94776	Q13535
P48771	H6UYS5
P49023	P23467
P25799	Q13546
O43463	Q56NI9
O43175	P11440
P31949	P30480
P16885	O43157
P03120	Q99966
Q969E3	P34998-4
O60739	A8K7B7
Q13352	Q5UIP0
P84022-4	O09110
O95789	P50750
Q16518	NP_001077400
A2ABF8	Q92833
Q12834	Q9UJX2
P63252	O14936-3
P13612	O00182
Q13748	O15524
P26951	P04141
P08047	XP_005270319
P18085	O75154-2
O75347	P20823
NP_066289	P51617-3
P26992	B0LPF3
Q9UQ35	P22626-2
NP_066289	Q6ZMZ0-4
NP_066289	J3QSY4
P30480	Q6KNA9
Q92934	Q99MI6
P62259	H6UYS5
P35580	P11171
NP_066289	Q9UBB6
B1A4G6	P61077
Q9QXA3	Q14160
P53350	Q53EZ4
P12980	P25963
NP_001267725	XP_005270398
Q9BWD1	A9UGY9
P54725	rogid:omBj9uA7rPcwoe8B4XqGUk+7ans9606
Q92630-2	P61962
Q4L180	Q7CH40
rogid:+w5PXCh9ng3aGIfmrfll4yWxnTM9606	rogid:MWCIxgGcY1uSG0GHXm5U2oiNvYc9606
O15479	rogid:cPnYJrPY+C5MFK1NzBHVAEbg9ZA9606
Q96AG4	P01100
Q59H77	P62714
Q6ZW49	Q92878
O14646	P49407-2
Q13614	Q8ZH40
P08575	Q81JT7
Q96PU8-6	Q9Y2X0
Q16795	Q9NTG7
O35717	P19235
rogid:FIs8KDEX9DdGe5AQ393UA28X6dk9606	rogid:TxX670ES4B4XjUTP8bq/QEag9s89606
Q92747	Q9UPT5-2
P26951	B0LPF3
Q15785	O75154-2
Q00403	Q15788
Q13526	P12023
Q3MJ40	P13423
Q81LC7	Q8N196
O95602	O15160
Q16514	P23511
Q86U90	O75884
D0PNI1	O75594
A8K401	P46821
Q9H205	O75970
B1A4G6	Q01105
