a_alias	b_alias
CAND1	USP32
COPS5	ATP1A4
IFIT1	SNRPB2
RPL26	DARS
TRIM21	UBD
RPL24	RPS25
CAND1	FAM103A1
SUCLG1	S100A16
NOS2	KRT8
RALA	MPV17
NELFB	EDC4
TLN1	DARS
RPL26L1	RFC4
SRPK1	LIMK1
PKP2	YWHAE
FUBP1	COPS5
CUL3	KCTD21
PHC2	LMO2
HNRNPF	DHX15
VAT1	PLIN3
ATF2	RAB14
PHF5A	S100A10
EIF4H	RBMS2
NDUFA7	MPLKIP
WDR70	UBTF
RPL4	RPL7A
RPS7	CDK2
SS18	HDAC1
SNRPF	PAFAH1B1
ARIH1	XPO5
WDR5	CUL1
TUBA1A	ATP5B
RPL22	GTF3C4
MRPS11	SRPK1
EDEM1	MMS19
CUL3	NDUFS2
SEPT11	SEC23IP
RPS5	PNO1
DDB2	TOP1
LAT	SPRY1
YBX1	PSMA2
PLK1	KLHL21
ITGA4	AKR7A2
CCT8	UBXN6
HSPH1	CTNNA1
CUL2	RPS13
RNF10	MEOX2
TRIM32	NOTCH1
RPS21	RPL10A
MRPS10	RPL9
TPRKB	THG1L
ITGA4	YWHAG
RCN1	UFM1
UCHL3	UBA6
SH3BGRL3	AHCYL1
TIMM44	SARNP
CAD	TUBB2A
INPPL1	LRRK1
FZR1	PTTG1
KRT7	ATF2
TPP1	DNAJA1
CANT1	UBD
TOMM40	SBDS
SSSCA1	TKT
CTCF	TFAP4
EMC2	CFTR
CSDE1	CUL3
AGXT	BMI1
THRAP3	PHGDH
ALB	APOC2
MRPL45	MRPL9
PAF1	MDC1
UBE2D2	UBE2M
GAPDH	CUL1
SNRNP70	MRPS26
RUVBL1	COPS5
PSMD3	PSMB4
UBL4A	RPL18
RPL38	RPL10L
MRPL4	RPS18
RHOT2	RPL9
ETF1	RTF1
MYH9	ATP5A1
LAMTOR3	RAB5C
SNRNP70	SNRPD3
LATS1	FOXL2
ZNF16	ENO1
COPS5	RPL27
CUL1	MRPS26
ITGA4	HIST1H1C
NAMPT	ASS1
CAPZA1	PAXIP1
ITGA4	MCM4
DHX9	NMT1
EIF5	G6PD
TUBB2A	CAPN2
CAND1	MRPL39
BTG1	CUL1
MED26	TAF6
TUBB6	CAMK1D
NOTCH1	RFC4
DYNLRB1	MRPS26
NUP107	TP53BP1
MEX3D	YWHAH
RPS8	RPL23
FASTKD2	IRF2BP2
SPSB4	CUL5
DSP	TECR
EIF4A3	POTEJ
JAK1	MAGOH
FBXO6	PON2
MYH10	HSPA5
COPS5	PCBD1
IFNB1	CREBBP
SART1	PRPF3
THOC7	ZNF606
RPA1	RNF4
HNRNPA3	MRPS26
VPS26B	UBA6
RPLP2	GJA1
CUL5	EEF1A2
PYROXD1	DHX16
WDR5	NEDD8
ERP44	CKB
TACC3	RAB14
ALB	DDB1
VPS4B	ZNF585B
UBE2C	USP34
MAT2A	CAPNS1
STT3B	PTRH2
PSMB3	PSME1
FAF2	UQCRQ
BRIP1	MMS19
RPS26	RPL27
RHOT2	HNRNPF
RPL24	RPL14
MRPL53	PFN1
MRPL41	MRPS9
ZBTB7A	EEF1A1
PAXIP1	SMC2
HIST3H3	TAF8
KLHL18	DCUN1D1
UBR1	CBX8
HNRNPA3	COPS5
UCHL3	ZFYVE19
USP1	PHF7
NDUFB7	UQCRQ
MAP2K7	MAPK1
CCND3	CDK2
VIM	FOXK1
TMEM177	MRPL38
CUL1	PSMF1
RPS21	CUL3
GNAI1	GNAI3
COPS6	KRT75
CAND1	PARP1
RPS10	RPL10
CUL2	DCD
LAGE3	MT1A
BAG3	MVP
HIF1AN	UBD
ATP6V1C1	ATG7
CUL2	CTSD
SF3B3	SF3B4
PPP1CA	BHLHE40
ASS1	ATG3
RPS26	RPS27
TOMM40	NIPBL
DTX3	USP21
LETM1	C12orf57
SEC23IP	ZNF518B
YWHAE	MARK2
TBCB	UBFD1
SAP18	PHGDH
CLTC	DCUN1D1
RNF32	IFIT3
MRPL17	MPV17
RPS15	ELAVL1
OSBP	SAMHD1
RUVBL1	ATP6V1B2
RPS12	RPSA
EIF5	UBFD1
RPL38	RPL21
SUMO1	CTNNB1
DYNC1LI2	PRUNE2
SAMHD1	SEC23A
RAE1	CUL1
EIF3I	METTL18
BARD1	WDR61
GTF3C4	EZR
ITGA4	CAPZA1
RPL22	RPS23
CUL1	SNRPB
RPP38	PSMB1
RPSA	RPS18
CKB	CDK2
SRPK1	CLK1
NFATC1	ETS1
HSD17B12	MMS19
PAXIP1	CDK9
MRPL14	MRPL39
DCAF15	DDA1
FASN	CUL3
QARS	RPL27A
CUL1	PCBD1
BHLHE40	RORB
FBL	PRPF3
POMP	CUL1
KRT2	CUL3
YBX1	ATP6V1E1
VDAC1	MAPK1
CD2BP2	TBL1XR1
DHX9	HNRNPF
VAV1	CD5
INO80C	CHRAC1
RBM8A	PSMB1
FASN	TP53BP1
PRPF6	DDX18
GATA3	CEBPD
CUL5	EEF2
HIC2	LIG4
RILP	SNF8
ITGA4	NUDT21
P4HB	ACAA2
CASP3	CDK2
PRKAG1	EIF3G
MMS19	CDKAL1
S100A4	ZZEF1
RPS21	CUL1
CAND1	RPS17
BCAP31	MT-CO2
STAM	PJA1
TRA2A	SNU13
LIG4	ZNF428
LNX1	RASL11B
HIRIP3	SEC23A
RPL38	IARS
WIPF1	ROBO4
MMS19	DCP2
CMYA5	EPRS
RPS27L	RPL12
PTCD3	PLP2
CALR	HSP90B1
TBCB	EIF5
SDHA	UQCRFS1
RPL4	GRK5
SLC25A5	RPL7A
FAF1	XPO7
HDAC1	BMX
NIFK	RPL18
VPS4B	SSSCA1
NNT	PRPF3
NSMCE2	STAG2
CUL5	RTCB
LMAN1	CANX
POLD1	PURB
COPS5	ZFR
PSMD2	CCT2
DFFA	EIF5
COPS5	CDK4
NT5C2	GNPDA1
RPS3	RPLP2
DNAJC10	CUL3
TFAP4	RAD50
HIST1H1B	H1FX
YWHAH	CDK2
LAMTOR3	PTRH2
TELO2	KRT15
TARS2	UBD
OSGEP	ERP44
NUDT21	FAF1
RPL27A	RPL6
TNKS1BP1	SPC25
ZFAND5	UBLCP1
RPS14	CDK2
BAG3	GORASP2
SUMO1	MRPL27
HMGN2	CDK2
PLCG1	EHD4
RPS17	NOS2
RPSA	RPS15
PSMA5	PSMD3
CUL1	RPL15
WDR43	VCP
LIN28B	COPS5
RBPMS	FRG1
EEF1B2	RPS2
SRPK2	RSRC2
RPS14	RPL11
SEC23A	NARS
SEPT11	NABP2
LSM1	PRPF3
DYNC1LI1	AKAP12
EXOSC1	DIS3L
VPS26A	PTPN23
NDUFA12	MMGT1
GLRX3	RCN1
IPO8	CBX5
CLU	SLC4A1
ACAA2	VAMP2
PTGS2	PTGIS
CAND1	ELAVL1
RPL15	RPLP0
UBE2R2	UBR7
GPRASP2	HAP1
SRSF9	MRPS26
HTR2B	LNX1
DYNLRB1	AKAP12
RPS14	RPL18A
TMEM43	MRPS5
PLEKHF2	TNFAIP8
RPL4	RPL10A
GNB2	GNAI3
EIF4A3	ACTB
TUBA1A	TUBB2A
TSR1	BARD1
CDC20	HDAC6
SUMO3	ZNF675
MYH10	ACTC1
BCAP31	VAMP2
USP21	TRIM8
RPL32	RPL7A
HDAC2	AIRE
CFDP1	SRCAP
FIS1	CREB3
NPLOC4	UBA2
CAND1	HNRNPL
TM9SF4	UQCRFS1
COPS5	CDK2
COL7A1	LRRC57
CFTR	SNX4
BARD1	POLR2B
LAMC1	SRPK1
PAXIP1	NME4
NSUN2	THG1L
HSPA5	ATP5A1
SRP14	NPLOC4
TP53BP1	UGGT1
SSSCA1	NEURL4
THOP1	CHRAC1
YWHAB	SMS
ITGA4	HIST1H2BM
FOXK1	METTL22
RIDA	SCO2
CRYAB	HSPA4
HIST3H3	ERAP1
MDC1	PHB2
CALR	P4HB
SRPK2	DNAJC8
VPS25	VPS26A
RPL21	KARS
FKBP10	PPP1R7
COPS5	RPS18
ACTA1	UBL4A
NBN	TERF2IP
MRPS7	MRPL28
RUVBL1	CUL3
DHX9	RHOT2
EIF4A3	RPL10
DDB2	COPG1
FKBP9	UBR7
VIM	UBD
YWHAE	RAB11FIP2
USP20	PJA1
SRPK2	DAW1
VCP	USP10
RPL8	CUL3
SRPK2	ARHGAP12
RPS26	EIF3CL
RPS26	PRUNE2
COPE	VCP
EIF3M	EIF3G
NDUFV2	NDUFV3
EEF1A1	RPL6
LIG4	KIF3A
RPLP1	RPL12
RPS15	RPL21
BHLHE40	FBXL15
KLHL23	DCUN1D1
TUBB4B	CDK2
TGFB1	CILP
CORO1C	UBASH3B
ACTA1	GJA1
ATP6V1B2	UBE2V1
FBXO6	GAA
STRN	SF3B5
CAPZB	CD2AP
PSMA6	PSMD2
LARS	KARS
ATF2	TIMM9
THOP1	PTMS
RPS5	RPL23
COPS5	DDX56
YEATS4	UBTF
PSPC1	RANBP17
TRIP6	TTC1
ITGA4	HIST3H2A
SRPK1	SSRP1
TDG	RNF4
KLHL22	CUL3
MRPL15	COPS5
MRPL58	ERGIC1
USP11	GARS
TUBB6	CAMKMT
RPS21	RPLP2
PRAME	RPL10
BUD31	UTP14A
POLH	MLH1
NCSTN	DPF2
SMC5	SGTA
UBD	SNX29
HP1BP3	CUL3
SRPK1	KCNN2
RPS3	NOS2
MYPN	DHX8
SF3A3	PRPF3
CHAMP1	MDC1
TMEM54	HDAC1
SNRNP70	UBQLN1
ACTN2	SUMO3
GDI1	CDK2
IDH2	CDK2
CUL5	ATP5A1
TAF13	HIST3H3
AFF1	EAF1
SF3B3	CCT2
TSR1	RPS16
CHCHD2	ABCC2
SNRPA	IFIT2
EIF4A3	WIPF2
IDH3G	TIMM44
SFXN1	UQCRFS1
KRT75	CUL5
TUBB4B	CUL3
COPS5	UBB
SENP3	USP21
PDHA1	DCPS
MED4	MED6
LIG4	PEX10
MRPL40	MRPL15
SUMO3	ZNF91
TSR1	RPS8
STIP1	SSSCA1
FBXO6	GUSB
TOMM70	ABCC2
LDLR	APOH
DNMT1	UHRF2
SRPK1	EPB41L4A
CNOT7	TNRC6A
SUGP1	SPR
CAND1	ATXN2
NAMPT	CUL5
COPS5	EIF2AK3
ERCC3	NEDD8
WDR18	MDC1
TUBB4A	CLN8
GPI	NEURL4
IL2	NFATC1
LDHB	CKB
RPL18	DCUN1D1
KIAA0196	ROCK2
TP53BP1	ZBTB10
SRSF10	SNU13
COPS5	RPL15
MED26	TAF13
UBL4A	RPS7
RPL26L1	MAGOH
SNX8	ZWILCH
CAND1	RPS8
PHB2	ARFGEF3
TPRKB	LAGE3
CAND1	SLC25A6
RPL14	RPL21
SNRPD1	COPS6
C11orf58	HSPD1
SUMO1	RAN
PDIA6	HSPA5
YWHAQ	LCK
CBLB	TGFB1I1
RARA	PRAME
RPL24	RPS27L
YAE1D1	ORAOV1
ATP6V1A	DARS
NIT2	TMED10
TTI1	NUP50
PSMA2	ZC3H4
STIM1	SEC22B
COPS5	MNX1
CLNS1A	UBQLN1
MAP3K11	TRIM5
PAK2	SFN
ZNF773	CBX5
RBM12	IGBP1
SRPK2	ABL1
DHX9	UTP14A
HIST1H2AD	HIST1H2BB
BARD1	CDK9
S100A9	SSRP1
PSMB1	EPAS1
SRP14	DPP8
UBQLN4	AHCYL1
RPS11	NOP58
IBTK	CUL3
SF3B4	TBL2
FAM3C	SFXN3
VCP	ACTN4
RNASEH2A	RNASEH2C
CLU	ZWINT
UBD	PSMC5
SRSF10	SRPK2
RPS16	HSP90AB1
KIF5B	RABGAP1
CUL2	GLDC
GNL3	RPL23
RAD1	MSH2
HIST3H3	JADE3
CUL3	RPL30
USB1	CDC5L
RPS21	RPS17
MRPL23	MRPL9
ELP4	HINFP
CAND1	PHAX
UBE2I	UHRF2
SNRPE	IFIT2
SRPK2	DRG1
PRKCDBP	RPL21
S100A16	RTN4
LYL1	CCDC149
HSPA9	CDK2
SLC38A2	FLOT1
FLOT2	UQCC3
VPS72	ZFC3H1
COPS5	DCHS2
RPL24	RPL15
IVNS1ABP	VPS35
TMED9	ACOX1
PSMC2	MRPS16
UBE2T	UBE2M
MCCC2	IFIT1
MLEC	RPS16
VPS35	THUMPD3
KAT2B	WDR5
SEPHS1	CUL3
IK	SRSF5
SRPK2	ARL6IP4
DYNC1H1	EIF3K
MIF4GD	HINFP
RBM23	SRPK1
EIF3A	RPS3
PARP1	NOTCH1
GP1BB	PTK2B
TRIM28	SUMO3
UBA1	CDK2
CAND1	TUBB1
ATP6V1B1	TACSTD2
CAND1	POLR2B
GLRX3	IDH1
PDIA6	CDK2
AP3S1	SSSCA1
ITGA4	RAB5C
FBXO6	LAMB1
TUBA1B	SLC6A3
CCT5	CUL3
CAND1	SF3A3
ITGA4	HSD17B10
TRIM21	CBL
DCAF8	COPS3
SRPK1	PELI2
VCP	RPS9
METTL16	FAM50A
CCT4	P4HB
RPSA	RPS23
CALR	GRK5
NOLC1	UTP14A
AMFR	MDC1
HNRNPH1	HNRNPL
PSMA1	SEC23A
DCUN1D1	KLHL15
DCUN1D5	CUL3
PPIA	GJA1
CBX5	PPP2CB
YBX1	TUBA4A
DSP	VCP
EEF1A1	MAGOH
YWHAG	CUL3
METAP2	GBP1
KCTD12	GNE
MOGS	TECR
MRPL9	MRPL3
TCEAL4	UBA2
RPL8	RPS3A
CUTC	PRRC1
TOP1	IRF8
RPL37A	RPS16
GAPDH	YWHAG
CUL2	KDELC1
COPS5	KRT1
RPL14	RPL18A
EPHX1	HPDL
HSPA5	GJA1
OXCT1	TMEM177
EPRS	TRMT1
SENP8	CUL1
TUBA4A	MYH9
RPS11	RPS12
RPS9	CCNT1
SRPK1	EIF3M
TRIM2	MTRNR2L1
UBA2	P4HB
TRIM28	CCDC6
ARIH1	ANKMY2
PFN1	ZNF16
SOS2	LRRK1
MRPL55	MRPL39
THOC7	TRMT112
DCUN1D1	COPS3
CAND1	CARS
CCDC121	NUP62
CUL2	KRT9
LIG4	BBOF1
EIF4A3	KRT75
RPS23	RPS16
SMC4	TBC1D4
ZNF281	MMS19
MRPL3	MRPL42
EIF3A	RPS23
CACNA2D3	CREB1
RITA1	HOOK2
RPS21	RPS3
RPL7A	RPL29
IBTK	PRKD1
ALB	AHSG
CLNS1A	PGAM1
GADD45GIP1	MRPL12
BCL6	NACC1
SERPINH1	HNRNPA1L2
HIST3H3	PHF2
NDUFB8	MMGT1
SRPK2	MCOLN3
RHOBTB1	COPS5
RPS16	NCL
SRPK1	YPEL3
PKD2	ATP1A1
ABL1	POLR2A
S100A11	IGBP1
CSE1L	PDIA3
CAPNS1	YWHAG
CTNNA1	XPO7
SH3BGRL	PSMA5
MAP2K7	JUN
PHGDH	SSRP1
IK	SRCAP
CAPN1	LDHAL6B
VCP	ZFR
SRPK1	ASXL1
S100A4	SUGT1
SRXN1	RCN1
SRPK2	SNURF
PSMD11	PSMD3
HIST1H2BO	HEXA
QARS	IARS
ACAT1	TMEM65
CUL2	TRMT112
HSPH1	PLOD2
PDCD10	SGTA
ITGA4	STMN1
EHBP1L1	TFG
SRPK1	MBNL3
SPATA5L1	CUL3
STAT5B	RPRD1A
TUBB8	TUBB2A
POLR2H	POLR1C
ITGA4	EPRS
CBX6	HIST1H1B
UBL4A	RPS10
PDCD10	PFAS
MDC1	HMBOX1
COIL	GTF2F1
RPS11	RPL7
KRT5	CUL5
DHX9	NELFB
NUBP1	PDLIM1
FEN1	PFDN1
CENPI	CENPN
TULP2	SRPK1
KRT5	MAGOH
TRIM47	CUL1
CUL2	RPL18
WDR82	GRK5
RPS3A	CUL1
DLD	NDUFA9
RRS1	RANBP2
RPS5	CDK2
TMC1	COPS5
RPS7	RPL6
LSM7	ZBTB8B
RBBP7	DDB1
RPL37A	RPS27L
CUL1	HNRNPF
JUP	PDE3A
CLTCL1	CUL3
EXOSC4	H1FX
ATF2	CALR
RPS11	RPS21
ATF2	RHOC
RBM12	SDHAF2
GJA1	RPLP0
COPS6	SDHA
MBD3	DDB1
INPPL1	MLF2
DYNLL1	RPS2
GINS4	NUDCD2
CAND1	RPL18
USP21	ESPL1
LDHB	SUMO3
ZC3HC1	EHD4
UCHL3	TRIM27
FOXO3	CDT1
TCERG1	THRAP3
RANBP2	HSPA1L
SETD7	DPY30
BTBD1	CUL3
TRIM46	OTUD6A
NUP160	CUL3
ABCE1	MMS19
LSM11	TOP3A
PAXIP1	STRN
EIF2S1	DARS
XRCC6	PNKP
CUL1	HSPA9
UNC13D	CUL5
ITGA4	RPL27A
IGBP1	PFDN1
RPS21	RPL6
RSL1D1	NOP56
MDC1	DTX2
RMDN3	FAM3C
SRPK1	MRPL43
FBL	RPS2
TIMM13	CUL1
CAND1	SNRPB
QARS	TRMT1
COPS6	UBE2M
DYRK1A	RB1
SACM1L	COPE
DHX9	GRK5
TRIM28	CDK2
COPS6	CDK2
SIRT2	RIPK1
CUL5	XPOT
CAND1	DUSP6
FHL3	MTUS2
RPL8	COPS6
NIT2	MRPL12
TUBB6	PCBP1
CARM1	CUL5
RANBP9	NOTCH1
PCNA	FOXO3
VDAC1	SUGP1
ALB	RLF
ATG7	SNX2
MPP5	UBD
CLUH	TRIM16
MRPS11	SAMM50
BBS2	UBD
CCT8	CUL1
ELK3	TOP1
FBRS	YAF2
ITGA4	HIST1H1B
CDK4	UBTF
COPS5	SDHA
LGALS7B	CDK2
GSS	ECHS1
SF3B4	SNRPA1
PPP4C	CUL3
DSC1	UBASH3B
HNRNPDL	HNRNPF
RPS16	RPS27L
LGALS3BP	UBD
HIST1H1C	CUL3
AURKB	FZR1
JOSD1	USP21
TYMS	SSSCA1
RPS8	RPL27A
VDAC1	VDAC2
IARS	RPS27L
CAND1	MYO10
TUBB4B	PEX14
NSUN2	PPP2CB
RPL32	CDH2
SUGP1	STOM
UBL4A	UBQLN1
RPUSD2	GTF2A1
CNDP2	GBP2
EIF4A3	CAPZA1
ATP6V1B1	RALB
PLOD2	FARSB
UBQLN1	UBE2C
PAK2	EEF2
TALDO1	CHRAC1
DGKQ	EZR
SART3	PSMA5
CD2AP	LARP7
S100A10	TMEM65
ATP6V1C1	TYMS
LAMTOR3	NDUFB7
SAP18	CDK2
RAD23A	HEXA
ZMPSTE24	S100A10
CCDC71	UBD
RAD23A	UBA1
SRPK2	PDE7B
SYAP1	PSMA5
RPRD1B	RANGAP1
TRIM21	UBE2C
ITGA4	PPIA
SDHB	PIGS
VPS26A	ZPR1
RPL23A	CUL5
UPF2	MMS22L
ASB6	EZR
LRRK1	DNAJA1
ARIH2	NOTCH1
PAPOLG	DHX29
CAND1	HSPA4
ACTA1	BRK1
CUL3	FBXO3
UBE2L3	UCHL3
CUL2	GSTP1
HIP1	BFAR
XRCC6	FARSB
NFYB	COL11A1
RPLP1	RPL19
RPS3	NOP56
RPL4	RPL18A
UBASH3B	DNAJA1
RUVBL2	UBD
VCP	GGA2
STON2	TOR1A
PAXIP1	PELO
SPG21	DTX2
KRT9	CBL
TMED7	SEC23A
PPIL1	SRPK2
MED26	ICE1
ETFA	SORD
MED14	PPP6R1
DRAP1	RAD23B
MT-ND1	MEOX2
EAF2	ELL2
RNH1	ERO1A
LCK	SOCS2
EIF3A	DYNC1I2
VCP	ANXA5
HNRNPH1	RBMX
RPS8	EIF3E
DHX38	UBD
TTC9C	UBA2
MMS19	DUSP9
CUL2	RNF187
EIF4A3	RBM22
PPP1R2	DCPS
PJA1	ESPL1
NCL	MRPS26
UBE2L3	UBE3C
FBXO6	SSR1
FLOT2	MMGT1
UBL7	UBQLN1
ASB6	PROSC
UBL4A	PGRMC1
VCP	SLX4
NAA10	VPS29
THADA	SRXN1
PSMA5	CLNS1A
ITGA4	SND1
SHKBP1	DCUN1D1
USP28	ATXN3L
CCT2	CAMKMT
RPL37A	RPL6
ZYX	RCN1
PTGFRN	RPL6
NPLOC4	HNRNPL
KIFC3	C1orf109
OSGEP	C14orf142
GJA1	SOD1
EEF1A1	HNRNPL
TP53BP1	CAPZB
HSPA4	RPSA
CUL1	QPCT
DDB2	NEDD8
PEX14	TUBG2
SEC24C	XPO7
CDKN2C	ATM
DPF2	CUL3
CAND1	GAR1
SOCS3	REL
RPS7	RPL23
BARD1	MT-ND1
PSMG3	CUL1
UCHL3	NT5DC1
SDHA	SQSTM1
AFF1	POLR2A
RPS11	RPS10
RPL24	RPS3
RPL22	RPL30
CUL5	LDHA
MMP9	CREBBP
CREB1	CRTC3
NDUFS3	CUL3
CAND1	SND1
SNRNP200	PRPF8
PFAS	SEPHS1
SUGT1	C11orf58
PSMC2	TUBB
RPS12	PNO1
SAP18	SEPT2
CBX8	PAXIP1
PPP1R2	PDHA1
HSPA4	GRK5
USP39	ZC3H18
RPS5	SNRPA1
RPL7	RPL23
EIF2B3	IGF2BP3
YWHAB	LDHB
NEDD8	PABPC1
TMED4	IKBIP
VPS26A	UBXN7
DYRK2	DYRK4
GTF3C4	METTL22
CBL	KRT3
CORO1B	ETF1
ITGA4	FUBP1
CAND1	FAM120A
IGBP1	SIN3A
IRF2BPL	DNM1
ZW10	CLASP1
ITGA4	DDX5
PABPN1	CUL1
BARD1	SLFN11
SUMO1	DHX30
MRPL9	MRPL39
YEATS4	BRD3
LAMTOR3	MRPL51
UQCRFS1	ZNF454
MRI1	LRRC40
ITGA4	CLIC1
BARD1	CPSF6
TUBB4A	GJA1
TMEM256	GPI
MCM6	TP53BP1
RPL10L	S100A10
HDAC2	DPY30
RBM3	CAND1
SRP14	COPS5
CAND1	HSPA9
DLD	UQCRC1
DNAJB1	HTT
COPS5	LUC7L3
THOC7	THOC3
THOC1	UTRN
PDXK	CUL3
MRPS28	NDUFB9
HNRNPH2	COPS6
CORO1C	VPS26A
ATP6V1B1	FLOT1
LRRK1	ASAP1
RPS9	RPS17
RPL10L	RPS25
HIST1H2BK	RNF20
GDI1	RAB4A
CLNS1A	NOS2
CENPK	CENPN
KRT71	EIF4A3
RPL37A	SNU13
PDIA6	GTF2A1
HSPA1L	DCUN1D1
SNRNP200	TUBB
DVL2	YES1
RGP1	UBD
ZCCHC8	CUL3
BNIP2	FRK
TFAP4	UHRF2
RPL10L	RPS16
UBL4A	SUGP1
MRPL13	MRPS9
TUBA1C	UBXN6
SRPK2	NCBP3
RPSA	RPL29
CAND1	DDX10
YBX1	SNRPD1
TTC1	NCBP1
TCF4	IRF7
ALB	KRT16
DLX2	SUMO3
POLR1A	INO80
CAND1	SDHA
MRPL58	NDUFB7
COLGALT1	HSPD1
THUMPD1	NAP1L1
SRRM2	COPS5
CAND1	XRCC6
RPL38	ZC3HC1
EGR1	GPN3
TP53RK	ACTR3
IDH3G	SBDS
SRSF2	TMEM126A
CS	UBD
RPS3	CUL1
RARA	SETD2
MAP1LC3A	GABARAPL1
MRPL14	SARNP
MCTS1	PROSC
NUMA1	RAE1
PCNA	KCTD10
PHGDH	GTF3C1
UBL4A	MRPS22
CBX8	DIMT1
UBD	FBXO45
RPS21	MRPS21
SFPQ	TOMM40
RPL36	DARS
UQCRH	NENF
MAPK1	ICK
RPS23	RPL7A
ERCC8	CUL5
MRPL40	MRPL39
TNFAIP3	RNF31
RPS26	EIF3K
MRPS10	MOV10
ATP6V1A	PTGR1
MRPL3	MRPL39
NUP153	DPY30
THOP1	IDH1
PAK2	UBE2V1
TRAF4	PTK2B
EMD	UBD
WDR36	MMS19
MEOX2	VEZF1
CTNNA1	GARS
IRF2BPL	ETFB
TSR1	POLR3B
CUL1	RPL23
NELFB	FKBP3
NFATC2IP	TRAF6
KIAA0196	CD2AP
VASN	SRSF5
CSE1L	USP1
TMTC2	CUL3
RPS14	COPS5
EEF1A1	RPL18A
IFNB1	NFKB1
RPL37A	RPS26
SRSF9	SRPK2
PSMA5	DARS
EEF1A1	RPL21
AARS	TOM1L1
TUBA1C	TUBB
TAB2	MAP3K8
MED17	MED21
PDIA4	MYO1E
RPA2	NUDT5
RUVBL2	DKC1
TUBA4A	TUBB2A
EIF4A3	ANP32A
RPS12	DYNC1LI1
IFT52	UBD
RPL37A	RPL22
SRPK2	ZNF321P
SEPT2	DYNLRB1
EGR1	BCL9L
COPS6	USP7
RPL28	CCNDBP1
RPL36	HNRNPDL
KPNA4	CBX5
RANGAP1	BAG1
RPS11	RPS8
RPS3A	RPLP1
IKBKE	UBE2V1
CAND1	HMGB3
KLHDC10	DCUN1D1
DHX57	CAND1
RPS3A	NOS2
SND1	UBD
CNOT1	TNRC6A
XPO7	UBE2I
MAD2L1	CUL3
FTSJ3	CUL3
SCCPDH	PAXIP1
NANS	NPEPPS
GDA	SORD
STMN1	AHCYL1
PGGT1B	PDE12
BHLHE40	PPP1CB
AIRE	HDAC1
RRM2	PCMT1
THOC7	S100A13
RPL37A	RPS8
CDC26	ANAPC15
DDX5	WDR4
EIF1AY	CUL3
YBX1	FKBP3
EGR1	TM2D2
SLC25A6	TIMM13
TNRC6C	PAN3
VIM	RCC2
RAB5A	ATP13A2
TMEM43	ZMPSTE24
NSUN2	PFDN1
LIG4	PA2G4
RPL10L	RPL14
RPL38	EHD4
RPL7	RPL10A
HSPE1	RBBP7
RPL14	RPL12
SNW1	MAGOH
KHSRP	RAE1
RRS1	NOLC1
GAPDH	HNRNPA3
RPS7	RPS18
RPL36	KARS
COASY	TSTA3
EEF1B2	RPL7A
MRPS15	CUL3
CREBBP	IFNA14
LAMTOR3	ATP6V1E1
HRAS	RNF115
RPS8	NIFK
CUL1	DARS
TAB2	TGFBR1
YWHAQ	PKP2
DSP	CDK2
THTPA	USP7
ERCC3	UVSSA
RNF185	USP21
SLC38A2	COX5A
PRPF19	UTP14A
RBAK	SUMO1
PSMB3	PSME4
CAND1	HP1BP3
VCP	PTPN23
TAX1BP3	TMEM65
GTF3C3	CPSF2
MRPL15	MRPL57
CREBBP	IFNA7
COPS5	DYNC1H1
ILK	HSPH1
CUL5	DARS
PRAME	RFC4
AP3S1	AP3M1
RPL10A	RAD18
RPS3	RPS17
NUP62	FUBP3
IFIT1	TOE1
LAP3	LIG4
TRIM24	NCOA1
DYNC1I2	EIF3B
WDR61	HEXA
SHKBP1	NEDD8
NEDD8	RFC4
RPS25	UBL4A
RPS21	PSMD2
TOMM70	TRAF6
ACTG1	ACTBL2
SMC3	NIPBL
RPL10L	RPL7A
NCSTN	RBM25
ADORA1	ATXN1L
NDUFS3	SAMM50
TRIM28	CAND1
RPS7	RPS29
TOMM40	C1QBP
ZFP1	CBX5
DENR	DMAP1
PAFAH1B1	PAPSS1
RPS2	RPL21
CHD4	SNAI1
SNX2	CTTN
KLHL26	CUL3
CAND1	DDX52
AARS	DPP8
MRPL30	MARCKSL1
CLP1	HCFC1
TUBB6	AHCYL1
THG1L	RANGAP1
MTAP	UROD
MED10	EPAS1
MTPN	MTAP
CSNK2A2	TOP2A
CDK2	NACA2
CLPTM1L	UQCRQ
CAPN1	RPS6KA1
CUL2	POLR2A
ITGA4	HSPD1
FBXO6	H6PD
SH3BGRL	PSMA1
DHX9	RPL6
KIAA0907	CDC5L
RPS15	RPL6
SARS	ASF1A
UBL4A	RPL12
VIM	CUL3
TMEM11	CLN8
YWHAQ	RNF11
HK2	NUDCD3
SERPINH1	UBE2B
TRAF6	NLRC3
RPS21	RPL9
SRPK1	RBMS2
CLTC	CUL5
PFN1	ACAA2
MRPS21	MRPS9
DPY30	LAMB1
UBR1	ATP6V1A
MMS19	POLA1
RPL37A	NKX3-1
RPS9	EIF3E
PSMD13	ADRM1
EXOSC8	METTL22
RPL21	EEF2
CCT8	CCT2
TSKS	USP10
THOC1	NCBP1
PHKA2	MMS19
EIF3A	NAP1L4
COPS5	S100A9
IK	NOLC1
UBE2R2	RBX1
MRPS25	MRPS9
CWC22	GRK5
RPL7A	RPL27A
HMGN1	PPIP5K1
TTC9C	UBE2C
SMAD1	HGS
DDB1	STRIP1
FBXL4	KDM4A
