a_alias	b_alias
ENKD1	CALCOCO2
COPS4	RCBTB2
PLCG1	LAT2
UTP14A	SAT1
SDC1	PTN
C1QA	C1QB
TRAF2	NGFR
FYN	HNRNPK
ZBTB48	ZBTB8A
FOSL2	ATF2
RHPN2	TGFBR1
SMAD2	UNKL
TRAF3	TRAF3IP2
YWHAG	MAGOHB
PLCG1	SYK
PFN1	DLG5
SLC9A3R1	MSN
PBX2	MLKL
ARHGAP18	MPHOSPH6
BUB1B	SNCG
POLA2	AKTIP
HLA-G	COPB1
SAT1	SAT2
AXIN1	NCK2
NECTIN1	AFDN
APMAP	LOXL3
EGFR	STAT5A
SPTB	EPB41
STT3B	RPN1
PAXIP1	TP53BP1
PCNA	DNMT1
DPPA2	VTA1
EIF3A	EIF3J
FRMD6	MLH1
POLB	NEIL1
TTF2	SKIL
ACTR3B	ACTR2
TTPAL	TGFBR1
KCNJ12	SNTA1
STT3A	CSDE1
GSK3B	NIN
C3	C5
RIPK2	UBE2I
FAM127B	UBQLN1
WBP4	SNRPA
RAD54B	CDC23
VIM	KRT20
MAPK8	ELK1
SERPINA3	CTSG
LSM1	RRP1B
SMAD1	FOXG1
DRAP1	FOXH1
COPS6	SAT1
CCR6	CCL20
SMAD3	PSMD11
MGAT4B	LRSAM1
KCNJ15	IL16
ACTR3B	ARPC3
BNIP1	BCL2
EIF3J	EIF3D
CA2	SLC4A1
ICMT	RHOA
GLI3	STK36
IL2RA	IL2
FATE1	RNF183
PTPN6	JAK2
POLR2H	POLR2G
TBP	UBTF
BRCA1	FAM175A
NRIP1	HDAC3
EPS8	DVL1
GAB1	GRAP2
CASC3	EIF4A3
SMAD4	ATF7IP
AKTIP	CEP126
BAG6	IKBKAP
RBM48	ID2
CHIC2	MDFI
SP1	HDAC1
REV3L	MAD2L2
MDFI	CATSPER1
HMGB1	HOXD9
SH3PXD2A	ADAM15
STAT3	CREBBP
PTPRF	PPFIA3
ARL4D	DNAJA1
SNRPF	SNRPG
SUMO1	SMAD4
UBE2E3	TGFBR1
CCDC90B	TK1
GHR	PTPN11
NFYB	TBP
CIDEA	ZBTB16
NPR3	NPPC
WRN	BLM
IL2RB	IL15
RALGPS2	YWHAG
PDK1	RPS6KB1
LAMA2	DAG1
SMAD3	SMAD4
HDAC4	CBX5
HSPA4	REL
HMGA1	ORC2
PSMD2	ADRM1
BTBD2	RBM48
PPP5C	GNA13
CBS	FXR2
UBQLN1	P4HB
LDLR	LRPAP1
FBXW11	BTRC
BATF	CEBPE
HSF1	YWHAE
EHMT2	C10orf12
ITGB1	ITGA9
ZFAND6	TRAF2
HTR1A	S1PR1
SNW1	HDAC2
SLC9A2	CHP1
COPS5	COPS3
MMP2	BCAN
MCRS1	CCDC85B
LYN	PPP1R8
NTRK2	BDNF
ATP5B	ATPAF1
LMO4	MERTK
XAB2	PPIE
PTPRZ1	MDK
CREBBP	JUN
DYRK1B	DCAF7
FHL2	CTNNB1
SLC3A2	SLC7A7
SMARCB1	XPO1
IFNAR1	IFNB1
VIM	LOR
TNFRSF11B	TNFSF11
GDF5	BMPR1A
MAP2K7	ARR3
LRIF1	TK1
KMT2B	SMAD3
ATF7	JUNB
ITGB3	MYO10
PLCG1	SH3BP2
ING5	MCM6
PRKCB	BTK
THRA	NCOR2
ZBTB16	PLSCR1
IFT57	HIP1
PLEKHF2	GPBP1L1
GPRIN2	PLSCR1
PDK2	HTT
USP22	HEXA
EXOC8	PCM1
RBL1	E2F4
PXN	RPL21
VEGFD	KDR
IPO7	RAN
SMAD3	TFE3
BIRC2	UBE2J1
ARRB1	CYTH2
TOMM20	FEZ1
SLU7	CCDC85B
DXO	XRN2
DXO	EXOSC7
FAM46A	TBX4
RHEBL1	SMAD4
ZNF165	CCDC130
SCFD1	VCL
FASLG	FN1
RANGAP1	RAN
RUNX1	CEBPB
TIMP2	MMP14
EP300	JUN
GOT1	TMEM120A
BECN1	BCL2
CRKL	TYK2
TAF10	TAF6
PPP2R2A	PPP2R1B
VPS72	CCDC85B
CCDC116	CCDC85B
WDYHV1	RABAC1
CLK4	UBL5
GEMIN7	SMN2
SAE1	SUMO3
KCNB1	KCNG1
GTPBP3	PRPF3
SHC1	GAB2
LACRT	NID1
FBXL12	TGFBR1
GTF2I	BTK
TCEB3B	SOHLH2
GSTP1	PNO1
ANXA3	IGSF21
FAM96A	CIAO1
ECH1	CSTF2
COPS5	HAND2
RNF11	MYO6
DYRK2	RAD54B
FOSL1	CEBPG
TNNI3	TNNT2
TNFRSF1A	FANCD2
XRN2	EXOSC8
YWHAG	KIAA0408
PSMD11	PAAF1
PHYHIP	MAGED4B
ZNF337	CCDC85B
HOXA9	PLSCR1
CDK4	CEBPA
POLE3	POLE4
SRP68	SRP72
ZNF263	PLEKHF2
CASP3	HSPD1
CRYBB2	CRYGC
RBL1	MYBL2
KRT17	KRT6A
UPP1	VIM
UBR1	LAMA4
YBX1	SRSF9
PDCL	GNB1
HNRNPH1	NCBP2
FMR1	NUFIP1
TBP	RB1
IRF8	IRF2
XRCC6	GSE1
KRT7	LAPTM5
ABLIM1	CALCOCO2
S100A8	S100A9
SRC	SRF
MDK	LRP1
MAP3K14	CDC37
MAD1L1	NINL
RIBC2	JUP
IL2RB	STAT3
IL2	IL2RB
HSPA5	EIF2AK3
TP53BP2	PTN
CAV1	TRPC1
KAT2B	HNF1A
SMAD7	MAP2K3
EPRS	AIMP2
CDKN1A	CDK2
FRS3	FGFR1
POLA2	DDX24
ACTB	EMD
MYCBP	CFL1
TSC2	YWHAG
EP300	ING2
EGR1	NAB1
DIS3	NTMT1
RUVBL1	RUVBL2
TRAF6	UBB
POLR1B	ACTB
YWHAE	TOP2A
CCNK	KCNRG
ICAM3	ZBTB16
TANK	TRAF1
SAP18	RPS3A
EIF6	WFS1
CDKN1A	CDC6
VIM	ATN1
MDFI	ZNF707
EFS	SORBS3
DRD2	KCNJ6
SREBF1	FBXW7
MAPK10	DUSP16
WWP1	WBP1
MAP2K4	FLNC
PPP2R1B	PPP2R5C
SKI	SNW1
SH3GL3	EMD
TNFRSF1A	SUMO1
CXCL8	GNAI2
SMAD1	ARHGEF6
FADD	DDX24
CDC25A	YWHAB
EPHA2	PTPN11
HCK	PECAM1
TP73	MDM4
KRT18	HGS
CLTC	ARR3
ATP5C1	NGEF
DMBT1	SFTPA1
RBX1	CCND1
ARIH1	EIF4E2
RAB25	TGFBR1
VPS25	RHOXF2
PUF60	YWHAG
SMAD9	UBE3A
PURA	E2F1
RASSF9	PAM
FANCA	IKBKB
SYNCRIP	EPRS
SMAD3	ZBTB16
SNAPIN	SPAG5
HDAC2	SP1
SMAD2	ERBIN
FCGR2A	LAT
CCDC85B	UTP14A
GPS1	TBC1D17
FHL2	ITGA7
PRKCI	PARD6G
PIN1	BCL2
NLRC4	NOD2
FGFR3	HNRNPL
RBM48	CCDC106
PSMA1	PSMA4
EIF1B	EIF3G
COPZ1	COPG1
TNFAIP8L1	DVL3
MAX	MXD4
HDAC2	RCOR1
DGKZ	SNTB1
HOXA9	SMAD4
NKIRAS1	BMPR1B
CSE1L	RAN
PGAM1	ARL4D
ZNF74	POLR2A
FGF1	FGFBP1
SKIL	PPL
HDAC2	FKBP3
NLRC4	PYCARD
PLXNB1	MET
PEX13	PEX19
ERBB3	PA2G4
GLRX3	PRKD2
SLU7	PPIL3
COL4A3BP	RTN4
FZD9	MDFI
NFKB2	NFKBIA
COL2A1	ANXA5
EIF3F	EIF3M
MCM2	MCM3
IL2RB	STAT5B
SMAD4	RMND5B
ATXN1	FAM46A
GANAB	PTPRC
HSD17B14	DDIT3
TRAF1	TRAF2
KLRK1	MICA
SH3GL3	RER1
FADD	CFLAR
KIAA1217	FXR2
SMAD1	FBXO30
TRAF2	KANSL1
SIAH2	VAV1
EFEMP2	RHOXF2
DIEXF	MAGEA11
CRYAB	HSPB1
NFE2L1	JUN
SHC1	RET
ACTN2	DISC1
RARA	RXRB
HCK	BTK
FAM107A	BEGAIN
IL2RB	STAT5A
PSMD1	TRAF6
DFFA	NECAB2
PRF1	DDX24
TRAF2	RIPK1
HSPE1	CASP3
CCDC85B	FAM107A
TRIP13	NME4
SPARC	VEGFA
CCDC85B	EIF3H
PDCL	TCP1
NCSTN	APH1B
APPBP2	CHMP5
COQ9	ANO8
SLC9A3R1	P2RY1
NOC4L	USHBP1
KAT2B	MECOM
HDAC2	PPP1R8
ACKR4	CXCL13
SCGB1A1	CUBN
DRAP1	TTF2
ENKD1	BEGAIN
CCR10	CCL25
EIF1B	ACAT1
PPP1R15A	EIF2S1
IKBKAP	MRPL42
BMPR1B	CDK4
GABARAPL2	LRSAM1
ARF6	CYTH2
CTNNB1	PTPRJ
SLX1B	SLX4
WBP4	SF3B3
RHOA	CNKSR1
RPL4	MAP3K1
ROCK1	RHOA
BNIP3	TMEM11
HSPB3	PRPF4B
RABEP1	AP1G2
NIPBL	DBN1
EIF3A	EIF3G
AMBP	A2M
CDK7	E2F1
TP73	DENND4A
FBN1	MYOC
CLTC	AMPH
WBP4	SF3A2
EPHA2	EFNA1
MYOD1	JUN
EIF4A1	PDCD4
EPS15	NUMBL
DYRK1B	PCBD1
TGFBR1	OCLN
AK5	TRIM46
DAXX	SLC2A4
NUP214	XPO5
HOXA9	MEIS1
RNF11	UBAC1
JUNB	FOS
PPARGC1A	HCFC1
ASCC2	RPLP1
C5	C8B
VAV1	SYK
POLRMT	TFB2M
RPA1	XPA
CLDN3	CLDN5
RUNX1	ELF2
PTTG1	DNAJA1
BAIAP3	ADGRB1
PSEN1	APH1A
IFFO1	ACAP1
EIF6	HPF1
VCL	CIRBP
NCBP1	RNF40
PIN1	JUN
RAB5A	APPL1
SMAD2	ANAPC2
LALBA	B4GALT1
POP4	RPP38
PDRG1	MAP3K3
RBM7	HMG20A
UBE2N	RNF11
ECSIT	STRN4
STX1A	SNAP29
TRAF2	CDCA3
RAD52	UBE2I
ITK	LCP2
PTN	PTPRS
CRKL	GAB1
TNPO2	PIK3CD
ATF1	CSNK2A1
ERBB4	STAT5A
IPO8	SRP19
DVL2	PCBD1
DYNLL1	BCL2L11
SIK2	CRTC2
LGALS4	ARPC3
ABHD16A	SAFB
RPL8	ARIH2
CCDC106	KAT5
DIS3	EXOSC2
PAK1	NCK1
CUTC	LNX1
MCRS1	PBX2
RPLP1	SAT1
MCM4	SSRP1
HSF1	CEBPB
FRMD6	YWHAG
MED31	ORAI2
RANBP9	USP11
NSFL1C	ANP32A
IL22RA1	IL22
CASP3	MCL1
CD33	PTPN11
GRIA1	SDCBP
IKZF3	UBE2I
NUDT21	VCL
ARL6IP1	FDFT1
MAP7D1	COPS6
TBP	JUN
TFG	CEP126
WWOX	SF3A1
SMAD3	NOTCH1
UTP14A	TERF1
SPI1	CEBPA
ATF3	JUND
TBP	BCL3
TCEB1	USP33
SP1	HTT
CD9	ITGB1
NFKBIE	PPP6R2
ADAP2	EEF1G
FCGRT	B2M
UBA2	UBE2I
SNRNP70	WBP4
HSPE1	HSPD1
ANAPC5	ZBTB16
ILK	LIMS1
MYC	SP1
CCDC85B	SYTL4
PSMA1	PSMD6
HMGB1	HNRNPK
RABEP1	GAP43
TESK2	YWHAB
XRCC6	POU2F1
KAT7	SNAPIN
MYOZ1	MAGEA11
JAK2	YES1
NXT1	NXF3
MCM4	ORC6
KIF3A	MAP3K11
KAT5	PDCD5
MYOD1	SRF
CRTC2	YWHAG
AKTIP	GTF3C1
GADD45A	CDK1
TUBGCP4	KCTD17
PSMB1	POMP
IL10	IL10RB
FBP1	FXR2
IGSF21	ALDH2
EED	DNMT3B
TRAF2	IL15RA
APC	ERBIN
RPA1	BLM
ACTG1	VCL
WIPF1	WASL
CD59	SMAD4
ZNF512B	DDX27
C3	CFB
YWHAQ	CBL
DEFA1B	PFDN1
USP6NL	EPS8
VPS25	CHMP6
TAF10	TBP
FGF1	FGFR1
LSM7	NPY1R
KCNK3	S100A10
TPD52L2	TPD52
CTNNB1	PKD1
TAB2	IRAK1
EEF1G	EFNA1
VCL	HNRNPH1
E2F4	RB1
STAM2	HGS
YWHAB	SLC9A1
CDH8	CTNNB1
NDUFA4L2	KCNA4
JAK2	HTR2A
DIS3	EXOSC8
CRMP1	PLA2G2A
YWHAG	PRPF4B
APEX1	PCNA
CNOT7	BTG2
SMAD9	ARID1B
EGFR	EGF
SMURF2	RAB22A
COMMD1	CUL2
GADD45G	UTP14A
PCNA	CCNO
BAG3	PLCG1
PARK7	SNCA
FYN	ADAM15
CDC20	MAD2L2
CCDC85B	FBF1
TRAF2	SETD5
KHDRBS3	NUDT18
PAX6	IPO13
STK11	STK11IP
CEP97	CCP110
RFC1	HDAC1
MAX	MXD1
RB1	CUX1
CDC20	PTTG1
SKP1	FBXO6
TRADD	FAS
CAV1	PPP1CA
CCDC85B	EPS8
MED20	MED18
LRP1	LIPC
EED	PPP1R8
LRCH4	MDFI
PTPN4	GRID2
EWSR1	SSBP2
EP300	RELA
PCNA	CDT1
CXCR1	CXCL1
EIF5A	XRN2
EP300	NAP1L1
BIRC2	CASP9
DBP	JUN
STK19	PRAME
PRPF40A	FMNL1
EEF1B2	EEF1A2
CCDC185	CCDC85B
PXN	PRRG2
SRSF10	TRA2A
MCM3AP	ENY2
ATN1	LYST
EML3	YWHAG
QARS	TRAF2
CCDC85B	PRPF3
SMAD3	ARHGEF6
EGFR	SH3GL2
EWSR1	RMND5B
PHYHIP	METTL18
FBXW11	CDC25A
TRAF1	TNFRSF12A
USH1G	USH1C
EZR	PALLD
DLAT	PDHA1
RASL12	SMAD4
KHDRBS3	SIAH1
XRCC6	SERPINB9
ZRANB1	TRAF6
RIN1	RAB5A
MSH2	MSH6
RGS19	GNAZ
FICD	HTT
LBP	CFHR1
EIF3F	PTN
POLA2	POLA1
EP300	SMAD1
MAX	MXI1
PSMD11	PSMD4
EP300	YY1
PTPRK	PSMD11
CCND1	MCM10
THRA	MEF2A
SPIB	SPI1
PGS1	GABARAP
CXCR1	CXCL6
CUL7	RBX1
KRT18	KRT8
ACVR2A	INHBB
TAF10	ATXN7
STK19	SLC29A1
STRN4	PLPPR3
FDFT1	RUVBL2
TNK2	RASGEF1C
CREBBP	HTT
ASS1	ARAF
SORT1	LRPAP1
PAPSS1	UNC119
LSM1	NDUFAF3
HNRNPM	PXN
SMAD7	XRCC6
CETN2	SFI1
TK1	UNC119
PIN1	PTOV1
CCER1	MDFI
KPNA2	NFKBIB
HLA-G	B2M
SAV1	STK3
SH3BP5L	NINL
XRCC6	BARD1
PAX6	PBX1
BTBD2	ZNF512B
NTF4	NGFR
SMAD1	RHEBL1
CDC20	AURKA
CDC7	CDK4
PIN1	CSNK2A2
SNRPD2	LSM2
EIF3L	EIF3A
CDH2	JUP
HLF	DDIT3
POLH	REV1
IGSF1	ACVR2A
LCT	HSPA5
PFN2	IVNS1ABP
EIF4G1	PABPC1
CCDC158	FCHSD2
PSEN1	CASP7
KCNJ2	IL16
PTOV1	DMTN
CAV1	FAS
ZNF670	KIF1BP
TNFAIP3	TNIP2
RBL1	TFDP1
RBBP8	IKZF1
PCNA	HDAC1
VTA1	ZBTB16
NUDT21	EEF1G
JAK2	GRB10
ELL3	FTH1
VCP	TRAF6
USP53	TRAF2
SPRY1	GEMIN4
NUP153	XPO5
PLEKHF2	MAX
RASGRP1	DGKZ
CCL2	CCR2
CEP76	KIF1BP
GRAP	KIT
MBD3	HDAC1
VCL	PSMB1
UBA2	BRIX1
MCF2	RHOA
TARDBP	XRN2
SNRPG	COPS6
HDAC1	TGIF2
ARHGDIA	CDKN1B
SLC1A1	ARL6IP5
EZR	L1CAM
RBM8A	EIF4A3
DRD1	ADA
MAPK8	HRAS
POP4	POP1
EIF3E	RUNDC3A
PSME1	EMG1
NFKB2	IKBKB
GPKOW	DHX16
FYN	SKAP1
PLCG1	RHOA
YWHAG	ARAF
BAX	BCL2
CD9	CD53
EFNB2	NCK2
CDK4	CAPNS1
ILK	PARVA
FYN	IL7R
MYH10	BCAP31
SRC	TRAF6
ZNF20	HAP1
COPB1	COPG1
HCFC1	POU2F1
CDK1	CDC6
RBL1	RBBP9
EIF2AK2	EIF2S1
PTPN6	BTLA
SMAD3	EPAS1
FXR2	ZBTB8A
STAT5B	INSR
GRAP2	STAMBP
IKBKB	MAP3K3
PLSCR4	EFEMP2
ACTN4	TRIM3
NTN4	PLSCR1
PEX14	PEX13
CDKN2D	TBC1D17
TFDP1	E2F1
NUMB	NOTCH1
ATXN1	ANP32A
YWHAG	MAP3K2
GSK3B	SGK3
POLR2G	POLR2A
CHP1	SLC9A1
SMAD1	UBXN1
PBK	CEP126
LSM1	EXOSC8
PIK3R1	EZR
IFNGR1	IFNG
LYN	PAG1
ZYX	ENAH
LRPAP1	RTN4
TRAF2	FAM120B
FHOD1	RNF5
RARA	UBE3A
CALCOCO2	RHPN1
SKP1	FBXL4
USF2	BRCA1
PCNA	MSH2
BIRC2	TRAF2
NIPSNAP1	TBC1D17
MAX	MNT
RAB5C	EEA1
UBE2L6	UBE3A
IL7	IL7R
RAPGEF4	RIMS2
TP73	ABL1
LY86	CD180
VPS11	BCAR1
PXN	ARID3B
ERBB3	NCK1
SHC1	CD22
BMPR1B	RHEBL1
TNPO2	TCL1B
PXN	RPLP2
GAB1	PIK3R1
PCNA	POLH
TADA3	ZNF7
NECAB2	TEX11
SLK	CLSTN1
SRC	SH3BP1
WWP1	CPSF6
APLP1	HSPE1
VAV1	SOCS1
TSC22D4	MAD2L1
CD3E	PIK3R1
ABI2	CCDC53
SMAD1	BMPR1A
PXN	FLNA
ZBTB45	MED31
MYC	NFYB
SMAD3	FOXO3
NFKBIA	PTPN13
GSPT2	ETF1
CPB2	PLG
BARD1	POLR2A
PXN	RASA1
UBE2W	POLR2C
NFE2L1	MAFF
HIST2H2BE	TBL1X
PSMD11	SMAD1
UBR1	DLEU1
MAPK8	JUNB
ATF4	FOSB
EIF4EBP1	ATM
NUDT18	RABAC1
CDKN1A	CDC5L
LSM2	DNAJA1
ROBO2	SSRP1
MAPKAPK2	MAPK14
PCBP2	PABPC1
SNAPC5	NOL4
GPNMB	SMAD4
BRCA1	ATM
PSMC3	PSMC6
RHOA	DIAPH1
VCL	HNRNPDL
BMPR1B	SASH3
HSPG2	NID2
TNFRSF1A	BAG4
STK39	SLC12A2
BLNK	CD79A
CBLB	GORASP2
HCFC1	ZBTB17
HSPE1	GBP2
PLSCR1	TFG
ZIC2	GLI1
TRAF4	CCHCR1
DUSP12	CEP126
MMP13	BCAN
C1orf35	SDCBP2
FYN	SOCS1
RACGAP1	YWHAG
CNTFR	IL6ST
CLU	TGFBR1
FGFR3	GPSM3
MKI67	CBX5
EGFR	AREG
CBLB	EGFR
UBE2I	JUN
BAX	BCL2L2-PABPN1
ZW10	ZWILCH
ARL6IP1	FXR2
SH3GL3	FAM173A
ZNF446	ZNF496
TRAF2	EXOC3-AS1
SLC9A3R1	NF2
PLEKHF2	SDPR
SQSTM1	SNCA
TRAIP	TRAF1
NSF	GOSR1
TRAPPC2L	TRAPPC3
SPI1	GATA2
RAB4A	CD2AP
DRD3	FLNA
ASCC2	TBC1D17
TRIO	BLMH
SQSTM1	PRKCZ
PSMD8	SMAD9
KHDRBS2	RBMX
HDAC1	ZBTB16
DDR1	BEND5
NFKBIA	HDAC3
RELA	RELB
SMAD2	SRI
FUNDC2	USP13
SH2D4A	DBNL
IGF1	IGSF1
HSPB3	ANP32A
RPIA	FXR2
GTF2E2	ATF7IP
CDC42	PRKCA
SMAD2	KIAA1033
ZNF76	SMAD1
STX4	NAPA
TXNL4A	RHEBL1
KAT5	POLR3F
EP300	RAD23A
NINL	ZFC3H1
APP	TGFB1
RB1	CEBPD
PARP1	PRKDC
YWHAE	MAP3K2
HOOK1	AKTIP
PTPN6	PTK2B
DDX39B	HIPK2
APIP	LNX1
MSX1	TBP
YWHAE	TGFB1
HDAC2	PA2G4
SAV1	STK4
MT2A	PRKD1
SH3GL3	RPL35A
CNOT7	CDK2
ARNTL2	CLOCK
OPRM1	PLD2
UTP14A	ZNF24
TLR2	TLR1
POLA2	PRPF38A
IL12RB2	STAT4
HMG20B	VIM
NDUFA6	TBPL1
ETS1	POU1F1
AR	TMF1
ALB	AMBP
MAF	BACH1
HHEX	PML
EPN3	RNF11
AR	AES
LYN	PDE4D
PSTPIP1	WAS
EMD	BANF1
AR	NCOA2
MFSD14B	EXOSC10
RABIF	UTP14A
ATF3	CEBPG
EGFR	MUC1
SMAD2	PSMD11
SRC	PTPRA
SCGB1A1	LRP2
NAA15	NAA10
KPNA2	RELA
RB1	CCND1
HIST3H3	KDM1A
GABRG2	GABARAP
DAB1	LRP1
EHMT2	HGS
EPHB1	NCK1
TRIP13	MAD2L1BP
ZNF8	SMAD1
SPTB	SPTA1
VCL	LRPAP1
STX4	VAMP2
EXO1	PMS2
HERC1	LAPTM5
STX7	NAPA
ZBED1	GPSM1
IPO5	RAN
LDLRAP1	LRP2
HSD17B14	WDYHV1
NUDT18	ZBED1
GPRIN2	MDFI
COL8A1	PXN
TCEA2	SH3GL2
RALGPS2	YWHAB
SLC38A2	STX11
TANK	IKBKE
TRAF2	FBF1
ENOX1	ZBTB16
PECAM1	JUP
VCL	ANXA2
PEX5	PDZK1
SS18L1	SF3B4
KCTD13	ARMC7
TMEM50A	C7orf43
BAD	YWHAB
EP300	ING1
NFKB1	E2F1
UBE2B	RAD18
EP300	KAT2B
SHC1	VAV3
LSM2	LSM7
PDGFRB	PIK3R3
NEFL	YWHAG
ERBIN	SMAD4
ATP5C1	CCND3
SYK	PAG1
LSM3	XRN2
BIK	BCL2
YWHAE	MAP3K3
EIF3L	RRN3
SRC	TRPC6
DBP	DDIT3
PSG3	PRKD2
TOP1	SUMO1
EPRS	KARS
PPP1R8	CDC5L
PNRC2	DCP1A
NCOA2	CTNNB1
CREB3L1	CREB3
MED14	MED1
PRKD1	PLCG1
GAS7	FMNL1
KIAA0408	HOOK2
POU2AF1	POU2F1
CD101	SRSF5
CCL15	CCR3
YWHAG	MAP3K3
ARID2	SMARCE1
KLRK1	HCST
AR	UBE2I
PRDX3	MAGEA11
NBN	RAD50
AFF1	MLLT1
DYNLL1	BCAS1
SERGEF	EXOC2
DPPA2	ZCCHC10
RANGAP1	SUMO2
IL36RN	MCM6
ADAMTSL4	CATSPER1
CXCL11	CCR3
AP2A1	HIP1
CDC73	CTNNB1
TGM2	HTT
MAP7D1	RBM48
FOXF2	TBP
ATF1	BRCA1
NINL	ZNF646
ARPC4	RNF130
EDC3	DCP1A
PXN	RPLP0
SULT1E1	UNC119
LMO4	BRCA1
IL12B	IL23A
MITF	TFE3
PTPN4	LPL
SREBF1	UBE2I
IRS1	PIK3R3
MAPK9	JUND
FKBP1A	PPP3CA
ASF1B	TLK2
RHOXF2	DTX2
VCP	NFKBIA
BAG6	ARPC3
MAPKAPK5	MAPK12
FNDC11	SSSCA1
YWHAQ	UCP2
VAV3	INSR
UBQLN2	RNF11
EIF3C	EIF3A
PROC	SERPINA5
GLI3	ZIC1
ANXA1	KRT8
MSH2	MAX
RUVBL1	KAT5
LSM6	LSM7
EIF2S2	UNC119
IGF1R	ARHGEF12
IRS1	IKBKB
ZNF512B	APLP2
MSX2	DLX5
ARHGDIA	RHOA
SHB	JAK1
ZEB2	SMAD9
SUV39H1	DNMT1
NES	CDK5R1
FCGR2A	SYK
CHUK	IKBKB
TERT	SMG6
GRN	CCNT1
BIK	BCL2L2-PABPN1
KXD1	ING5
NSF	RPLP1
PTPRF	PPFIA2
ATG12	MDFI
FOS	HNF1A
LYL1	LMO2
TDG	SMAD4
EZR	MSN
MAPK8IP1	EGFR
ITCH	NUMB
TSC22D4	CDC23
SUMO1	PIAS1
DEXI	TBCD
BLMH	RPL29
CENPJ	EPB41
ERBB2	PTK2B
STC2	PTN
PDCD5	ACP5
TRIP11	RB1
TJP1	JAM2
POLE3	CHRAC1
MEP1A	MEP1B
FMR1	CYFIP1
ITK	SOCS1
RB1	SNAPC1
BHLHE40	ZHX1
TSC1	EZR
IFIT3	DEUP1
TCERG1	SF3B2
PRIM1	MRPL38
HSPA8	HSPBP1
KIT	LYN
BMI1	CEP126
SRC	DNM1
ZNF581	MDFI
GABARAP	TFRC
GADD45A	CDKN1A
HDAC2	CDYL
APPL1	PIK3CA
JAK1	STAT3
EWSR1	PRTFDC1
EXOSC4	AKR1A1
CCDC85B	PRC1
GNAI3	RGS3
SLC9A3R1	NOS2
KLHL12	CPSF6
ARFGEF1	ARFGEF2
SLC9A3R2	CFTR
TSC22D4	GORASP2
RAD23B	XPC
APEX1	EP300
HDAC6	RELB
ERCC6	ERCC8
VCL	DCT
RB1	AATF
ARHGAP1	RHOA
KHDRBS1	NCK1
KLK2	SERPINA3
BTBD2	CRMP1
SNRPD3	SNRPB
SLC25A38	ZSCAN16
RNF220	USP7
PLEKHF2	UBE2Z
BAZ1A	SMAD9
HDAC1	KDM1A
EP300	ETS2
CD47	THBS1
TCERG1	HTT
THAP1	NKAP
CASP2	HTT
MAP2K4	MAP3K1
SMAD7	CXXC5
PLEKHB2	UPF1
CHMP4A	PDCD6IP
PIN1	LEPR
TSC22D4	CCDC33
CDC16	CDC27
RUNX1	KAT6B
SELPLG	SELP
SERPINA5	F11
RALA	SMAD4
TRAF2	FATE1
DVL2	ENKD1
IL18	IL18R1
HTR1B	HTR1D
FMR1	UBE2I
HLF	JUN
ERBB2	SYK
COPS4	USHBP1
PRKAA1	PRKAB1
EMILIN1	NMI
CBX1	CHAF1A
NFKBIB	CD3EAP
CUL1	CHEK1
HGS	CCDC33
WBP4	ZNF207
UPF2	PHB2
PRSS1	SERPINB8
SPCS2	STMN3
NFKBIA	ARRB1
TRAF2	TRADD
ITGA4	ITGB1
HYPM	HTT
APPL1	DCC
KHDRBS1	RAPSN
ARPC4	ACTR2
IRS1	INSR
AGAP2	HOMER1
VPS4B	CHMP1A
BRAF	YWHAH
TBP	TAF1L
VCL	CALML5
YWHAQ	TSC1
EWSR1	EIF2AK4
ADCY5	ADCY2
CACNB3	CACNA1C
CAV1	RHOA
SOS1	NCK1
CTNNBIP1	CTNNB1
ABCF3	TBPL1
SHC1	PAG1
TSC22D3	JUN
GADD45A	PCNA
USP2	HOOK2
IGF1R	IRS2
PLSCR4	PLSCR1
C10orf62	MDFI
FLNC	PHLDB2
DAAM1	DVL1
APC	KIFAP3
F10	MGST3
RYR1	TRDN
NOS3	ACTN4
PXN	COL1A2
GRK5	AVPR2
WBP4	WAS
DRG1	CAPNS1
NCOR1	TBL1XR1
LSM1	LSM6
COPS8	COPS3
TRIM63	TRIM54
TSC22D4	NRBP1
TRAIP	FLII
HMGB1	TBP
LSM2	ZBTB16
GFAP	PDZK1
ZBTB16	PGAM5
PSMC1	PSMD2
SRC	CBL
STX5	IMMT
MYOD1	RB1
PTN	PSMD2
GTF2A2	TBPL1
SMAD3	CREBBP
RGS16	GNA13
CHUK	NFKBIA
MDFI	DHRS1
TUBA1A	PXN
NRIP1	JUN
IL6ST	TYK2
HERC1	RNF11
SMAD4	RSPH14
NFKBIE	JUP
BTRC	NFKB1
MCM3AP	NUDT5
SOCS3	JAK2
ATF5	CEBPB
DAZL	DAZ1
HDAC11	CDKN1A
RPA1	CPE
PTCD3	TBPL1
DSP	JUP
AURKA	AURKAIP1
PTPN6	TYK2
MAPK14	MKNK2
HADHB	VCL
CCDC116	MDFI
IKBKG	CCAR1
BHLHE40	STAT3
PXN	RPL10
MAPK8IP1	MAP2K7
LAMA5	DAG1
TIMP4	MMP2
CD1A	B2M
SNAP25	HGS
SULT1E1	RBM48
SMAD3	JUNB
PXN	PRDX1
F8A3	HTT
SH2D4A	MAGEA11
SRC	PIK3R1
NEDD8	UBE2M
MAPK8	MAP2K7
PTPN6	EPOR
