HGNC ID	Approved Symbol	Status	Previous Symbols	Entrez Gene ID	RefSeq IDs
HGNC:13592	FBXO21	Approved	-	23014.0	NM_033624
HGNC:13593	FBXO22	Approved	-	26263.0	NM_147188
HGNC:31025	FBXO22-AS1	Approved	FBXO22OS	692224.0	NR_003136
HGNC:13595	FBXO24	Approved	-	26261.0	-
HGNC:13596	FBXO25	Approved	-	26260.0	NM_012173
HGNC:18753	FBXO27	Approved	-	126433.0	-
HGNC:29046	FBXO28	Approved	-	23219.0	NM_015176
HGNC:15600	FBXO30	Approved	-	84085.0	-
HGNC:16510	FBXO31	Approved	-	79791.0	NM_024735
HGNC:16731	FBXO32	Approved	-	114907.0	-
HGNC:19833	FBXO33	Approved	-	254170.0	-
HGNC:20201	FBXO34	Approved	-	55030.0	-
HGNC:27020	FBXO36	Approved	-	130888.0	NM_174899
HGNC:41489	FBXO36-IT1	Approved	-	-	-
HGNC:50363	FBXO36P1	Approved	-	732538.0	-
HGNC:28844	FBXO38	Approved	-	81545.0	NM_030793
HGNC:28565	FBXO39	Approved	-	162517.0	NM_153230
HGNC:29816	FBXO40	Approved	-	51725.0	NM_016298
HGNC:29409	FBXO41	Approved	-	150726.0	-
HGNC:29249	FBXO42	Approved	-	54455.0	-
HGNC:28521	FBXO43	Approved	-	286151.0	XM_209918
HGNC:24847	FBXO44	Approved	-	93611.0	NM_183412
HGNC:29148	FBXO45	Approved	-	200933.0	-
HGNC:25069	FBXO46	Approved	FBXO34L	23403.0	XM_371179
HGNC:31969	FBXO47	Approved	-	494188.0	NM_001008777
HGNC:33857	FBXO48	Approved	-	554251.0	NM_001024680
HGNC:13608	FBXW2	Approved	-	-	-
HGNC:10847	FBXW4	Approved	SHFM3	6468.0	NM_022039
HGNC:13609	FBXW4P1	Approved	FBXW3, SHFM3P1	26226.0	-
HGNC:13613	FBXW5	Approved	-	54461.0	NM_018998
HGNC:16712	FBXW7	Approved	-	-	-
HGNC:13597	FBXW8	Approved	FBXO29	26259.0	NM_012174
HGNC:28136	FBXW9	Approved	-	84261.0	NM_032301
HGNC:1211	FBXW10	Approved	C17orf1, C17orf1A	10517.0	NM_031456
HGNC:13607	FBXW11	Approved	FBXW1B	23291.0	NM_012300
HGNC:1145	FBXW11P1	Approved	BTRC2P, FBXW1BP1, FBXW1BP	54099.0	NG_000930
HGNC:20729	FBXW12	Approved	FBXO35	285231.0	NM_207102
HGNC:24692	FCAMR	Approved	-	83953.0	NM_032029
HGNC:3608	FCAR	Approved	-	2204.0	NM_002000
HGNC:3609	FCER1A	Approved	FCE1A	2205.0	NM_002001
HGNC:3611	FCER1G	Approved	-	2207.0	NM_004106
HGNC:3612	FCER2	Approved	CD23A, FCE2	2208.0	NM_002002
HGNC:20220	FCF1	Approved	C14orf111	51077.0	NM_015962
HGNC:44613	FCF1P1	Approved	-	100422533.0	-
HGNC:44614	FCF1P2	Approved	-	-	-
HGNC:44615	FCF1P3	Approved	-	100128733.0	-
HGNC:44616	FCF1P4	Approved	-	-	-
HGNC:44617	FCF1P5	Approved	-	-	-
HGNC:44618	FCF1P6	Approved	-	100422535.0	-
HGNC:44619	FCF1P7	Approved	-	100422536.0	-
HGNC:44620	FCF1P8	Approved	-	100422531.0	-
HGNC:44621	FCF1P9	Approved	-	-	-
HGNC:44622	FCF1P10	Approved	-	-	-
HGNC:44623	FCF1P11	Approved	-	100132310.0	-
HGNC:13572	FCGBP	Approved	-	8857.0	NM_003890
HGNC:3613	FCGR1A	Approved	-	2209.0	NM_000566
HGNC:3614	FCGR1B	Approved	-	2210.0	NM_001017986
HGNC:3615	FCGR1CP	Approved	FCGR1C	100132417.0	NR_027484
HGNC:3616	FCGR2A	Approved	FCG2, FCGR2A1, FCGR2	2212.0	NM_021642
HGNC:3618	FCGR2B	Approved	FCG2, FCGR2	2213.0	NM_004001
HGNC:15626	FCGR2C	Approved	-	9103.0	NM_201563
HGNC:3619	FCGR3A	Approved	FCGR3, FCG3	2214.0	NM_000569
HGNC:3620	FCGR3B	Approved	FCGR3, FCG3	2215.0	NM_000570
HGNC:3621	FCGRT	Approved	-	2217.0	-
HGNC:29002	FCHO1	Approved	-	23149.0	NM_015122
HGNC:25180	FCHO2	Approved	-	115548.0	XM_291142
HGNC:25463	FCHSD1	Approved	-	89848.0	NM_033449
HGNC:29114	FCHSD2	Approved	SH3MD3	9873.0	NM_014824
HGNC:14315	FCMR	Approved	FAIM3	9214.0	NM_005449
HGNC:37158	FCMTE1	Approved	-	50968.0	-
HGNC:37159	FCMTE2	Approved	-	554188.0	-
HGNC:37160	FCMTE3	Approved	-	-	-
HGNC:3623	FCN1	Approved	-	2219.0	NM_002003
HGNC:3624	FCN2	Approved	-	2220.0	NM_004108
HGNC:3625	FCN3	Approved	-	8547.0	-
HGNC:3627	FCP1	Approved	-	2221.0	-
HGNC:18509	FCRL1	Approved	-	115350.0	NM_052938
HGNC:14875	FCRL2	Approved	SPAP1	79368.0	NM_030764
HGNC:18506	FCRL3	Approved	-	115352.0	NM_052939
HGNC:18507	FCRL4	Approved	-	83417.0	NM_031282
HGNC:18508	FCRL5	Approved	-	83416.0	NM_031281
HGNC:31910	FCRL6	Approved	-	343413.0	NM_001004310
HGNC:49448	FCRL6P1	Approved	-	100419077.0	-
HGNC:18504	FCRLA	Approved	FCRLM1	84824.0	NM_032738
HGNC:26431	FCRLB	Approved	FCRLM2	127943.0	NM_152378
HGNC:19215	FDCSP	Approved	C4orf7	260436.0	NM_152997
HGNC:3629	FDFT1	Approved	-	2222.0	-
HGNC:3631	FDPS	Approved	-	2224.0	NM_002004
HGNC:3632	FDPSP1	Approved	CHR39A, FPSL1, FDPSL1	343332.0	NG_005667
HGNC:3633	FDPSP2	Approved	FPSL2, FDPSL2, FDPSL2A	619190.0	NR_003262
HGNC:3634	FDPSP3	Approved	FPSL3, FDPSL3	2227.0	-
HGNC:3635	FDPSP4	Approved	FPSL4, CHR39B, FDPSL4	2228.0	NG_007445
HGNC:3636	FDPSP5	Approved	FPSL5, CHR39C, FDPSL5	2229.0	NG_007446
HGNC:3637	FDPSP6	Approved	FDPSP	54051.0	-
HGNC:33487	FDPSP7	Approved	FDPSL2B	441261.0	NG_009609
HGNC:39085	FDPSP8	Approved	-	401981.0	NG_008746
HGNC:39086	FDPSP9	Approved	-	401822.0	NG_008747
HGNC:39087	FDPSP10	Approved	-	100190987.0	NG_008745
HGNC:3638	FDX1	Approved	FDX	2230.0	NM_004109
HGNC:3640	FDX1P1	Approved	ADXP1, FDXP1	2231.0	NG_001117
HGNC:3641	FDX1P2	Approved	FDXP2	2216.0	NG_001116
HGNC:30546	FDX2	Approved	FDX1L	112812.0	-
HGNC:25110	FDXACB1	Approved	-	91893.0	NM_138378
HGNC:3642	FDXR	Approved	ADXR	2232.0	NM_004110
HGNC:3643	FEB1	Approved	-	2233.0	-
HGNC:3644	FEB2	Approved	-	2234.0	-
HGNC:3646	FEB4	Approved	-	-	-
HGNC:33477	FEB5	Approved	-	-	-
HGNC:33478	FEB6	Approved	-	-	-
HGNC:33479	FEB7	Approved	-	-	-
HGNC:3647	FECH	Approved	-	2235.0	-
HGNC:3648	FECHP1	Approved	FECHP	2236.0	NG_001118
HGNC:16934	FEM1A	Approved	-	55527.0	-
HGNC:17219	FEM1AP1	Approved	FEM1DP	441957.0	NG_021994
HGNC:39830	FEM1AP2	Approved	-	390834.0	-
HGNC:39831	FEM1AP3	Approved	-	643859.0	-
HGNC:39832	FEM1AP4	Approved	-	729524.0	-
HGNC:3649	FEM1B	Approved	-	10116.0	-
HGNC:16933	FEM1C	Approved	-	56929.0	NM_020177
HGNC:3650	FEN1	Approved	RAD2	2237.0	NM_004111
HGNC:3651	FEN1P1	Approved	FENL1	645931.0	NG_005887
HGNC:43894	FENDRR	Approved	FOXF1-AS1	400550.0	NR_033925
HGNC:3655	FER	Approved	-	2241.0	NM_005246
HGNC:15801	FER1L4	Approved	C20orf124	80307.0	NR_024377
HGNC:19044	FER1L5	Approved	-	90342.0	NM_001077400
HGNC:28065	FER1L6	Approved	-	654463.0	NM_001039112
HGNC:26652	FER1L6-AS1	Approved	C8orf54	439941.0	NR_040044
HGNC:26534	FER1L6-AS2	Approved	C8orf78	157376.0	-
HGNC:16660	FERD3L	Approved	-	222894.0	-
HGNC:15889	FERMT1	Approved	C20orf42	55612.0	NM_017671
HGNC:15767	FERMT2	Approved	PLEKHC1	10979.0	NM_006832
HGNC:23151	FERMT3	Approved	-	83706.0	NM_031471
HGNC:26443	FERP1	Approved	FERP	553112.0	NG_005390
HGNC:3657	FES	Approved	-	2242.0	NM_002005
HGNC:3658	FETUB	Approved	-	26998.0	NM_014375
HGNC:18562	FEV	Approved	-	54738.0	-
HGNC:3659	FEZ1	Approved	-	9638.0	NM_005103
HGNC:3660	FEZ2	Approved	-	9637.0	-
HGNC:22788	FEZF1	Approved	ZNF312B	389549.0	NM_001024613
HGNC:41001	FEZF1-AS1	Approved	-	154860.0	NR_036484
HGNC:13506	FEZF2	Approved	ZNF312	55079.0	NM_018008
HGNC:4498	FFAR1	Approved	GPR40	2864.0	NM_005303
HGNC:4501	FFAR2	Approved	GPR43	2867.0	NM_005306
HGNC:4499	FFAR3	Approved	GPR41	2865.0	NM_005304
HGNC:19061	FFAR4	Approved	GPR129, GPR120, O3FAR1	338557.0	NM_181745
HGNC:3661	FGA	Approved	-	2243.0	NM_000508
HGNC:3662	FGB	Approved	-	2244.0	NM_005141
HGNC:3663	FGD1	Approved	FGDY	2245.0	NM_004463
HGNC:3664	FGD2	Approved	-	221472.0	NM_173558
HGNC:16027	FGD3	Approved	-	89846.0	NM_033086
HGNC:19125	FGD4	Approved	-	121512.0	NM_139241
HGNC:19117	FGD5	Approved	-	152273.0	NM_152536
HGNC:40410	FGD5-AS1	Approved	-	100505641.0	NR_046251
HGNC:44498	FGD5P1	Approved	-	100132526.0	-
HGNC:21740	FGD6	Approved	-	55785.0	NM_018351
HGNC:3665	FGF1	Approved	FGFA	2246.0	NM_000800
HGNC:3676	FGF2	Approved	FGFB	2247.0	NM_002006
HGNC:3681	FGF3	Approved	INT2	2248.0	NM_005247
HGNC:3682	FGF4	Approved	HSTF1	2249.0	NM_002007
HGNC:3683	FGF5	Approved	-	2250.0	-
HGNC:3684	FGF6	Approved	-	2251.0	NM_020996
HGNC:3685	FGF7	Approved	-	2252.0	NM_002009
HGNC:21455	FGF7P1	Approved	-	387559.0	-
HGNC:17193	FGF7P2	Approved	FGF7L	394217.0	-
HGNC:3686	FGF8	Approved	-	2253.0	NM_006119, NM_033165
HGNC:3687	FGF9	Approved	-	2254.0	-
HGNC:3666	FGF10	Approved	-	2255.0	NM_004465
HGNC:49382	FGF10-AS1	Approved	-	101927075.0	-
HGNC:3667	FGF11	Approved	-	2256.0	NM_004112
HGNC:3668	FGF12	Approved	FGF12B	2257.0	NM_021032
HGNC:40234	FGF12-AS1	Approved	-	-	-
HGNC:40235	FGF12-AS2	Approved	-	-	-
HGNC:40236	FGF12-AS3	Approved	-	-	-
HGNC:3670	FGF13	Approved	-	2258.0	NM_004114
HGNC:44264	FGF13-AS1	Approved	-	100129662.0	NR_038405
HGNC:3671	FGF14	Approved	-	2259.0	-
HGNC:40237	FGF14-AS1	Approved	-	100874081.0	-
HGNC:44368	FGF14-AS2	Approved	-	283481.0	NR_036487
HGNC:42774	FGF14-IT1	Approved	-	283480.0	-
HGNC:3672	FGF16	Approved	MF4	8823.0	NM_003868
HGNC:3673	FGF17	Approved	-	8822.0	NM_003867
HGNC:3674	FGF18	Approved	-	8817.0	NM_033649, NM_003862
HGNC:3675	FGF19	Approved	-	9965.0	NM_005117
HGNC:3677	FGF20	Approved	-	26281.0	-
HGNC:3678	FGF21	Approved	-	26291.0	-
HGNC:3679	FGF22	Approved	-	27006.0	-
HGNC:3680	FGF23	Approved	-	8074.0	-
HGNC:19695	FGFBP1	Approved	-	9982.0	NM_005130
HGNC:29451	FGFBP2	Approved	-	83888.0	NM_031950
HGNC:23428	FGFBP3	Approved	C10orf13	143282.0	NM_152429
HGNC:3688	FGFR1	Approved	FLT2, KAL2	2260.0	-
HGNC:17012	FGFR1OP	Approved	-	11116.0	NM_007045
HGNC:23098	FGFR1OP2	Approved	-	26127.0	NM_015633
HGNC:39706	FGFR1OP2P1	Approved	-	-	-
HGNC:3689	FGFR2	Approved	KGFR, BEK, CFD1, JWS	2263.0	NM_022976, NM_000141
HGNC:3690	FGFR3	Approved	ACH	2261.0	NM_000142
HGNC:21664	FGFR3P1	Approved	FGFR3P, FGFR6	100462812.0	NG_025930
HGNC:37947	FGFR3P2	Approved	-	100462815.0	NG_021799
HGNC:37948	FGFR3P3	Approved	-	100462816.0	NG_021985
HGNC:37949	FGFR3P4	Approved	-	100420833.0	NG_022229
HGNC:37950	FGFR3P5	Approved	-	100420952.0	NG_022502
HGNC:37951	FGFR3P6	Approved	-	100420881.0	NG_022833
HGNC:3691	FGFR4	Approved	-	2264.0	-
HGNC:3693	FGFRL1	Approved	-	53834.0	NM_021923
HGNC:3694	FGG	Approved	-	2266.0	NM_021870
HGNC:25610	FGGY	Approved	-	55277.0	NM_001113411
HGNC:3695	FGL1	Approved	-	2267.0	NM_004467
HGNC:3696	FGL2	Approved	-	10875.0	NM_006682
HGNC:3697	FGR	Approved	SRC2	2268.0	NM_005248
HGNC:3699	FGS2	Approved	-	-	-
HGNC:15596	FGS3	Approved	-	-	-
HGNC:37735	FGS5	Approved	-	780900.0	-
HGNC:3700	FH	Approved	-	2271.0	NM_000143
HGNC:29408	FHAD1	Approved	-	114827.0	NM_052929
HGNC:29363	FHDC1	Approved	-	85462.0	NM_033393
HGNC:3701	FHIT	Approved	-	2272.0	NM_002012
HGNC:3702	FHL1	Approved	-	2273.0	NM_001449
HGNC:3703	FHL2	Approved	-	2274.0	-
HGNC:3704	FHL3	Approved	-	2275.0	NM_004468
HGNC:17371	FHL5	Approved	-	9457.0	NM_020482
HGNC:17905	FHOD1	Approved	-	29109.0	-
HGNC:26178	FHOD3	Approved	-	80206.0	XM_371114
HGNC:39442	FHP1	Approved	-	-	-
HGNC:25922	FIBCD1	Approved	-	84929.0	NM_032843
HGNC:33747	FIBIN	Approved	-	387758.0	NM_203371
HGNC:3705	FIBP	Approved	-	9158.0	NM_198897
HGNC:18416	FICD	Approved	-	11153.0	NM_007076
HGNC:16873	FIG4	Approved	KIAA0274	9896.0	NM_014845
HGNC:24669	FIGLA	Approved	-	344018.0	NM_001004311
HGNC:13285	FIGN	Approved	-	55137.0	NM_018086
HGNC:13286	FIGNL1	Approved	-	63979.0	NM_001042762
HGNC:13287	FIGNL2	Approved	-	401720.0	NM_001013690
HGNC:21015	FILIP1	Approved	-	27145.0	XM_029179
HGNC:24589	FILIP1L	Approved	-	11259.0	NM_014890
HGNC:19124	FIP1L1	Approved	-	81608.0	NM_030917
HGNC:49627	FIRRE	Approved	-	286467.0	NR_026975
HGNC:21689	FIS1	Approved	TTC11	51024.0	NM_016068
HGNC:33714	FITM1	Approved	-	161247.0	NM_203402
HGNC:16135	FITM2	Approved	C20orf142	128486.0	XM_371399
HGNC:25917	FIZ1	Approved	-	84922.0	NM_032836
HGNC:17166	FJX1	Approved	-	24147.0	NM_014344
HGNC:3711	FKBP1A	Approved	FKBP1	2280.0	-
HGNC:41997	FKBP1A-SDCBP2	Approved	-	100528031.0	NR_037661
HGNC:3714	FKBP1AP1	Approved	FKBP1P1	2282.0	NR_024162
HGNC:3715	FKBP1AP2	Approved	FKBP1P2	2283.0	NG_008623
HGNC:3716	FKBP1AP3	Approved	FKBP1P3	2284.0	-
HGNC:3717	FKBP1AP4	Approved	FKBP1P4	2285.0	NG_006255
HGNC:3712	FKBP1B	Approved	FKBP1L	2281.0	NM_004116
HGNC:21376	FKBP1C	Approved	-	642489.0	NG_008622
HGNC:3718	FKBP2	Approved	-	2286.0	NM_004470
HGNC:3719	FKBP3	Approved	-	2287.0	NM_002013
HGNC:3720	FKBP4	Approved	-	2288.0	-
HGNC:44038	FKBP4P1	Approved	-	100132656.0	-
HGNC:50371	FKBP4P2	Approved	-	389727.0	NG_021649
HGNC:50374	FKBP4P5	Approved	-	-	-
HGNC:50375	FKBP4P6	Approved	FKBP4P4	100132268.0	NG_021617
HGNC:50376	FKBP4P7	Approved	FKBP4P3	441410.0	NG_008628
HGNC:50377	FKBP4P8	Approved	-	643880.0	NG_021618
HGNC:3721	FKBP5	Approved	-	2289.0	-
HGNC:3722	FKBP6	Approved	-	8468.0	NM_003602
HGNC:3723	FKBP7	Approved	-	51661.0	NM_181342
HGNC:3724	FKBP8	Approved	-	23770.0	NM_012181
HGNC:3725	FKBP9	Approved	-	11328.0	NM_007270
HGNC:23568	FKBP9P1	Approved	FKBP9L	360132.0	NR_003949
HGNC:18169	FKBP10	Approved	-	60681.0	NM_021939
HGNC:18624	FKBP11	Approved	-	51303.0	NM_016594
HGNC:18625	FKBP14	Approved	-	55033.0	NM_017946
HGNC:23397	FKBP15	Approved	KIAA0674	23307.0	NM_015258
HGNC:13949	FKBPL	Approved	-	63943.0	-
HGNC:17997	FKRP	Approved	-	79147.0	NM_024301
HGNC:3622	FKTN	Approved	FCMD	2218.0	NM_006731
HGNC:24671	FLAD1	Approved	-	80308.0	NM_025207
HGNC:27310	FLCN	Approved	-	201163.0	NM_144606
HGNC:3748	FLG	Approved	-	2312.0	NM_002016
HGNC:27913	FLG-AS1	Approved	-	339400.0	-
HGNC:33276	FLG2	Approved	-	388698.0	NM_001014342
HGNC:3749	FLI1	Approved	-	2313.0	NM_002017
HGNC:3750	FLII	Approved	-	2314.0	NM_002018
HGNC:3754	FLNA	Approved	FLN1, FLN, OPD2, OPD1	-	-
HGNC:3755	FLNB	Approved	FLN1L, LRS1	2317.0	NM_001457
HGNC:40239	FLNB-AS1	Approved	-	100506906.0	-
HGNC:3756	FLNC	Approved	FLN2	2318.0	-
HGNC:3757	FLOT1	Approved	-	10211.0	-
HGNC:3758	FLOT2	Approved	M17S1	2319.0	NM_004475
HGNC:3760	FLRT1	Approved	-	23769.0	NM_013280
HGNC:3761	FLRT2	Approved	-	23768.0	-
HGNC:3762	FLRT3	Approved	-	23767.0	NM_013281
HGNC:3763	FLT1	Approved	FLT	2321.0	NM_002019
HGNC:44609	FLT1P1	Approved	-	391533.0	-
HGNC:3765	FLT3	Approved	-	2322.0	-
HGNC:3766	FLT3LG	Approved	-	-	-
HGNC:3767	FLT4	Approved	-	2324.0	-
HGNC:24682	FLVCR1	Approved	AXPC1	28982.0	NM_014053
HGNC:39077	FLVCR1-AS1	Approved	NCRNA00292	642946.0	NR_027285
HGNC:20105	FLVCR2	Approved	C14orf58	55640.0	NM_017791
HGNC:25404	FLYWCH1	Approved	-	84256.0	NM_032296
HGNC:38033	FLYWCH1P1	Approved	-	100130898.0	-
HGNC:25178	FLYWCH2	Approved	-	114984.0	NM_138439
HGNC:26946	FMC1	Approved	C7orf55	154791.0	NM_197964
HGNC:3768	FMN1	Approved	LD, FMN	342184.0	NM_001103184
HGNC:14074	FMN2	Approved	-	56776.0	XM_371352
HGNC:1212	FMNL1	Approved	C17orf1B, FMNL	752.0	NM_005892
HGNC:18267	FMNL2	Approved	FHOD2	114793.0	NM_052905
HGNC:23698	FMNL3	Approved	-	91010.0	NM_175736
HGNC:3769	FMO1	Approved	-	2326.0	NM_002021
HGNC:3770	FMO2	Approved	-	2327.0	NM_001460
HGNC:3771	FMO3	Approved	-	2328.0	NM_006894
HGNC:3772	FMO4	Approved	FMO2	2329.0	NM_002022
HGNC:3773	FMO5	Approved	-	2330.0	NM_001461
HGNC:24024	FMO6P	Approved	FMO6	388714.0	XM_371326
HGNC:32208	FMO7P	Approved	-	100337589.0	NG_016467
HGNC:32209	FMO8P	Approved	-	100129007.0	-
HGNC:32210	FMO9P	Approved	-	116123.0	NR_002925
HGNC:32211	FMO10P	Approved	-	100128181.0	-
HGNC:32212	FMO11P	Approved	-	100337590.0	NG_016468
HGNC:3774	FMOD	Approved	-	2331.0	NM_002023
HGNC:3775	FMR1	Approved	POF1, POF	2332.0	NM_002024
HGNC:39081	FMR1-AS1	Approved	FMR1AS, FMR1-AS	100126270.0	NR_024499
HGNC:41333	FMR1-IT1	Approved	-	-	-
HGNC:26372	FMR1NB	Approved	-	158521.0	NM_152578
HGNC:3777	FMR3	Approved	-	56247.0	-
HGNC:3778	FN1	Approved	-	2335.0	NM_212476
HGNC:24822	FN3K	Approved	-	64122.0	NM_022158
HGNC:25700	FN3KRP	Approved	-	79672.0	NM_024619
HGNC:17069	FNBP1	Approved	-	23048.0	-
HGNC:20851	FNBP1L	Approved	C1orf39	54874.0	NM_017737
HGNC:44528	FNBP1P1	Approved	-	100533642.0	-
HGNC:44527	FNBP1P2	Approved	-	100419875.0	-
HGNC:19752	FNBP4	Approved	-	23360.0	-
HGNC:21184	FNDC1	Approved	FNDC2	84624.0	NM_032532
HGNC:41460	FNDC1-IT1	Approved	-	-	-
HGNC:20296	FNDC3A	Approved	FNDC3	22862.0	NM_014923
HGNC:24670	FNDC3B	Approved	-	64778.0	NM_022763
HGNC:35452	FNDC3CP	Approved	-	100421340.0	NG_026723
HGNC:20239	FNDC4	Approved	-	64838.0	NM_022823
HGNC:20240	FNDC5	Approved	-	252995.0	NM_153756
HGNC:26668	FNDC7	Approved	-	163479.0	NM_173532
HGNC:25286	FNDC8	Approved	-	54752.0	NM_017559
HGNC:33547	FNDC9	Approved	C5orf40	408263.0	NM_001001343
HGNC:42951	FNDC10	Approved	C1orf233	643988.0	NM_001242659
HGNC:28764	FNDC11	Approved	C20orf195	79025.0	NM_024059
HGNC:29418	FNIP1	Approved	-	96459.0	NM_133372
HGNC:29280	FNIP2	Approved	-	57600.0	NM_020840
HGNC:3782	FNTA	Approved	-	2339.0	NM_002027
HGNC:3783	FNTAP1	Approved	FNTAL1	283226.0	NG_005139
HGNC:3784	FNTAP2	Approved	FNTAL2	2341.0	NG_005138
HGNC:3785	FNTB	Approved	-	2342.0	NM_002028
HGNC:23377	FOCAD	Approved	KIAA1797	54914.0	NM_017794
HGNC:49789	FOCAD-AS1	Approved	-	101929548.0	-
HGNC:3788	FOLH1	Approved	FOLH	2346.0	NM_004476
HGNC:13636	FOLH1B	Approved	FOLH2, FOLHP	219595.0	NM_153696
HGNC:3791	FOLR1	Approved	FOLR	2348.0	NM_016725
HGNC:3792	FOLR1P1	Approved	FOLR1P	390221.0	NG_005088
HGNC:3793	FOLR2	Approved	-	2350.0	NM_000803
HGNC:3795	FOLR3	Approved	-	2352.0	NM_000804
HGNC:38074	FOLR3P1	Approved	-	100288543.0	-
HGNC:26435	FOPNL	Approved	C16orf63	123811.0	NM_144600
HGNC:3796	FOS	Approved	-	2353.0	NM_005252
HGNC:3797	FOSB	Approved	-	2354.0	NM_006732
HGNC:13718	FOSL1	Approved	-	8061.0	NM_005438
HGNC:44055	FOSL1P1	Approved	-	100419062.0	-
HGNC:3798	FOSL2	Approved	-	2355.0	NM_005253
HGNC:5021	FOXA1	Approved	HNF3A	3169.0	-
HGNC:5022	FOXA2	Approved	HNF3B	3170.0	-
HGNC:5023	FOXA3	Approved	HNF3G	3171.0	-
HGNC:3799	FOXB1	Approved	-	27023.0	-
HGNC:23315	FOXB2	Approved	-	442425.0	NM_001013735
HGNC:3800	FOXC1	Approved	FKHL7, IRID1	2296.0	-
HGNC:3801	FOXC2	Approved	FKHL14	2303.0	NM_005251
HGNC:50665	FOXC2-AS1	Approved	-	103752587.0	NR_125795
HGNC:50650	FOXCUT	Approved	LINC01379	-	-
HGNC:3802	FOXD1	Approved	FKHL8	2297.0	NM_004472
HGNC:50658	FOXD1-AS1	Approved	-	-	-
HGNC:3803	FOXD2	Approved	FKHL17	2306.0	NM_004474
HGNC:44256	FOXD2-AS1	Approved	-	84793.0	NR_026878
HGNC:3804	FOXD3	Approved	-	27022.0	-
HGNC:40241	FOXD3-AS1	Approved	-	100996301.0	-
HGNC:3805	FOXD4	Approved	FKHL9	2298.0	NM_207305
HGNC:18521	FOXD4L1	Approved	-	200350.0	NM_012184
HGNC:18523	FOXD4L3	Approved	-	286380.0	NM_199358
HGNC:23762	FOXD4L4	Approved	FOXD4L2	349334.0	-
HGNC:18522	FOXD4L5	Approved	-	653427.0	NM_001126334
HGNC:31986	FOXD4L6	Approved	-	653404.0	NM_001085476
HGNC:3806	FOXE1	Approved	FKHL15, TITF2, FOXE2	2304.0	-
HGNC:3808	FOXE3	Approved	FKHL12	2301.0	NM_012186
HGNC:3809	FOXF1	Approved	FKHL5	2294.0	NM_001451
HGNC:3810	FOXF2	Approved	FKHL6	2295.0	-
HGNC:3811	FOXG1	Approved	FKHL2, FOXG1B, FKHL4, FKH2, FKHL1, FOXG1C, FKHL3, FOXG1A	2290.0	-
HGNC:50663	FOXG1-AS1	Approved	-	103695363.0	NR_125758
HGNC:3814	FOXH1	Approved	-	8928.0	-
HGNC:3815	FOXI1	Approved	FKHL10	2299.0	NM_144769, NM_012188
HGNC:32448	FOXI2	Approved	-	399823.0	NM_207426
HGNC:35123	FOXI3	Approved	-	344167.0	NM_001135649
HGNC:3816	FOXJ1	Approved	FKHL13	2302.0	NM_001454
HGNC:24818	FOXJ2	Approved	-	55810.0	NM_018416
HGNC:29178	FOXJ3	Approved	-	22887.0	NM_014947
HGNC:23480	FOXK1	Approved	-	221937.0	-
HGNC:6036	FOXK2	Approved	ILF, ILF1	3607.0	NM_181430
HGNC:3817	FOXL1	Approved	FKHL11	2300.0	NM_005250
HGNC:1092	FOXL2	Approved	BPES	668.0	-
HGNC:34428	FOXL2NB	Approved	C3orf72	401089.0	NM_001040061
HGNC:3818	FOXM1	Approved	FKHL16	2305.0	NM_021953
HGNC:12765	FOXN1	Approved	WHN, RONU	8456.0	-
HGNC:5281	FOXN2	Approved	HTLF	3344.0	NM_002158
HGNC:1928	FOXN3	Approved	C14orf116, CHES1	1112.0	NM_005197
HGNC:44290	FOXN3-AS1	Approved	-	400236.0	NR_036500
HGNC:30119	FOXN3-AS2	Approved	-	29018.0	NR_024620
HGNC:43882	FOXN3P1	Approved	-	643976.0	-
HGNC:21399	FOXN4	Approved	-	121643.0	XM_062735
HGNC:3819	FOXO1	Approved	FKHR, FOXO1A	2308.0	NM_002015
HGNC:3820	FOXO1B	Approved	FKHRP1	2311.0	NG_001120
HGNC:3821	FOXO3	Approved	FKHRL1, FOXO3A	2309.0	-
HGNC:3822	FOXO3B	Approved	FKHRL1P1	2310.0	NR_026718
HGNC:7139	FOXO4	Approved	MLLT7	4303.0	NM_005938
HGNC:24814	FOXO6	Approved	-	100132074.0	XM_002342102
HGNC:3823	FOXP1	Approved	-	27086.0	NM_032682
HGNC:41942	FOXP1-AS1	Approved	-	104502416.0	-
HGNC:41335	FOXP1-IT1	Approved	-	100506815.0	-
HGNC:13875	FOXP2	Approved	TNRC10, SPCH1	93986.0	NM_014491
HGNC:6106	FOXP3	Approved	IPEX	50943.0	NM_014009
HGNC:20842	FOXP4	Approved	-	116113.0	NM_138457
HGNC:50332	FOXP4-AS1	Approved	-	-	-
HGNC:20951	FOXQ1	Approved	-	94234.0	NM_033260
HGNC:29980	FOXR1	Approved	-	283150.0	NM_181721
HGNC:30469	FOXR2	Approved	-	139628.0	NM_198451
HGNC:26927	FOXRED1	Approved	-	55572.0	NM_017547
HGNC:26264	FOXRED2	Approved	-	80020.0	NM_024955
HGNC:3735	FOXS1	Approved	FKHL18	2307.0	NM_004118
HGNC:3824	FPGS	Approved	-	2356.0	-
HGNC:3825	FPGT	Approved	-	8790.0	-
HGNC:42952	FPGT-TNNI3K	Approved	-	100526835.0	-
HGNC:3826	FPR1	Approved	-	2357.0	NM_002029
HGNC:3827	FPR2	Approved	FPRL1	2358.0	NM_001005738
