"SUID","__mclCluster","name","PRWP","score","selected","shared name"
"9361","448","SPC25","0.0",,"false","SPC25"
"9360","305","ACLY","0.0",,"false","ACLY"
"9359",,"PPARGC1A",,,"false","PPARGC1A"
"9358","22","MED16","0.06673783228352405",,"false","MED16"
"9357","449","FHL2","0.0",,"false","FHL2"
"9356","144","TRIM63","0.0",,"false","TRIM63"
"9355",,"HSPH1",,,"false","HSPH1"
"9354","70","PAFAH1B3","0.08204686393291373",,"false","PAFAH1B3"
"9353","306","USP53","0.18854162571832167",,"false","USP53"
"9352","230","CSTA","0.0",,"false","CSTA"
"9351",,"ATG101",,,"false","ATG101"
"9350",,"FOXO3",,,"false","FOXO3"
"9349",,"HNRNPA0",,,"false","HNRNPA0"
"9348","174","MEPCE","0.0",,"false","MEPCE"
"9347","7","CEP72","0.0",,"false","CEP72"
"9346","710","TUBG1","0.0",,"false","TUBG1"
"9345","450","PSMD4","0.0",,"false","PSMD4"
"9344","450","CKMT2","0.0",,"false","CKMT2"
"9343","711","MAGEA6","0.0",,"false","MAGEA6"
"9342",,"COPB2",,,"false","COPB2"
"9341","1177","G3BP1","0.0",,"false","G3BP1"
"9340","28","TRAF6","0.11609458946579793",,"false","TRAF6"
"9339","1","RPS14","0.01544884373118052",,"false","RPS14"
"9338","1","RPS3A","0.01544884373118052",,"false","RPS3A"
"9337","1","RPL35","0.01544884373118052",,"false","RPL35"
"9336","1178","TBRG4","0.0",,"false","TBRG4"
"9335","1178","MTMR4","0.0",,"false","MTMR4"
"9334","231","LRCH4","0.0",,"false","LRCH4"
"9333","231","SIN3A","0.0",,"false","SIN3A"
"9332","1179","EIF1","0.46089050464688547",,"false","EIF1"
"9331","451","SUV39H1","0.0",,"false","SUV39H1"
"9330","92","HIST3H3","0.0",,"false","HIST3H3"
"9329","145","POLR2H","0.0",,"false","POLR2H"
"9328","1180","CDK9","0.0",,"false","CDK9"
"9327","1181","RABGAP1","0.0",,"false","RABGAP1"
"9326","58","YWHAB","0.0",,"false","YWHAB"
"9325","58","PPFIBP1","0.0",,"false","PPFIBP1"
"9324","71","LIG4","0.0",,"false","LIG4"
"9323","712","XRCC5","0.0",,"false","XRCC5"
"9322",,"CARM1",,,"false","CARM1"
"9321","1182","PABPC1","0.0",,"false","PABPC1"
"9320","452","NAP1L1","0.0",,"false","NAP1L1"
"9319","9","SUMO1","0.0",,"false","SUMO1"
"9318","713","PLK3","0.0",,"false","PLK3"
"9317","175","PHIP","0.0",,"false","PHIP"
"9316","175","NR4A1","0.0",,"false","NR4A1"
"9315",,"PTGES3",,,"false","PTGES3"
"9314","90","CASP3","0.0",,"false","CASP3"
"9313","146","CUL2","0.0",,"false","CUL2"
"9312","147","DCUN1D1","0.0",,"false","DCUN1D1"
"9311",,"PSMD7",,,"false","PSMD7"
"9310","307","PSMD5","0.0",,"false","PSMD5"
"9309","176","PCNA","0.13168300132768157",,"false","PCNA"
"9308","701","CLSPN","0.0",,"false","CLSPN"
"9307","232","RING1","0.0",,"false","RING1"
"9306",,"ROCK1",,,"false","ROCK1"
"9305",,"DPYSL2",,,"false","DPYSL2"
"9304","233","USP20","0.0",,"false","USP20"
"9303",,"EIF3C",,,"false","EIF3C"
"9302",,"UBE2N",,,"false","UBE2N"
"9301","714","PRKAB1","0.0",,"false","PRKAB1"
"9300",,"ANXA2",,,"false","ANXA2"
"9299","177","CDC42","0.0",,"false","CDC42"
"9298","715","RASSF3","0.0",,"false","RASSF3"
"9297","715","RASSF2","0.0",,"false","RASSF2"
"9296",,"GANAB",,,"false","GANAB"
"9295",,"PAK2",,,"false","PAK2"
"9294",,"CSPG4",,,"false","CSPG4"
"9293","1183","ITGA3","0.0",,"false","ITGA3"
"9292",,"XPOT",,,"false","XPOT"
"9291",,"CAMKK2",,,"false","CAMKK2"
"9290","1184","CHMP3","0.0",,"false","CHMP3"
"9289","1185","ATG10","0.0",,"false","ATG10"
"9288","453","RBBP7","0.0",,"false","RBBP7"
"9287","716","EFHD1","0.0",,"false","EFHD1"
"9286","716","KRT33B","0.0",,"false","KRT33B"
"9285","115","TCEAL5","0.0",,"false","TCEAL5"
"9284","115","DEDD","0.0",,"false","DEDD"
"9283","72","CBL","0.0",,"false","CBL"
"9282","308","EPC2","0.0",,"false","EPC2"
"9281","717","DMAP1","0.0",,"false","DMAP1"
"9280","234","CIAO1","0.0",,"false","CIAO1"
"9279",,"DDX20",,,"false","DDX20"
"9278","454","DUSP22","0.46543609866070473",,"false","DUSP22"
"9277","454","MAPK1","0.46543609866070473",,"false","MAPK1"
"9276","1147","CTBS","0.0",,"false","CTBS"
"9275","718","RGS2","0.0",,"false","RGS2"
"9274","1186","GNAI3","0.0",,"false","GNAI3"
"9273",,"ANXA1",,"0.125448700485","false","ANXA1"
"9272",,"RAB14",,,"false","RAB14"
"9271","148","HGS","0.0",,"false","HGS"
"9270",,"CACYBP",,,"false","CACYBP"
"9269","455","MCC","0.23044525232344273",,"false","MCC"
"9268","24","CDCA8","0.0",,"false","CDCA8"
"9267",,"DSG1",,,"false","DSG1"
"9266",,"DPF2",,,"false","DPF2"
"9265","1158","BCL7C","0.0",,"false","BCL7C"
"9264","456","CBX4","0.0",,"false","CBX4"
"9263","1187","RBL1","0.0",,"false","RBL1"
"9262","1188","MRFAP1","0.0",,"false","MRFAP1"
"9261","2","MAP4K4","0.015703019360829188",,"false","MAP4K4"
"9260","305","VHL","0.0",,"false","VHL"
"9259","116","UFC1","0.2111326921964998",,"false","UFC1"
"9258","309","PPP4C","0.0",,"false","PPP4C"
"9257",,"RPAP1",,,"false","RPAP1"
"9256","149","USMG5","0.0",,"false","USMG5"
"9255","149","C20orf24","0.0",,"false","C20orf24"
"9254","719","CARD16","0.0",,"false","CARD16"
"9253",,"RIPK2",,,"false","RIPK2"
"9252","1189","PRUNE1","0.0",,"false","PRUNE1"
"9251","1189","GSN","0.0",,"false","GSN"
"9250","1","OGFR","0.01544884373118052",,"false","OGFR"
"9249","310","KCNA1","0.0",,"false","KCNA1"
"9248",,"RTN4",,,"false","RTN4"
"9247","457","TOPBP1","0.0",,"false","TOPBP1"
