"SUID","__APCluster","name","PRWP","score","selected","shared name"
"21462","1","RIF1","2.0929171549380665E226",,"false","RIF1"
"21464","1","CEP164","2.0929171549380665E226","0.24","false","CEP164"
"21466","1","HJURP","2.0929171549380665E226","0.12","false","HJURP"
"21473","1","RUSC2","2.0929171549380665E226",,"false","RUSC2"
"21477","431","NOA1","0.0",,"false","NOA1"
"21480","1","ATP13A1","2.0929171549380665E226",,"false","ATP13A1"
"21482","152","CMTM3","3.9642809667350306E223",,"false","CMTM3"
"21484","35","TMEM184A","6.336043662088385E223",,"false","TMEM184A"
"21487","1","ZNF446","2.0929171549380665E226","0.12","false","ZNF446"
"21490","2","SPG7","9.072601897712698E224","0.56","false","SPG7"
"21493","69","C11orf49","6.339625706660841E223","0.12","false","C11orf49"
"21495","248","EGR2","3.168917342187305E223","0.48027144187208","false","EGR2"
"21498","206","TFR2","6.936894394529353E223","0.562442976848723","false","TFR2"
"21503","69","AFTPH","6.339625706660841E223",,"false","AFTPH"
"21507","1","SOX13","2.0929171549380665E226",,"false","SOX13"
"21512","253","PPFIA2","7.917815799752702E222",,"false","PPFIA2"
"21516","35","ZNF160","6.336043662088385E223","0.12","false","ZNF160"
"21518","1","RDH11","2.0929171549380665E226","0.12","false","RDH11"
"21520","2","APBA2","9.072601897712698E224",,"false","APBA2"
"21529","1","SRD5A3","2.0929171549380665E226","0.12","false","SRD5A3"
"21530","1","NUDT15","2.0929171549380665E226",,"false","NUDT15"
"21532","7","FLAD1","5.035829618800717E224",,"false","FLAD1"
"21534","1","GJB3","2.0929171549380665E226","0.12","false","GJB3"
"21539","1","EDRF1","2.0929171549380665E226",,"false","EDRF1"
"21543","6","RPL36AL","5.247956312374522E224",,"false","RPL36AL"
"21547","1","NR1I3","2.0929171549380665E226","0.12","false","NR1I3"
"21551","148","APH1A","4.772247277252292E223",,"false","APH1A"
"21561","78","NACC2","1.328776733281801E224",,"false","NACC2"
"21563","1","CLDN15","2.0929171549380665E226",,"false","CLDN15"
"21565","1","ALG9","2.0929171549380665E226","0.360542883744161","false","ALG9"
"21570","4","RBM33","4.451498415465275E224",,"false","RBM33"
"21572","1","NPY5R","2.0929171549380665E226","0.206091273317606","false","NPY5R"
"21574","1","SQLE","2.0929171549380665E226","0.12","false","SQLE"
"21577","1","WWC2","2.0929171549380665E226",,"false","WWC2"
"21579","125","ADIPOR1","4.591626995490849E223","0.200814325616241","false","ADIPOR1"
"21586","215","TOR1AIP1","4.601387712845028E223",,"false","TOR1AIP1"
"21588","327","COMMD3","7.917815799752702E222",,"false","COMMD3"
"21592","1","MTPAP","2.0929171549380665E226","0.48","false","MTPAP"
"21598","1","CPTP","2.0929171549380665E226",,"false","CPTP"
"21599","1","ECM1","2.0929171549380665E226","0.485971721185767","false","ECM1"
"21602","125","RALGPS1","4.591626995490849E223","0.12","false","RALGPS1"
"21610","68","WNT7B","8.714970446586653E223",,"false","WNT7B"
"21617","1","DUSP8","2.0929171549380665E226",,"false","DUSP8"
"21619","26","RAI1","1.4582328987436297E224","0.12","false","RAI1"
"21624","22","DDX17","2.887292878139913E224",,"false","DDX17"
"21627","1","CAPN11","2.0929171549380665E226",,"false","CAPN11"
"21629","146","IMPA2","3.2157716501840425E223","0.124734063957204","false","IMPA2"
"21636","49","EFNB3","4.012926297017993E223",,"false","EFNB3"
"21638","1","UGT2B10","2.0929171549380665E226","0.12","false","UGT2B10"
"21642","421","PRKAG1","7.917815799752702E222",,"false","PRKAG1"
"21648","2","LPXN","9.072601897712698E224","0.12","false","LPXN"
"21651","202","OLIG2","6.881307173690376E223","0.12","false","OLIG2"
"21653","316","TMEM14C","7.917815799752702E222",,"false","TMEM14C"
"21656","114","LCORL","6.336043662088386E223","0.12","false","LCORL"
"21658","1","CDCA2","2.0929171549380665E226","0.12","false","CDCA2"
"21660","6","ACSBG1","5.247956312374522E224",,"false","ACSBG1"
"21662","35","TMBIM1","6.336043662088385E223","0.12","false","TMBIM1"
"21664","1","PCYT2","2.0929171549380665E226",,"false","PCYT2"
"21667","1","MRM1","2.0929171549380665E226",,"false","MRM1"
"21670","1","ZNF235","2.0929171549380665E226",,"false","ZNF235"
"21672","440","IFNAR2","1.5835631599505404E223","0.12","false","IFNAR2"
"21673","440","PPP1R3B","1.5835631599505404E223","0.12","false","PPP1R3B"
"21675","1","FAM111B","2.0929171549380665E226","0.36","false","FAM111B"
"21678","145","NME3","3.184535444852884E223",,"false","NME3"
"21692","1","ZNF423","2.0929171549380665E226","0.24","false","ZNF423"
"21695","1","STAT2","2.0929171549380665E226","0.12","false","STAT2"
"21701","10","NPHP3","4.135447237560737E224","0.24","false","NPHP3"
"21703","1","OSBP2","2.0929171549380665E226",,"false","OSBP2"
"21707","7","RBM48","5.035829618800717E224",,"false","RBM48"
"21711","23","FOXB1","2.6167693531570435E224",,"false","FOXB1"
"21713","4","RPRD2","4.451498415465275E224",,"false","RPRD2"
"21717","20","ARGLU1","2.0522470504721107E224",,"false","ARGLU1"
"21723","1","ZMAT2","2.0929171549380665E226",,"false","ZMAT2"
"21727","1","MTAP","2.0929171549380665E226","0.24","false","MTAP"
"21729","11","SPATA24","3.808875722041067E224",,"false","SPATA24"
"21731","16","PSME1","4.0752035739881855E224","0.12","false","PSME1"
"21741","1","NLGN3","2.0929171549380665E226","0.44","false","NLGN3"
"21743","214","FAU","0.0",,"false","FAU"
"21755","252","UBTD1","1.5835631599505404E223",,"false","UBTD1"
"21763","145","SOX8","3.184535444852884E223","0.12027144187208","false","SOX8"
"21764","145","MMP1","3.184535444852884E223","0.12","false","MMP1"
"21767","1","FJX1","2.0929171549380665E226",,"false","FJX1"
"21768","1","DKKL1","2.0929171549380665E226","0.122367031978602","false","DKKL1"
"21771","330","DCXR","4.75068947985162E223","0.36","false","DCXR"
"21774","1","MAP3K7CL","2.0929171549380665E226","0.12","false","MAP3K7CL"
"21782","49","CYP2J2","4.012926297017993E223",,"false","CYP2J2"
"21807","69","PDE1B","6.339625706660841E223","0.12","false","PDE1B"
"21811","1","XAGE3","2.0929171549380665E226","0.12","false","XAGE3"
"21814","1","GBE1","2.0929171549380665E226","0.12","false","GBE1"
"21815","1","EPHB3","2.0929171549380665E226",,"false","EPHB3"
"21818","82","DHX58","3.1707083644735294E223",,"false","DHX58"
"21822","10","FUBP3","4.135447237560737E224",,"false","FUBP3"
"21824","1","TIGAR","2.0929171549380665E226",,"false","TIGAR"
"21826","417","PILRA","0.0",,"false","PILRA"
"21829","1","CTPS2","2.0929171549380665E226",,"false","CTPS2"
"21839","1","C11orf71","2.0929171549380665E226",,"false","C11orf71"
"21840","1","GPRC5B","2.0929171549380665E226",,"false","GPRC5B"
"21843","16","ATG16L2","4.0752035739881855E224",,"false","ATG16L2"
"21849","3","GUCY1A3","8.348944492574958E224","0.24","false","GUCY1A3"
"21851","9","NELL2","4.446621659367116E224",,"false","NELL2"
"21857","1","TNRC6C","2.0929171549380665E226",,"false","TNRC6C"
"21860","1","COX11","2.0929171549380665E226",,"false","COX11"
"21862","329","TBC1D23","0.0",,"false","TBC1D23"
"21863","329","C12orf45","0.0",,"false","C12orf45"
"21866","1","LY6D","2.0929171549380665E226",,"false","LY6D"
"21867","1","ARFIP2","2.0929171549380665E226",,"false","ARFIP2"
"21872","1","EMP3","2.0929171549380665E226","0.12","false","EMP3"
"21874","115","NDUFS4","3.200654645428925E223","0.12","false","NDUFS4"
"21881","154","SAA2","4.488553308812756E223",,"false","SAA2"
"21884","1","TDGF1","2.0929171549380665E226","0.12","false","TDGF1"
"21887","1","CEACAM5","2.0929171549380665E226","0.12","false","CEACAM5"
"21889","1","PIGC","2.0929171549380665E226",,"false","PIGC"
"21891","2","FAM49B","9.072601897712698E224","0.12","false","FAM49B"
"21893","2","PSAT1","9.072601897712698E224","0.12","false","PSAT1"
"21897","120","TMEM173","9.50137895970324E223","0.24","false","TMEM173"
"21902","7","COL11A2","5.035829618800717E224","0.12","false","COL11A2"
"21907","1","AURKC","2.0929171549380665E226","0.36","false","AURKC"
"21910","1","ATP5E","2.0929171549380665E226","0.12","false","ATP5E"
"21911","1","CYP17A1","2.0929171549380665E226","0.122171534976642","false","CYP17A1"
"21914","2","NDUFS6","9.072601897712698E224","0.12","false","NDUFS6"
"21916","5","PHF20L1","3.83226726028144E224",,"false","PHF20L1"
"21918","316","RSG1","7.917815799752702E222",,"false","RSG1"
"21921","439","LEFTY2","1.5835631599505404E223","0.12","false","LEFTY2"
"21922","439","ACSS3","1.5835631599505404E223","0.12","false","ACSS3"
"21924","69","TCF19","6.339625706660841E223","0.12027144187208","false","TCF19"
"21928","1","AAK1","2.0929171549380665E226",,"false","AAK1"
"21930","10","MAGEB18","4.135447237560737E224",,"false","MAGEB18"
"21934","175","SLX1A","3.18811748942534E223",,"false","SLX1A"
"21936","4","IWS1","4.451498415465275E224",,"false","IWS1"
"21938","3","TRIOBP","8.348944492574958E224","0.36","false","TRIOBP"
"21940","11","WIZ","3.808875722041067E224",,"false","WIZ"
"21942","98","DCPS","3.1707083644735366E223",,"false","DCPS"
"21947","81","AHI1","7.919606822038929E223","0.12","false","AHI1"
"21950","1","CDS2","2.0929171549380665E226",,"false","CDS2"
"21952","214","RBM6","0.0",,"false","RBM6"
"21955","78","CTNNA3","1.328776733281801E224","0.24","false","CTNNA3"
"21957","120","STT3A","9.50137895970324E223","0.36","false","STT3A"
"21961","1","AK3","2.0929171549380665E226",,"false","AK3"
"21962","26","DAPK3","1.4582328987436297E224",,"false","DAPK3"
"21965","1","ZNF16","2.0929171549380665E226",,"false","ZNF16"
"21968","4","CALU","4.451498415465275E224","0.12","false","CALU"
"21970","178","FOCAD","2.4472477512387014E223","0.12","false","FOCAD"
"21975","165","CMTM4","7.917815799752702E222",,"false","CMTM4"
"21978","328","TESK1","1.5835631599505404E223",,"false","TESK1"
"21981","1","FOLH1","2.0929171549380665E226","0.129258818215723","false","FOLH1"
"21986","1","LMAN2","2.0929171549380665E226",,"false","LMAN2"
"21989","6","KRBA1","5.247956312374522E224",,"false","KRBA1"
"21999","103","TPTE","2.3807178067844907E223",,"false","TPTE"
"22001","1","TRIM52","2.0929171549380665E226",,"false","TRIM52"
"22006","1","SPATA20","2.0929171549380665E226",,"false","SPATA20"
"22015","1","QSOX1","2.0929171549380665E226","0.12","false","QSOX1"
"22017","1","ZBTB11","2.0929171549380665E226",,"false","ZBTB11"
"22019","82","OAS3","3.1707083644735294E223","0.12","false","OAS3"
"22029","4","NMD3","4.451498415465275E224",,"false","NMD3"
"22036","327","AKR1C1","7.917815799752702E222","0.12","false","AKR1C1"
"22037","327","COMMD8","7.917815799752702E222",,"false","COMMD8"
"22039","45","TAOK1","7.956216094228771E223","0.124734063957204","false","TAOK1"
"22045","95","SLC2A5","1.1163878160179668E224","0.120542883744161","false","SLC2A5"
"22047","2","GPX1","9.072601897712698E224","0.130897400969869","false","GPX1"
"22053","2","KNSTRN","9.072601897712698E224","0.12027144187208","false","KNSTRN"
"22061","1","TMEM184C","2.0929171549380665E226",,"false","TMEM184C"
"22066","1","TCF25","2.0929171549380665E226",,"false","TCF25"
"22072","143","ZNF177","2.377135762212035E223","0.12","false","ZNF177"
"22077","5","ZNF641","3.83226726028144E224",,"false","ZNF641"
"22083","1","TPRN","2.0929171549380665E226","0.24","false","TPRN"
"22086","102","KIAA1522","3.1689173421873056E223",,"false","KIAA1522"
"22093","7","DOCK7","5.035829618800717E224","0.12","false","DOCK7"
"22098","69","NOMO2","6.339625706660841E223",,"false","NOMO2"
"22102","1","MPZ","2.0929171549380665E226","0.36","false","MPZ"
"22105","575","TFF1","7.917815799752702E222","0.12","false","TFF1"
"22106","1","CD300LD","2.0929171549380665E226",,"false","CD300LD"
"22108","1","ZNF827","2.0929171549380665E226",,"false","ZNF827"
"22110","1","ADAMTSL2","2.0929171549380665E226","0.122442976848723","false","ADAMTSL2"
"22118","2","RAB2A","9.072601897712698E224","0.12","false","RAB2A"
"22120","1","B3GALNT1","2.0929171549380665E226","0.12","false","B3GALNT1"
"22123","1","ART3","2.0929171549380665E226",,"false","ART3"
"22128","119","NSMCE4A","7.452647193120448E223",,"false","NSMCE4A"
"22131","249","FUT9","7.917815799752702E222",,"false","FUT9"
"22134","2","C21orf59","9.072601897712698E224","0.12","false","C21orf59"
"22136","69","TBC1D14","6.339625706660841E223",,"false","TBC1D14"
"22139","51","ORM2","3.958907899876351E223",,"false","ORM2"
"22140","139","CYP39A1","3.2461934203588765E223",,"false","CYP39A1"
"22148","96","ZNF32","1.5835631599505404E223",,"false","ZNF32"
"22153","1","SLC45A1","2.0929171549380665E226",,"false","SLC45A1"
"22156","1","TOMM40L","2.0929171549380665E226",,"false","TOMM40L"
"22160","3","KANSL2","8.348944492574958E224",,"false","KANSL2"
"22163","2","SPRR2D","9.072601897712698E224",,"false","SPRR2D"
"22165","1","PLA2G3","2.0929171549380665E226",,"false","PLA2G3"
"22167","1","ARMC8","2.0929171549380665E226",,"false","ARMC8"
"22170","243","NSMCE1","0.0",,"false","NSMCE1"
"22172","1","HNMT","2.0929171549380665E226","0.12","false","HNMT"
"22174","50","NOL11","7.923524898850948E223",,"false","NOL11"
"22176","14","C11orf74","3.3912488706651116E224",,"false","C11orf74"
"22181","1","PSMG3","2.0929171549380665E226",,"false","PSMG3"
"22186","1","THOC7","2.0929171549380665E226","0.12","false","THOC7"
"22189","126","MECOM","4.781925685182778E223","0.12","false","MECOM"
"22210","95","ANKH","1.1163878160179668E224","0.441628651232482","false","ANKH"
"22212","1","DHRS2","2.0929171549380665E226",,"false","DHRS2"
"22215","1","PCDH8","2.0929171549380665E226","0.12","false","PCDH8"
"22219","4","RPL6","4.451498415465275E224","0.12","false","RPL6"
"22224","96","ZBTB49","1.5835631599505404E223",,"false","ZBTB49"
"22226","1","ATP4B","2.0929171549380665E226",,"false","ATP4B"
"22228","7","SMPD1","5.035829618800717E224","0.12","false","SMPD1"
"22231","1","MIF4GD","2.0929171549380665E226",,"false","MIF4GD"
"22239","1","GSR","2.0929171549380665E226","0.12","false","GSR"
"22243","1","FBXO28","2.0929171549380665E226",,"false","FBXO28"
"22259","1","PRDX3","2.0929171549380665E226","0.12","false","PRDX3"
"22261","1","FEZ2","2.0929171549380665E226","0.12","false","FEZ2"
"22265","1","SAFB2","2.0929171549380665E226",,"false","SAFB2"
"22268","173","CYP3A5","2.538689855726506E223","0.122367031978602","false","CYP3A5"
"22270","1","IL22RA1","2.0929171549380665E226",,"false","IL22RA1"
"22275","2","URB1","9.072601897712698E224","0.12","false","URB1"
"22282","1","ADH6","2.0929171549380665E226",,"false","ADH6"
"22284","1","BTNL8","2.0929171549380665E226",,"false","BTNL8"
"22286","118","SLC35A3","8.809681258401045E223","0.24","false","SLC35A3"
"22288","1","TRA2A","2.0929171549380665E226","0.12","false","TRA2A"
"22290","241","HSD3B7","6.334252639802162E223","0.48","false","HSD3B7"
"22292","8","WDR59","5.224046475532716E224",,"false","WDR59"
"22296","1","SAMHD1","2.0929171549380665E226","0.12","false","SAMHD1"
"22308","1","GLIPR1L2","2.0929171549380665E226",,"false","GLIPR1L2"
"22310","1","SUPT4H1","2.0929171549380665E226",,"false","SUPT4H1"
"22312","16","HSPBAP1","4.0752035739881855E224","0.12","false","HSPBAP1"
"22314","1","BTAF1","2.0929171549380665E226",,"false","BTAF1"
"22318","7","FBN3","5.035829618800717E224",,"false","FBN3"
"22320","1","PXDN","2.0929171549380665E226","0.32","false","PXDN"
"22324","4","UTP18","4.451498415465275E224",,"false","UTP18"
"22337","177","PLK4","1.5835631599505404E223","0.12","false","PLK4"
"22341","9","ABCA2","4.446621659367116E224",,"false","ABCA2"
"22345","1","ABCG8","2.0929171549380665E226","0.24","false","ABCG8"
"22355","213","UGT1A4","3.971445055879936E223","0.12","false","UGT1A4"
"22367","1","ANKRD35","2.0929171549380665E226",,"false","ANKRD35"
"22374","8","CRX","5.224046475532716E224","0.32","false","CRX"
"22376","8","FBXL5","5.224046475532716E224",,"false","FBXL5"
"22380","59","NAE1","7.949052005083861E223",,"false","NAE1"
"22383","153","ADH5","3.978674674990796E223",,"false","ADH5"
"22384","1","PQLC1","2.0929171549380665E226",,"false","PQLC1"
"22389","153","MTA3","3.978674674990796E223",,"false","MTA3"
"22393","1","KLK10","2.0929171549380665E226","0.128987376343642","false","KLK10"
"22396","174","NR1I2","2.3909628425913897E223","0.122367031978602","false","NR1I2"
"22398","1","TRIML1","2.0929171549380665E226",,"false","TRIML1"
"22403","49","RCAN2","4.012926297017993E223",,"false","RCAN2"
"22412","326","CAPN10","1.585354182236765E223","0.12027144187208","false","CAPN10"
"22416","1","PHF13","2.0929171549380665E226",,"false","PHF13"
"22420","167","MTMR3","2.411954012115649E223","0.120542883744161","false","MTMR3"
"22422","8","DAO","5.224046475532716E224","0.181352046656644","false","DAO"
"22427","1","EPHX2","2.0929171549380665E226","0.12","false","EPHX2"
"22444","1","SUOX","2.0929171549380665E226","0.240814325616241","false","SUOX"
"22448","1","PCK1","2.0929171549380665E226","0.12","false","PCK1"
"22453","1","UCK1","2.0929171549380665E226",,"false","UCK1"
"22458","438","FABP2","7.917815799752702E222",,"false","FABP2"
"22459","438","ALDH1B1","7.917815799752702E222","0.12","false","ALDH1B1"
"22469","1","SNX27","2.0929171549380665E226",,"false","SNX27"
"22470","1","PNPLA3","2.0929171549380665E226","0.264896707361267","false","PNPLA3"
"22472","2","RRP7A","9.072601897712698E224",,"false","RRP7A"
"22477","1","TRO","2.0929171549380665E226",,"false","TRO"
"22480","1","FEM1C","2.0929171549380665E226",,"false","FEM1C"
"22486","1","KIFC2","2.0929171549380665E226",,"false","KIFC2"
"22489","1","MT-CYB","2.0929171549380665E226",,"false","MT-CYB"
"22496","1","KCNK4","2.0929171549380665E226",,"false","KCNK4"
"22497","21","DIDO1","2.775792258181458E224",,"false","DIDO1"
"22499","26","ZBTB48","1.4582328987436297E224",,"false","ZBTB48"
"22502","123","ALG12","1.057251762818109E224","0.360542883744161","false","ALG12"
"22509","124","POR","7.126034219777431E223","0.24","false","POR"
"22515","1","ESX1","2.0929171549380665E226",,"false","ESX1"
"22516","1","TRAP1","2.0929171549380665E226","0.12","false","TRAP1"
"22520","10","ZSCAN1","4.135447237560737E224",,"false","ZSCAN1"
"22522","1","MAGEA3","2.0929171549380665E226",,"false","MAGEA3"
"22535","2","MIPEP","9.072601897712698E224","0.122367031978602","false","MIPEP"
"22543","1","SEPT10","2.0929171549380665E226",,"false","SEPT10"
"22545","3","MYO5C","8.348944492574958E224","0.12","false","MYO5C"
"22549","82","ZBTB26","3.1707083644735294E223",,"false","ZBTB26"
"22552","1","NTF4","2.0929171549380665E226","0.12","false","NTF4"
"22557","6","DCTN3","5.247956312374522E224",,"false","DCTN3"
"22559","1","SORL1","2.0929171549380665E226","0.12","false","SORL1"
"22562","1","C15orf59","2.0929171549380665E226",,"false","C15orf59"
"22566","1","EID3","2.0929171549380665E226",,"false","EID3"
"22585","8","MSTO1","5.224046475532716E224",,"false","MSTO1"
"22588","1","CDKL3","2.0929171549380665E226",,"false","CDKL3"
"22592","1","LAMTOR3","2.0929171549380665E226",,"false","LAMTOR3"
"22595","16","AGAP1","4.0752035739881855E224","0.122367031978602","false","AGAP1"
"22597","1","BLVRB","2.0929171549380665E226","0.12","false","BLVRB"
"22603","2","WFS1","9.072601897712698E224","0.12","false","WFS1"
"22605","1","HYAL3","2.0929171549380665E226",,"false","HYAL3"
"22608","5","CDCA5","3.83226726028144E224",,"false","CDCA5"
"22616","205","PHF11","5.388938310947734E223","0.12","false","PHF11"
"22620","68","PLK2","8.714970446586653E223","0.12","false","PLK2"
"22622","1","RBM15","2.0929171549380665E226",,"false","RBM15"
"22625","1","NREP","2.0929171549380665E226",,"false","NREP"
"22632","252","CD1A","1.5835631599505404E223",,"false","CD1A"
"22639","16","PTPN4","4.0752035739881855E224",,"false","PTPN4"
"22641","10","TMX2","4.135447237560737E224",,"false","TMX2"
"22643","1","RBM18","2.0929171549380665E226",,"false","RBM18"
"22644","1","TMEM27","2.0929171549380665E226","0.12","false","TMEM27"
"22649","1","AP4S1","2.0929171549380665E226","0.12","false","AP4S1"
"22652","92","TNRC6B","5.381116455269433E223","0.127101095935806","false","TNRC6B"
"22654","1","DENND5A","2.0929171549380665E226",,"false","DENND5A"
"22657","9","TSPOAP1","4.446621659367116E224",,"false","TSPOAP1"
"22660","1","ZNF184","2.0929171549380665E226",,"false","ZNF184"
"22664","125","ARMC7","4.591626995490849E223",,"false","ARMC7"
"22683","46","METTL18","6.353452787040198E223","0.12","false","METTL18"
"22686","437","ZBTB21","0.0",,"false","ZBTB21"
"22687","437","ZBTB14","0.0",,"false","ZBTB14"
"22701","24","SDHC","2.91576249456596E224","0.120814325616241","false","SDHC"
"22706","69","HPCAL4","6.339625706660841E223",,"false","HPCAL4"
"22708","1","USP53","2.0929171549380665E226",,"false","USP53"
"22709","2","NECTIN2","9.072601897712698E224",,"false","NECTIN2"
"22711","3","MAFIP","8.348944492574958E224",,"false","MAFIP"
"22713","1","FAM118B","2.0929171549380665E226",,"false","FAM118B"
"22720","1","AP5S1","2.0929171549380665E226",,"false","AP5S1"
"22727","1","ZDHHC12","2.0929171549380665E226",,"false","ZDHHC12"
"22731","1","GPT","2.0929171549380665E226","0.12","false","GPT"
"22734","9","MOAP1","4.446621659367116E224",,"false","MOAP1"
"22745","96","ALDH1A1","1.5835631599505404E223","0.12","false","ALDH1A1"
"22746","1","ALDH2","2.0929171549380665E226","0.12","false","ALDH2"
"22749","16","CCDC115","4.0752035739881855E224",,"false","CCDC115"
"22752","24","SHPK","2.91576249456596E224",,"false","SHPK"
"22755","436","PPP3CC","7.917815799752702E222",,"false","PPP3CC"
"22756","436","ITPKC","7.917815799752702E222","0.12","false","ITPKC"
"22774","1","EDC4","2.0929171549380665E226","0.122367031978602","false","EDC4"
"22781","1","TTC23","2.0929171549380665E226",,"false","TTC23"
"22789","8","HERC1","5.224046475532716E224",,"false","HERC1"
"22794","2","ANAPC5","9.072601897712698E224",,"false","ANAPC5"
"22802","96","COX6A2","1.5835631599505404E223",,"false","COX6A2"
"22808","121","FAM213B","4.75427152442407E223",,"false","FAM213B"
"22818","1","SEC24C","2.0929171549380665E226",,"false","SEC24C"
"22821","1","MED20","2.0929171549380665E226",,"false","MED20"
"22825","1","IREB2","2.0929171549380665E226","0.12","false","IREB2"
"22832","1","TMEM101","2.0929171549380665E226",,"false","TMEM101"
"22834","4","USP24","4.451498415465275E224",,"false","USP24"
"22836","1","UQCC2","2.0929171549380665E226",,"false","UQCC2"
"22840","45","SDCCAG3","7.956216094228771E223",,"false","SDCCAG3"
"22844","251","MPZL2","3.9624899444488063E223",,"false","MPZL2"
"22847","1","ECH1","2.0929171549380665E226",,"false","ECH1"
"22855","1","MAGED4","2.0929171549380665E226","0.12","false","MAGED4"
"22857","101","SDCBP2","9.506752026561922E223",,"false","SDCBP2"
"22859","1","USPL1","2.0929171549380665E226",,"false","USPL1"
"22865","1","FBXO25","2.0929171549380665E226",,"false","FBXO25"
"22870","176","SCYL1","2.3753447399258106E223","0.12","false","SCYL1"
"22877","435","ZBTB43","0.0",,"false","ZBTB43"
"22878","435","BDP1","0.0",,"false","BDP1"
"22887","1","POMGNT1","2.0929171549380665E226","0.2","false","POMGNT1"
"22891","42","RASA2","8.794851982200772E223","0.12","false","RASA2"
"22893","1","TIGIT","2.0929171549380665E226",,"false","TIGIT"
"22900","1","ATP6V0D2","2.0929171549380665E226","0.12","false","ATP6V0D2"
"22902","95","ABCD1","1.1163878160179668E224","0.12","false","ABCD1"
"22904","47","CXCL14","1.3564231682146687E224","0.12","false","CXCL14"
"22906","1","APOA5","2.0929171549380665E226","0.139064401350668","false","APOA5"
"22910","29","NT5C3A","1.6680488980593221E224","0.48","false","NT5C3A"
"22918","1","CD86","2.0929171549380665E226","0.12","false","CD86"
"22921","2","DPPA4","9.072601897712698E224",,"false","DPPA4"
"22923","4","WDR44","4.451498415465275E224",,"false","WDR44"
"22938","4","WDR55","4.451498415465275E224",,"false","WDR55"
"22941","36","ZNF580","4.824474652107715E223",,"false","ZNF580"
"22945","1","QPRT","2.0929171549380665E226",,"false","QPRT"
"22950","1","NUCB2","2.0929171549380665E226","0.12","false","NUCB2"
"22955","1","TM9SF1","2.0929171549380665E226",,"false","TM9SF1"
"22958","1","CLK4","2.0929171549380665E226",,"false","CLK4"
"22961","1","MTFR1","2.0929171549380665E226",,"false","MTFR1"
"22965","1","NUPR1","2.0929171549380665E226","0.12027144187208","false","NUPR1"
"22979","1","S100A13","2.0929171549380665E226",,"false","S100A13"
"22984","1","ZNF202","2.0929171549380665E226",,"false","ZNF202"
"22992","212","GPX4","2.3753447399258106E223","0.24","false","GPX4"
"22994","1","SURF1","2.0929171549380665E226","0.12","false","SURF1"
"23003","2","PRPF38A","9.072601897712698E224",,"false","PRPF38A"
"23005","10","SV2A","4.135447237560737E224",,"false","SV2A"
"23007","1","OAZ1","2.0929171549380665E226",,"false","OAZ1"
"23009","1","MORC4","2.0929171549380665E226","0.12","false","MORC4"
"23012","1","RABEP2","2.0929171549380665E226","0.12","false","RABEP2"
"23015","4","INF2","4.451498415465275E224","0.36","false","INF2"
"23018","1","COX8A","2.0929171549380665E226",,"false","COX8A"
"23020","1","ATP5G2","2.0929171549380665E226",,"false","ATP5G2"
"23022","1","APMAP","2.0929171549380665E226",,"false","APMAP"
"23026","5","GLYR1","3.83226726028144E224",,"false","GLYR1"
"23028","1","MIIP","2.0929171549380665E226",,"false","MIIP"
"23035","434","CALML3","0.0",,"false","CALML3"
"23036","434","MAPK4","0.0",,"false","MAPK4"
"23041","1","TFCP2L1","2.0929171549380665E226","0.12","false","TFCP2L1"
"23048","1","ADK","2.0929171549380665E226","0.12","false","ADK"
"23053","1","CCDC88C","2.0929171549380665E226","0.12","false","CCDC88C"
"23055","16","FST","4.0752035739881855E224","0.120814325616241","false","FST"
"23060","5","ASB10","3.83226726028144E224","0.12","false","ASB10"
"23069","16","PLXNA3","4.0752035739881855E224","0.12","false","PLXNA3"
"23071","68","PCM1","8.714970446586653E223","0.24027144187208","false","PCM1"
"23077","1","RCN3","2.0929171549380665E226","0.12","false","RCN3"
"23079","1","SOX6","2.0929171549380665E226","0.12","false","SOX6"
"23087","24","GLTSCR2","2.91576249456596E224","0.12","false","GLTSCR2"
"23096","1","SUPT20H","2.0929171549380665E226",,"false","SUPT20H"
"23098","1","PARVG","2.0929171549380665E226",,"false","PARVG"
"23100","241","PYGL","6.334252639802162E223","0.12","false","PYGL"
"23107","1","DUSP12","2.0929171549380665E226",,"false","DUSP12"
"23111","433","KCNK1","3.694980706551261E223","0.12","false","KCNK1"
"23112","433","TCIRG1","3.694980706551261E223","0.44","false","TCIRG1"
"23115","1","FKBP7","2.0929171549380665E226",,"false","FKBP7"
"23119","310","GYG1","1.5835631599505404E223","0.12","false","GYG1"
"23120","310","CMSS1","1.5835631599505404E223",,"false","CMSS1"
"23123","317","NRCAM","3.9606989221625753E223","0.12","false","NRCAM"
"23124","317","ANK2","3.9606989221625753E223","0.36027144187208","false","ANK2"
"23126","6","GJB5","5.247956312374522E224","0.12","false","GJB5"
"23132","1","GOLPH3L","2.0929171549380665E226","0.12","false","GOLPH3L"
"23135","1","KIF21A","2.0929171549380665E226","0.24","false","KIF21A"
"23138","8","THPO","5.224046475532716E224","0.12","false","THPO"
"23140","1","ZCCHC11","2.0929171549380665E226",,"false","ZCCHC11"
"23145","1","SRM","2.0929171549380665E226",,"false","SRM"
"23146","1","SOX12","2.0929171549380665E226",,"false","SOX12"
"23148","1","OBSL1","2.0929171549380665E226","0.24027144187208","false","OBSL1"
"23152","1","CORO7","2.0929171549380665E226",,"false","CORO7"
