name	__APCluster	PRWP
E2F2	1	2.09291715494e+226
MAP4K1	1	2.09291715494e+226
DCAF4	48	8.18711605994e+223
CPAMD8	1	2.09291715494e+226
COL4A6	44	1.27001199053e+224
VDAC2	166	2.37534473993e+223
FAR1	10	4.13544723756e+224
SLC9A3R1	29	1.66804889806e+224
PLCB2	1	2.09291715494e+226
UBQLN2	1	2.09291715494e+226
ATG12	1	2.09291715494e+226
IFIH1	1	2.09291715494e+226
VPS33B	1	2.09291715494e+226
ARHGAP5	1	2.09291715494e+226
CCAR1	20	2.05224705047e+224
BUB1	1	2.09291715494e+226
MTUS2	142	2.37534473993e+223
C8orf33	589	0.0
CALR	105	1.21879061989e+224
A2M	588	7.91781579975e+222
COIL	1	2.09291715494e+226
AP2B1	12	5.54907675057e+224
ASB2	52	3.16891734219e+223
RAB11FIP4	3	8.34894449257e+224
CPSF2	62	7.13140728664e+223
RPL30	1	2.09291715494e+226
RBP4	1	2.09291715494e+226
ALB	16	4.07520357399e+224
EXOSC3	1	2.09291715494e+226
TWIST1	11	3.80887572204e+224
RINT1	238	1.58356315995e+223
APOH	1	2.09291715494e+226
MED13	55	7.93701594699e+223
CENPE	101	9.50675202656e+223
AP3D1	122	1.58356315995e+223
SH3BP2	305	3.76489610568e+223
XPO5	23	2.61676935316e+224
QPCTL	1	2.09291715494e+226
PRDM5	1	2.09291715494e+226
EHMT2	9	4.44662165937e+224
POLR3E	1	2.09291715494e+226
AVPR1B	239	5.54963514897e+223
POLR2K	1	2.09291715494e+226
DEAF1	26	1.45823289874e+224
FHL2	200	1.61951466561e+223
SPSB4	49	4.01292629702e+223
VIL1	91	1.35099343857e+224
PICALM	1	2.09291715494e+226
BAG3	3	8.34894449257e+224
CHTF18	53	6.33783468437e+223
RFC4	19	3.11878227139e+224
RPL35A	27	1.18785147219e+224
PEX13	1	2.09291715494e+226
PEX7	1	2.09291715494e+226
UBTF	1	2.09291715494e+226
HCRTR1	1	2.09291715494e+226
CNR1	54	1.02198738664e+224
ASH2L	136	7.9352249247e+223
TLN1	1	2.09291715494e+226
RHOQ	23	2.61676935316e+224
PARD6B	1	2.09291715494e+226
ETV6	22	2.88729287814e+224
CHMP2A	112	9.55152758372e+223
MITD1	112	9.55152758372e+223
DDX4	1	2.09291715494e+226
MASP2	1	2.09291715494e+226
CALML5	1	2.09291715494e+226
DUSP10	1	2.09291715494e+226
IRF3	1	2.09291715494e+226
POLH	1	2.09291715494e+226
FADD	17	5.28956109109e+224
EDA2R	1	2.09291715494e+226
ARID2	159	1.59610031595e+223
CADM1	231	4.67794932375e+223
TGFB1	1	2.09291715494e+226
ATIC	1	2.09291715494e+226
HNRNPDL	4	4.45149841547e+224
FBXW8	19	3.11878227139e+224
CEBPD	132	6.34141672895e+223
RNF146	115	3.20065464543e+223
NAT10	1	2.09291715494e+226
TPM2	1	2.09291715494e+226
RAD21	1	2.09291715494e+226
HNRNPD	2	9.07260189771e+224
PPP4C	16	4.07520357399e+224
NT5DC2	1	2.09291715494e+226
UBA5	1	2.09291715494e+226
UFC1	1	2.09291715494e+226
CENPJ	1	2.09291715494e+226
F3	396	3.24261137579e+223
RARS	3	8.34894449257e+224
HAX1	14	3.39124887067e+224
RNF19A	1	2.09291715494e+226
TUBG2	75	1.11435447572e+224
RRAGD	556	0.0
NOL8	556	0.0
SLC25A4	23	2.61676935316e+224
KPNA4	4	4.45149841547e+224
HSPA6	14	3.39124887067e+224
MCM8	291	2.37534473993e+223
CSF3R	197	2.47385096567e+223
SHC2	1	2.09291715494e+226
NBEA	33	7.92856193347e+223
PIP5K1A	122	1.58356315995e+223
CCL14	1	2.09291715494e+226
ABCC2	4	4.45149841547e+224
HUS1B	1	2.09291715494e+226
CFTR	1	2.09291715494e+226
CTNNBL1	20	2.05224705047e+224
MAPK8	587	7.91781579975e+222
PPP2R3A	1	2.09291715494e+226
REM1	21	2.77579225818e+224
NUP62	1	2.09291715494e+226
PIK3CG	47	1.35642316821e+224
FGA	235	6.86210702645e+223
TRPC5	1	2.09291715494e+226
STMN2	88	4.75068947985e+223
PDLIM1	2	9.07260189771e+224
EPHB1	1	2.09291715494e+226
SOS2	131	4.01342739493e+223
PACSIN3	1	2.09291715494e+226
RASGRF1	21	2.77579225818e+224
ADCY10	1	2.09291715494e+226
MORC1	109	1.03056976957e+224
CXCL12	1	2.09291715494e+226
LRRC41	52	3.16891734219e+223
SERPINC1	1	2.09291715494e+226
CEP70	60	6.86210702645e+223
ZNF136	60	6.86210702645e+223
BDNF	1	2.09291715494e+226
SORT1	1	2.09291715494e+226
KCNA4	31	1.27169939413e+224
MYO18A	21	2.77579225818e+224
ARAF	21	2.77579225818e+224
TAF13	64	3.95890789988e+223
DLST	244	0.0
HTT	586	7.95363624548e+222
SLC16A1	230	3.95890789988e+223
PIWIL2	348	7.91781579975e+222
ACER3	1	2.09291715494e+226
HNF1B	1	2.09291715494e+226
EPC1	1	2.09291715494e+226
OTUD4	1	2.09291715494e+226
MYBL2	2	9.07260189771e+224
TTF2	254	1.60153891278e+223
ERCC2	104	5.55142617126e+223
CINP	1	2.09291715494e+226
BUB3	12	5.54907675057e+224
B4GALT1	1	2.09291715494e+226
STXBP3	1	2.09291715494e+226
MAPKAPK3	212	2.37534473993e+223
DUSP19	1	2.09291715494e+226
CNPY2	1	2.09291715494e+226
HTRA2	1	2.09291715494e+226
BIRC7	39	8.09539795519e+223
PPM1J	1	2.09291715494e+226
NOTCH2	6	5.24795631237e+224
JMJD6	57	6.33962570666e+223
DNM1L	6	5.24795631237e+224
SUGP1	20	2.05224705047e+224
SMG1	92	5.38111645527e+223
FZR1	77	3.95890789988e+223
CNTNAP1	1	2.09291715494e+226
GGT1	198	6.87822622703e+223
RAB14	346	7.97154646834e+222
OCRL	346	7.97154646834e+222
RAB4A	1	2.09291715494e+226
MME	1	2.09291715494e+226
PBXIP1	38	4.00934425245e+223
TTC28	357	8.07399682641e+222
ZNF862	357	8.07399682641e+222
NUTF2	1	2.09291715494e+226
RUNX2	1	2.09291715494e+226
CD72	83	8.74083358506e+223
TCEB3	52	3.16891734219e+223
ARPC3	2	9.07260189771e+224
KPNA5	1	2.09291715494e+226
BLOC1S1	33	7.92856193347e+223
ARHGAP21	13	4.5148739884e+224
CACYBP	183	4.8142296163e+223
MAD2L2	98	3.17070836447e+223
SMURF1	1	2.09291715494e+226
CCNA1	1	2.09291715494e+226
NCDN	1	2.09291715494e+226
LYST	1	2.09291715494e+226
STRN	1	2.09291715494e+226
RANBP3	74	6.86748009331e+223
KLHL12	367	1.58356315995e+223
PEF1	81	7.91960682204e+223
CHD7	1	2.09291715494e+226
MST1	1	2.09291715494e+226
SERPINA3	1	2.09291715494e+226
MYO1A	14	3.39124887067e+224
E2F6	21	2.77579225818e+224
EZH1	1	2.09291715494e+226
HSF1	1	2.09291715494e+226
AKAP9	5	3.83226726028e+224
CSNK1E	45	7.95621609423e+223
ADRA2A	1	2.09291715494e+226
NFKB1	1	2.09291715494e+226
FRAT1	6	5.24795631237e+224
TACC2	1	2.09291715494e+226
MAP3K4	1	2.09291715494e+226
CNTRL	2	9.07260189771e+224
FCGR2A	1	2.09291715494e+226
BLK	1	2.09291715494e+226
GPN1	4	4.45149841547e+224
GPN3	1	2.09291715494e+226
PSKH1	1	2.09291715494e+226
CDC6	1	2.09291715494e+226
SLC25A12	106	1.19299532703e+224
CR1	189	5.31694416098e+223
CACNA1B	1	2.09291715494e+226
ARHGEF11	1	2.09291715494e+226
ABCA1	3	8.34894449257e+224
ITGA2	43	1.33904310602e+224
PAK4	13	4.5148739884e+224
NXF1	4	4.45149841547e+224
RAN	194	3.1671263199e+223
ATP5F1	1	2.09291715494e+226
POU2AF1	395	2.37534473993e+223
SLC22A1	1	2.09291715494e+226
OAT	110	3.18503654276e+223
DBF4B	11	3.80887572204e+224
CDC7	1	2.09291715494e+226
STK36	1	2.09291715494e+226
ARMC6	185	3.16891734219e+223
ITGA5	1	2.09291715494e+226
SPP1	79	4.04595352464e+223
RNF139	1	2.09291715494e+226
PRKAR2A	220	2.37534473993e+223
SMAD6	2	9.07260189771e+224
IPO7	15	3.67732043963e+224
MYT1L	1	2.09291715494e+226
PPFIA1	60	6.86210702645e+223
TNPO1	90	7.24463487046e+223
DNPEP	254	1.60153891278e+223
MAGEA2	1	2.09291715494e+226
TMF1	72	7.33318378895e+223
AP1AR	1	2.09291715494e+226
AP1G1	1	2.09291715494e+226
MCM2	4	4.45149841547e+224
CDC45	1	2.09291715494e+226
NRTN	555	1.60634535176e+223
GFRA2	555	1.60634535176e+223
ZNF689	149	0.0
TARBP2	1	2.09291715494e+226
CFH	8	5.22404647553e+224
CFI	1	2.09291715494e+226
PTK2	585	1.39813643921e+223
ASPSCR1	1	2.09291715494e+226
TRIM8	584	7.91781579975e+222
WDTC1	48	8.18711605994e+223
ORM1	118	8.8096812584e+223
FAAP100	1	2.09291715494e+226
FANCA	1	2.09291715494e+226
BMP3	1	2.09291715494e+226
IL17RA	15	3.67732043963e+224
MYLK2	14	3.39124887067e+224
RICTOR	42	8.7948519822e+223
GEMIN6	56	3.97452600254e+223
PTS	204	4.48855330881e+223
RFX2	1	2.09291715494e+226
BTN1A1	554	7.91781579975e+222
XDH	554	7.91781579975e+222
EHD2	74	6.86748009331e+223
EPHB6	292	2.39275386488e+223
GNAI3	17	5.28956109109e+224
DNAJC6	1	2.09291715494e+226
IL1A	127	3.98046569728e+223
KCTD5	8	5.22404647553e+224
CCR8	1	2.09291715494e+226
KCND1	534	7.91781579975e+222
CLPB	38	4.00934425245e+223
UCHL3	1	2.09291715494e+226
MUC7	1	2.09291715494e+226
GALNT14	1	2.09291715494e+226
NTRK3	1	2.09291715494e+226
SMARCD3	1	2.09291715494e+226
GMEB1	1	2.09291715494e+226
INSM1	103	2.38071780678e+223
SNX2	159	1.59610031595e+223
CDH7	1	2.09291715494e+226
TLK1	21	2.77579225818e+224
ARIH2	18	3.45815948759e+224
TRAK1	1	2.09291715494e+226
CCDC97	1	2.09291715494e+226
PGD	1	2.09291715494e+226
G6PD	1	2.09291715494e+226
ACP6	1	2.09291715494e+226
HNRNPAB	20	2.05224705047e+224
ANKZF1	1	2.09291715494e+226
PRCC	4	4.45149841547e+224
ARHGAP26	1	2.09291715494e+226
PKN1	1	2.09291715494e+226
FSTL3	1	2.09291715494e+226
BRD4	1	2.09291715494e+226
TBCE	1	2.09291715494e+226
S1PR3	29	1.66804889806e+224
IGDCC3	1	2.09291715494e+226
NFKBIL1	125	4.59162699549e+223
RFXANK	255	2.38250882907e+223
RND3	13	4.5148739884e+224
CARD8	296	1.6677412074e+223
CARD6	296	1.6677412074e+223
ADAMTSL4	1	2.09291715494e+226
CTSB	7	5.0358296188e+224
MT-ND1	198	6.87822622703e+223
TST	391	3.35339263767e+223
PSIP1	2	9.07260189771e+224
PTBP1	1	2.09291715494e+226
DUSP2	1	2.09291715494e+226
SDCBP	231	4.67794932375e+223
EPHA7	50	7.92352489885e+223
SLC4A3	1	2.09291715494e+226
PDCD4	4	4.45149841547e+224
OPRK1	225	8.07399682641e+222
GNA15	264	2.39991795402e+223
MARK3	1	2.09291715494e+226
IL1RAP	1	2.09291715494e+226
ERBB3	158	3.18145449819e+223
CLNS1A	21	2.77579225818e+224
NR2F1	1	2.09291715494e+226
MAP6	1	2.09291715494e+226
PIAS2	19	3.11878227139e+224
SSTR2	1	2.09291715494e+226
TAF1D	18	3.45815948759e+224
DOK1	1	2.09291715494e+226
PLA2G2A	60	6.86210702645e+223
PLA2G1B	60	6.86210702645e+223
LMO1	1	2.09291715494e+226
NHLH1	167	2.41195401212e+223
XPA	184	6.10793691449e+223
KRT15	12	5.54907675057e+224
COG5	12	5.54907675057e+224
RASGRP1	1	2.09291715494e+226
CD3E	199	4.11332899629e+223
SLC9A2	1	2.09291715494e+226
HAND1	246	3.97631702483e+223
HAND2	1	2.09291715494e+226
AREG	270	3.26039053872e+223
PPARGC1A	1	2.09291715494e+226
LIN37	1	2.09291715494e+226
SYT9	1	2.09291715494e+226
TRPV1	1	2.09291715494e+226
CYP2C18	1	2.09291715494e+226
HGS	12	5.54907675057e+224
MTDH	4	4.45149841547e+224
SF3B5	20	2.05224705047e+224
LAMB1	9	4.44662165937e+224
HLTF	1	2.09291715494e+226
RNF170	1	2.09291715494e+226
SH3GL3	1	2.09291715494e+226
PDCD6IP	2	9.07260189771e+224
GRIK3	162	7.06080258211e+223
GPS2	8	5.22404647553e+224
VCPIP1	1	2.09291715494e+226
GTF2B	179	2.40221007422e+223
MMP12	172	3.16891734219e+223
ZNF490	33	7.92856193347e+223
RERE	1	2.09291715494e+226
ATF6B	258	3.96248994445e+223
PHOX2A	258	3.96248994445e+223
ILF3	20	2.05224705047e+224
GRK6	1	2.09291715494e+226
NDN	119	7.45264719312e+223
RNMT	553	0.0
RNGTT	553	0.0
FRS3	158	3.18145449819e+223
NRAP	1	2.09291715494e+226
KLHL41	74	6.86748009331e+223
BTG1	1	2.09291715494e+226
TPT1	1	2.09291715494e+226
ID2	1	2.09291715494e+226
FGF7	94	1.35601485397e+224
AMIGO3	1	2.09291715494e+226
AMIGO2	9	4.44662165937e+224
FLOT1	1	2.09291715494e+226
GABBR1	140	4.50825455396e+223
NSF	285	1.58356315995e+223
SRPK2	1	2.09291715494e+226
ORC6	1	2.09291715494e+226
HMGA1	1	2.09291715494e+226
NUP93	19	3.11878227139e+224
FADS1	7	5.0358296188e+224
C10orf10	1	2.09291715494e+226
NMUR2	552	7.91781579975e+222
NMU	552	7.91781579975e+222
RANBP9	2	9.07260189771e+224
GLI1	1	2.09291715494e+226
DOK6	1	2.09291715494e+226
STAMBPL1	1	2.09291715494e+226
LSM4	288	4.75606254671e+223
VAC14	288	4.75606254671e+223
ZNF91	164	6.33962570666e+223
ZBTB6	1	2.09291715494e+226
ARL8B	1	2.09291715494e+226
DLEU1	1	2.09291715494e+226
CHERP	20	2.05224705047e+224
LDHA	1	2.09291715494e+226
HAUS1	5	3.83226726028e+224
MCM3	2	9.07260189771e+224
AKAP11	6	5.24795631237e+224
ITSN1	16	4.07520357399e+224
SNAI1	5	3.83226726028e+224
GPS1	1	2.09291715494e+226
COMP	94	1.35601485397e+224
PSG3	157	3.96428096674e+223
NEFL	1	2.09291715494e+226
UBQLN4	1	2.09291715494e+226
HOXA10	1	2.09291715494e+226
C19orf57	1	2.09291715494e+226
CENPQ	5	3.83226726028e+224
COL8A1	1	2.09291715494e+226
ACTR8	1	2.09291715494e+226
FHL3	59	7.94905200508e+223
NOL3	1	2.09291715494e+226
SYVN1	1	2.09291715494e+226
MBTPS2	258	3.96248994445e+223
SLBP	1	2.09291715494e+226
MVB12A	1	2.09291715494e+226
TJP2	15	3.67732043963e+224
HLA-DQA2	1	2.09291715494e+226
HLA-DQB1	66	1.25844523619e+224
ENKD1	21	2.77579225818e+224
DVL3	1	2.09291715494e+226
NR1H2	11	3.80887572204e+224
TXK	378	7.91781579975e+222
YTHDC1	1	2.09291715494e+226
MLNR	88	4.75068947985e+223
HOXB9	34	4.90299190415e+223
HTR3A	1	2.09291715494e+226
EPB41L3	58	8.78329141333e+223
NOD1	1	2.09291715494e+226
NLRP1	334	4.48676228653e+223
SCN1B	1	2.09291715494e+226
SCN2B	1	2.09291715494e+226
FANCL	1	2.09291715494e+226
PDLIM5	1	2.09291715494e+226
SRSF7	20	2.05224705047e+224
SHOC2	31	1.27169939413e+224
CBFA2T3	34	4.90299190415e+223
CD47	99	8.97710661763e+223
PECAM1	1	2.09291715494e+226
COLEC12	1	2.09291715494e+226
RAP1GDS1	1	2.09291715494e+226
RRM2B	24	2.91576249457e+224
ESRRA	10	4.13544723756e+224
FOXA1	90	7.24463487046e+223
MYOT	394	1.58356315995e+223
RAP1GAP2	21	2.77579225818e+224
HES1	148	4.77224727725e+223
NPPB	383	2.37534473993e+223
NPR1	383	2.37534473993e+223
MAGI3	1	2.09291715494e+226
ING4	11	3.80887572204e+224
PTP4A2	1	2.09291715494e+226
TNFAIP8	144	3.96428096674e+223
UBAP2	1	2.09291715494e+226
HSPA14	1	2.09291715494e+226
MPL	1	2.09291715494e+226
MED23	22	2.88729287814e+224
HYAL2	1	2.09291715494e+226
TMEM241	38	4.00934425245e+223
MAGEC1	233	2.37534473993e+223
SIRPA	99	8.97710661763e+223
P3H1	74	6.86748009331e+223
FMOD	217	4.49392637567e+223
TGFB2	217	4.49392637567e+223
PTGS2	1	2.09291715494e+226
NUCB1	19	3.11878227139e+224
BFSP2	551	2.37534473993e+223
BFSP1	551	2.37534473993e+223
PPP1R12A	17	5.28956109109e+224
ARHGEF25	1	2.09291715494e+226
CUL4A	1	2.09291715494e+226
SHC3	1	2.09291715494e+226
RARS2	236	3.96786301131e+223
TBC1D4	22	2.88729287814e+224
TPD52L3	550	8.43351188297e+222
TPD52	550	8.43351188297e+222
DPP3	1	2.09291715494e+226
NCAPH2	25	2.91983828903e+224
TRIP12	19	3.11878227139e+224
BCL10	15	3.67732043963e+224
CASP9	1	2.09291715494e+226
MEAF6	192	1.58535418224e+223
SYN3	1	2.09291715494e+226
SYN1	1	2.09291715494e+226
GNPTAB	1	2.09291715494e+226
FURIN	129	1.03218168963e+224
SHCBP1	13	4.5148739884e+224
RPA1	160	2.42734991619e+223
HELB	160	2.42734991619e+223
DNAJC21	1	2.09291715494e+226
BSPRY	156	1.58356315995e+223
FBXO2	1	2.09291715494e+226
FTSJ3	4	4.45149841547e+224
MPPED1	7	5.0358296188e+224
SLA	6	5.24795631237e+224
HIST1H1A	1	2.09291715494e+226
EXOSC9	1	2.09291715494e+226
EDN1	1	2.09291715494e+226
ADM	1	2.09291715494e+226
E4F1	1	2.09291715494e+226
ANP32A	1	2.09291715494e+226
PFDN1	583	0.0
SRRM1	4	4.45149841547e+224
EEF1B2	1	2.09291715494e+226
LRRCC1	1	2.09291715494e+226
RPAP3	14	3.39124887067e+224
CADPS	1	2.09291715494e+226
CCDC93	1	2.09291715494e+226
CDK5R1	84	6.18534405259e+223
ZNF418	84	6.18534405259e+223
CALCRL	549	1.58356315995e+223
RAMP2	549	1.58356315995e+223
SRRT	20	2.05224705047e+224
TRPM7	90	7.24463487046e+223
TRPM6	1	2.09291715494e+226
CHN1	1	2.09291715494e+226
XPO6	6	5.24795631237e+224
DIAPH1	1	2.09291715494e+226
LPP	1	2.09291715494e+226
VASP	1	2.09291715494e+226
SMC1A	1	2.09291715494e+226
GABRA1	548	2.1114175466e+223
DRD4	548	2.1114175466e+223
TGFBRAP1	1	2.09291715494e+226
ACVR2B	31	1.27169939413e+224
MED26	55	7.93701594699e+223
EAF1	1	2.09291715494e+226
VPS4B	1	2.09291715494e+226
DYNLT1	1	2.09291715494e+226
PNMA2	1	2.09291715494e+226
BNIP3	67	4.75964459128e+223
PDCD10	1	2.09291715494e+226
EIF4B	21	2.77579225818e+224
ZHX1	6	5.24795631237e+224
ZNF33B	1	2.09291715494e+226
GTF2E2	24	2.91576249457e+224
PZP	309	2.37534473993e+223
CPB2	309	2.37534473993e+223
RASSF6	51	3.95890789988e+223
IL12B	272	3.9768836527e+223
ACTR2	169	2.39275386488e+223
GH2	1	2.09291715494e+226
GHR	91	1.35099343857e+224
MED16	55	7.93701594699e+223
PPIB	1	2.09291715494e+226
PCNT	342	7.91781579975e+222
TUBGCP3	342	7.91781579975e+222
FBLN2	154	4.48855330881e+223
CDK5	26	1.45823289874e+224
NPHS2	366	2.90319912658e+223
KIRREL3	366	2.90319912658e+223
WDR97	1	2.09291715494e+226
RAD51	41	1.28989381385e+224
RECQL4	41	1.28989381385e+224
IL6	1	2.09291715494e+226
CIT	1	2.09291715494e+226
IFIT2	547	1.58714520452e+223
NTRK1	1	2.09291715494e+226
TXLNB	1	2.09291715494e+226
TSPYL2	1	2.09291715494e+226
ATP6V1D	128	2.37534473993e+223
ATP6V1H	1	2.09291715494e+226
C1QA	1	2.09291715494e+226
MYCL	1	2.09291715494e+226
NUP188	63	5.54784412669e+223
PLEC	1	2.09291715494e+226
NMT2	7	5.0358296188e+224
ASF1A	222	3.96965403359e+223
TOB1	1	2.09291715494e+226
SPRR3	226	2.3789267845e+223
MTHFD2	1	2.09291715494e+226
RAC3	186	3.18145449819e+223
APEX1	1	2.09291715494e+226
TRIM47	1	2.09291715494e+226
WIPF2	1	2.09291715494e+226
PLD2	1	2.09291715494e+226
FIBP	6	5.24795631237e+224
AP4B1	141	4.75068947985e+223
IGF2	1	2.09291715494e+226
MPST	1	2.09291715494e+226
ANTXR2	1	2.09291715494e+226
C3	190	7.65567962871e+223
DNMT1	6	5.24795631237e+224
KCNV2	1	2.09291715494e+226
KCNF1	1	2.09291715494e+226
HDAC9	21	2.77579225818e+224
MAP4K2	27	1.18785147219e+224
IL20RB	1	2.09291715494e+226
DTX2	13	4.5148739884e+224
SND1	4	4.45149841547e+224
VPS37C	1	2.09291715494e+226
RECK	270	3.26039053872e+223
FES	38	4.00934425245e+223
NFYB	8	5.22404647553e+224
CIITA	1	2.09291715494e+226
GPR143	54	1.02198738664e+224
KLB	1	2.09291715494e+226
FGF21	1	2.09291715494e+226
LRR1	49	4.01292629702e+223
U2AF2	22	2.88729287814e+224
MAGI1	13	4.5148739884e+224
CLCN5	1	2.09291715494e+226
CHRM1	195	6.07390749105e+223
CHMP4C	1	2.09291715494e+226
RPL26	24	2.91576249457e+224
DOC2A	3	8.34894449257e+224
BGN	259	9.53003531628e+223
BMP4	282	3.96248994445e+223
NTRK2	93	8.18174299308e+223
SLC2A1	1	2.09291715494e+226
DLGAP4	36	4.82447465211e+223
SNCG	1	2.09291715494e+226
CDYL	89	6.45783317755e+223
PLP2	1	2.09291715494e+226
FA2H	1	2.09291715494e+226
CARD18	296	1.6677412074e+223
SYT5	1	2.09291715494e+226
MOCS2	1	2.09291715494e+226
MOCS3	1	2.09291715494e+226
NASP	15	3.67732043963e+224
CHKA	155	3.16891734219e+223
USP6	38	4.00934425245e+223
NRP1	227	4.75248050214e+223
ZFPM1	6	5.24795631237e+224
EIF4A1	2	9.07260189771e+224
CA9	1	2.09291715494e+226
CBFA2T2	355	1.61479936528e+223
ACAT2	1	2.09291715494e+226
CDX2	1	2.09291715494e+226
FBXO31	1	2.09291715494e+226
APBB1IP	1	2.09291715494e+226
NUP107	1	2.09291715494e+226
SEC13	1	2.09291715494e+226
WRN	41	1.28989381385e+224
PRKAR1B	1	2.09291715494e+226
ATF4	251	3.96248994445e+223
EIF4ENIF1	546	7.91781579975e+222
RPSA	95	1.11638781602e+224
LAMA2	95	1.11638781602e+224
SH2D2A	1	2.09291715494e+226
ATP6V1E1	128	2.37534473993e+223
KLHDC3	12	5.54907675057e+224
SPSB1	1	2.09291715494e+226
COPG2	1	2.09291715494e+226
COPB2	1	2.09291715494e+226
SGK1	3	8.34894449257e+224
ASB8	49	4.01292629702e+223
BAZ1B	450	2.1239547026e+223
EXOC5	1	2.09291715494e+226
AK1	1	2.09291715494e+226
PPP2R5C	8	5.22404647553e+224
ANXA9	1	2.09291715494e+226
NOV	324	3.98527213626e+223
MAX	140	4.50825455396e+223
CUX1	140	4.50825455396e+223
FBLIM1	162	7.06080258211e+223
SLC2A3	1	2.09291715494e+226
ROBO2	1	2.09291715494e+226
EBP	304	3.73259217456e+223
EBPL	304	3.73259217456e+223
RNF8	24	2.91576249457e+224
AGTPBP1	1	2.09291715494e+226
IER3	79	4.04595352464e+223
EXT2	7	5.0358296188e+224
PKNOX1	262	7.91781579975e+222
HOXA1	1	2.09291715494e+226
NCSTN	216	4.75964459128e+223
DBT	23	2.61676935316e+224
CHGA	1	2.09291715494e+226
PLEK	545	1.58356315995e+223
INPP5A	545	1.58356315995e+223
TMEM33	63	5.54784412669e+223
LTF	1	2.09291715494e+226
ZNF197	1	2.09291715494e+226
IGHE	544	8.1154835509e+222
PNKP	11	3.80887572204e+224
DTL	48	8.18711605994e+223
FBXO3	1	2.09291715494e+226
RBBP8	3	8.34894449257e+224
UBE2O	1	2.09291715494e+226
PICK1	122	1.58356315995e+223
IL12A	272	3.9768836527e+223
IL12RB1	272	3.9768836527e+223
ORMDL3	106	1.19299532703e+224
LIPF	543	0.0
CLPS	543	0.0
ARHGEF2	19	3.11878227139e+224
BRAF	13	4.5148739884e+224
HCLS1	169	2.39275386488e+223
RRP15	82	3.17070836447e+223
DLL4	47	1.35642316821e+224
PHF10	1	2.09291715494e+226
LTN1	39	8.09539795519e+223
RPS24	32	6.33783468437e+223
MYCBP2	13	4.5148739884e+224
SLX4	1	2.09291715494e+226
COPS7A	52	3.16891734219e+223
S1PR5	1	2.09291715494e+226
CD226	1	2.09291715494e+226
PSD	1	2.09291715494e+226
RAB40C	49	4.01292629702e+223
PIPOX	542	7.93572602261e+222
ODF2L	542	7.93572602261e+222
STRN4	1	2.09291715494e+226
MSANTD2	1	2.09291715494e+226
SCRIB	14	3.39124887067e+224
LGALS3	1	2.09291715494e+226
LIM2	1	2.09291715494e+226
MKLN1	19	3.11878227139e+224
RBM14	8	5.22404647553e+224
POLL	138	2.37534473993e+223
TNS4	13	4.5148739884e+224
SERF1A	1	2.09291715494e+226
PPP2R5E	1	2.09291715494e+226
ASCL1	8	5.22404647553e+224
MEMO1	1	2.09291715494e+226
VRK3	1	2.09291715494e+226
OLFM2	271	2.1114175466e+223
PTPN2	13	4.5148739884e+224
HNRNPUL1	56	3.97452600254e+223
ERG	1	2.09291715494e+226
TNFAIP1	11	3.80887572204e+224
RHOB	237	2.38250882907e+223
NFKBIE	1	2.09291715494e+226
TSN	1	2.09291715494e+226
GNL1	541	0.0
SRGAP3	1	2.09291715494e+226
PLOD1	14	3.39124887067e+224
GADD45B	26	1.45823289874e+224
NCAPG	63	5.54784412669e+223
TBCB	1	2.09291715494e+226
EIF3J	4	4.45149841547e+224
CTCF	62	7.13140728664e+223
SRFBP1	97	5.77472937894e+223
FANCE	148	4.77224727725e+223
WNK2	1	2.09291715494e+226
FZD5	6	5.24795631237e+224
WNT5A	6	5.24795631237e+224
CRYBB1	1	2.09291715494e+226
CLUH	364	7.91781579975e+222
CELSR3	364	7.91781579975e+222
RNF38	18	3.45815948759e+224
BAZ2A	1	2.09291715494e+226
CKAP4	1	2.09291715494e+226
CNOT8	1	2.09291715494e+226
ICA1	1	2.09291715494e+226
MAF	1	2.09291715494e+226
POP4	1	2.09291715494e+226
RPP14	1	2.09291715494e+226
RAB1B	1	2.09291715494e+226
CHM	1	2.09291715494e+226
SSX2	1	2.09291715494e+226
SSX2IP	1	2.09291715494e+226
CDC42BPB	1	2.09291715494e+226
LTBP1	221	5.35704433908e+223
PDE6G	1	2.09291715494e+226
WDR61	17	5.28956109109e+224
ZNF8	1	2.09291715494e+226
FBN2	1	2.09291715494e+226
SUMO2	1	2.09291715494e+226
MAML1	1	2.09291715494e+226
UHRF1	89	6.45783317755e+223
DNMT3B	1	2.09291715494e+226
MTMR2	1	2.09291715494e+226
CTPS1	15	3.67732043963e+224
SDC3	1	2.09291715494e+226
HLA-DMB	24	2.91576249457e+224
FANCM	160	2.42734991619e+223
FAAP24	1	2.09291715494e+226
KRT20	61	5.56402885723e+223
DNTTIP2	53	6.33783468437e+223
LSM2	1	2.09291715494e+226
TRIM16	1	2.09291715494e+226
BEST1	1	2.09291715494e+226
TRAF4	5	3.83226726028e+224
TICAM1	1	2.09291715494e+226
HHIP	1	2.09291715494e+226
DHH	1	2.09291715494e+226
XRN1	1	2.09291715494e+226
DCP1A	1	2.09291715494e+226
MED11	55	7.93701594699e+223
APPL2	1	2.09291715494e+226
MTA2	240	2.37534473993e+223
DCN	44	1.27001199053e+224
ETF1	1	2.09291715494e+226
ZNF598	344	0.0
ZIC4	344	0.0
CD44	1	2.09291715494e+226
SRGN	60	6.86210702645e+223
