"SUID","__mclCluster","name","PRWP","PRWP_single","score","selected","shared name"
"3063","12","ABL2","0.3234230051993869","0.06368644060839872",,"false","ABL2"
"207","23","TNFRSF14","0.16368522870938293","0.018435441735135064",,"false","TNFRSF14"
"2769","23","EIF3E","0.16368522870938293","0.039113203480495774",,"false","EIF3E"
"1074","10","SMAD2","0.31728509143607725","0.1836757366485165",,"false","SMAD2"
"2714","10","EIF4A2","0.31728509143607725","0.014285891526051656",,"false","EIF4A2"
"934","15","KMT2D","0.32839515249218404","0.061002510877687315",,"false","KMT2D"
"875","8","WAS","0.543645578845902","0.06500903393049771",,"false","WAS"
"2938","1","PTPRB","0.4292710741963075","0.13486930062926625",,"false","PTPRB"
"992","3","NCOR1","0.36912953124556575","0.02090674738566558",,"false","NCOR1"
"3283","3","TCF12","0.36912953124556575","0.007317362201311364",,"false","TCF12"
"3074","11","SS18","0.3439353168016786","0.04429683480168837",,"false","SS18"
"211","41","JAK1","0.6598031222003302","0.19144073425373953",,"false","JAK1"
"142","20","LZTR1","0.026835466809018188","0.003778735640426745",,"false","LZTR1"
"1389","20","SSX4B","0.026835466809018188","0.001322570401053337",,"false","SSX4B"
"3397","64","NOTCH2","0.0","0.0",,"false","NOTCH2"
"1218","64","MAML2","0.0","0.0",,"false","MAML2"
"813","22","MED12","0.48527465407620357","0.10570675133081893","0.120271441872","false","MED12"
"1795","22","BRD4","0.48527465407620357","0.3563010169271988","0.12","false","BRD4"
"3450","4","XPA","0.41001010026011536","0.05548755971880043",,"false","XPA"
"2766","3","BRAF","0.36912953124556575","0.29370937937913816","0.272714418721","false","BRAF"
"2308","3","MAP3K1","0.36912953124556575","0.34463810602348444","0.272714418721","false","MAP3K1"
"3491","40","CREBBP","0.24534698844377154","0.1517465629111445","0.120271441872","false","CREBBP"
"910","7","MSH6","0.5544596969128602","0.11269707512287513",,"false","MSH6"
"2750","36","WHSC1","0.3629568942281653","0.0855881363774888",,"false","WHSC1"
"264","3","YWHAE","0.36912953124556575","0.31569190159690264",,"false","YWHAE"
"149","49","PCBP1","0.18550147895798524","0.09933303464473456",,"false","PCBP1"
"452","61","MLH1","0.32616495555943625","0.16143883473453552","0.125448700485","false","MLH1"
"1520","8","PDGFRB","0.543645578845902","0.3883546331306728","0.272714418721","false","PDGFRB"
"1274","6","KDR","0.34910623572577093","0.07802279924262329",,"false","KDR"
"1094","63","TFE3","0.5850159310389237","0.06821970633469869",,"false","TFE3"
"3891","62","DICER1","0.34186924692281934","0.01506043351928337",,"false","DICER1"
"3902","14","TERT","0.31856114089902826","0.15626340419326024","0.12643866006","false","TERT"
"1026","14","MTOR","0.31856114089902826","0.04400396861756111",,"false","MTOR"
"644","10","RHOA","0.31728509143607725","0.29915033063502466","0.272714418721","false","RHOA"
"1726","15","AR","0.32839515249218404","0.32543723082093773","0.28","false","AR"
"3949","15","GATA3","0.32839515249218404","0.032543721862040145",,"false","GATA3"
"1774","1","FGFR1","0.4292710741963075","0.042810504970293387",,"false","FGFR1"
"1480","34","AKT2","0.45434379275310804","0.2739180027177542","0.272714418721","false","AKT2"
